1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 3400000032B93B21
Is Mission Active?  true
Mission Start:  Tue Jun 27 05:41:00 MDT 2023
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  527
Total Samples:  4893
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
7/23/23 6:26:00 AM,C,9.5
7/23/23 10:41:00 AM,C,23.5
7/23/23 2:56:00 PM,C,31.5
7/23/23 7:11:00 PM,C,18
7/23/23 11:26:00 PM,C,13.5
7/24/23 3:41:00 AM,C,12
7/24/23 7:56:00 AM,C,14.5
7/24/23 12:11:00 PM,C,32
7/24/23 4:26:00 PM,C,32.5
7/24/23 8:41:00 PM,C,16.5
7/25/23 12:56:00 AM,C,13.5
7/25/23 5:11:00 AM,C,12
7/25/23 9:26:00 AM,C,15
7/25/23 1:41:00 PM,C,26
7/25/23 5:56:00 PM,C,20
7/25/23 10:11:00 PM,C,13
7/26/23 2:26:00 AM,C,12
7/26/23 6:41:00 AM,C,10.5
7/26/23 10:56:00 AM,C,31.5
7/26/23 3:11:00 PM,C,28
7/26/23 7:26:00 PM,C,18.5
7/26/23 11:41:00 PM,C,10.5
7/27/23 3:56:00 AM,C,8.5
7/27/23 8:11:00 AM,C,12
7/27/23 12:26:00 PM,C,31.5
7/27/23 4:41:00 PM,C,34
7/27/23 8:56:00 PM,C,15.5
7/28/23 1:11:00 AM,C,10.5
7/28/23 5:26:00 AM,C,9.5
7/28/23 9:41:00 AM,C,20.5
7/28/23 1:56:00 PM,C,34
7/28/23 6:11:00 PM,C,21.5
7/28/23 10:26:00 PM,C,12.5
7/29/23 2:41:00 AM,C,10
7/29/23 6:56:00 AM,C,11
7/29/23 11:11:00 AM,C,28.5
7/29/23 3:26:00 PM,C,25
7/29/23 7:41:00 PM,C,16.5
7/29/23 11:56:00 PM,C,12.5
7/30/23 4:11:00 AM,C,10
7/30/23 8:26:00 AM,C,15.5
7/30/23 12:41:00 PM,C,28.5
7/30/23 4:56:00 PM,C,22.5
7/30/23 9:11:00 PM,C,13.5
7/31/23 1:26:00 AM,C,11
7/31/23 5:41:00 AM,C,11
7/31/23 9:56:00 AM,C,23.5
7/31/23 2:11:00 PM,C,25
7/31/23 6:26:00 PM,C,14.5
7/31/23 10:41:00 PM,C,11
8/1/23 2:56:00 AM,C,9
8/1/23 7:11:00 AM,C,9.5
8/1/23 11:26:00 AM,C,24.5
8/1/23 3:41:00 PM,C,26
8/1/23 7:56:00 PM,C,11
8/2/23 12:11:00 AM,C,9.5
8/2/23 4:26:00 AM,C,8.5
8/2/23 8:41:00 AM,C,10
8/2/23 12:56:00 PM,C,16
8/2/23 5:11:00 PM,C,13
8/2/23 9:26:00 PM,C,11
8/3/23 1:41:00 AM,C,9
8/3/23 5:56:00 AM,C,7
8/3/23 10:11:00 AM,C,17
8/3/23 2:26:00 PM,C,23.5
8/3/23 6:41:00 PM,C,17
8/3/23 10:56:00 PM,C,9.5
8/4/23 3:11:00 AM,C,8
8/4/23 7:26:00 AM,C,8.5
8/4/23 11:41:00 AM,C,21
8/4/23 3:56:00 PM,C,26.5
8/4/23 8:11:00 PM,C,14
8/5/23 12:26:00 AM,C,9
8/5/23 4:41:00 AM,C,7
8/5/23 8:56:00 AM,C,9.5
8/5/23 1:11:00 PM,C,20.5
8/5/23 5:26:00 PM,C,15
8/5/23 9:41:00 PM,C,9
8/6/23 1:56:00 AM,C,8
8/6/23 6:11:00 AM,C,5.5
8/6/23 10:26:00 AM,C,21
8/6/23 2:41:00 PM,C,17
8/6/23 6:56:00 PM,C,9.5
8/6/23 11:11:00 PM,C,6.5
8/7/23 3:26:00 AM,C,4.5
8/7/23 7:41:00 AM,C,7
8/7/23 11:56:00 AM,C,16
8/7/23 4:11:00 PM,C,15
8/7/23 8:26:00 PM,C,8.5
8/8/23 12:41:00 AM,C,5.5
8/8/23 4:56:00 AM,C,4.5
8/8/23 9:11:00 AM,C,13.5
8/8/23 1:26:00 PM,C,22
8/8/23 5:41:00 PM,C,19
8/8/23 9:56:00 PM,C,9.5
8/9/23 2:11:00 AM,C,6
8/9/23 6:26:00 AM,C,4.5
8/9/23 10:41:00 AM,C,17.5
8/9/23 2:56:00 PM,C,29.5
8/9/23 7:11:00 PM,C,16.5
8/9/23 11:26:00 PM,C,9
8/10/23 3:41:00 AM,C,8.5
8/10/23 7:56:00 AM,C,7
8/10/23 12:11:00 PM,C,25.5
8/10/23 4:26:00 PM,C,23
8/10/23 8:41:00 PM,C,13.5
8/11/23 12:56:00 AM,C,10
8/11/23 5:11:00 AM,C,8.5
8/11/23 9:26:00 AM,C,15
8/11/23 1:41:00 PM,C,28.5
8/11/23 5:56:00 PM,C,15.5
8/11/23 10:11:00 PM,C,11.5
