1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 11000000603E4021
Is Mission Active?  true
Mission Start:  Thu Sep 15 11:37:00 MDT 2022
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  2135
Total Samples:  2135
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
10/11/22 12:22:00 PM,C,6
10/11/22 4:37:00 PM,C,8
10/11/22 8:52:00 PM,C,3.5
10/12/22 1:07:00 AM,C,1.5
10/12/22 5:22:00 AM,C,0
10/12/22 9:37:00 AM,C,1
10/12/22 1:52:00 PM,C,8.5
10/12/22 6:07:00 PM,C,7
10/12/22 10:22:00 PM,C,3.5
10/13/22 2:37:00 AM,C,1.5
10/13/22 6:52:00 AM,C,0
10/13/22 11:07:00 AM,C,5
10/13/22 3:22:00 PM,C,10.5
10/13/22 7:37:00 PM,C,4.5
10/13/22 11:52:00 PM,C,1.5
10/14/22 4:07:00 AM,C,0.5
10/14/22 8:22:00 AM,C,0.5
10/14/22 12:37:00 PM,C,6
10/14/22 4:52:00 PM,C,10
10/14/22 9:07:00 PM,C,2.5
10/15/22 1:22:00 AM,C,0.5
10/15/22 5:37:00 AM,C,0
10/15/22 9:52:00 AM,C,4
10/15/22 2:07:00 PM,C,15.5
10/15/22 6:22:00 PM,C,7
10/15/22 10:37:00 PM,C,3.5
10/16/22 2:52:00 AM,C,2
10/16/22 7:07:00 AM,C,0
10/16/22 11:22:00 AM,C,5.5
10/16/22 3:37:00 PM,C,15.5
10/16/22 7:52:00 PM,C,4.5
10/17/22 12:07:00 AM,C,2
10/17/22 4:22:00 AM,C,-1
10/17/22 8:37:00 AM,C,-1
10/17/22 12:52:00 PM,C,13
10/17/22 5:07:00 PM,C,14
10/17/22 9:22:00 PM,C,3.5
10/18/22 1:37:00 AM,C,0
10/18/22 5:52:00 AM,C,-2.5
10/18/22 10:07:00 AM,C,3
10/18/22 2:22:00 PM,C,16.5
10/18/22 6:37:00 PM,C,9
10/18/22 10:52:00 PM,C,3.5
10/19/22 3:07:00 AM,C,1.5
10/19/22 7:22:00 AM,C,0.5
10/19/22 11:37:00 AM,C,9
10/19/22 3:52:00 PM,C,13
10/19/22 8:07:00 PM,C,5.5
10/20/22 12:22:00 AM,C,2
10/20/22 4:37:00 AM,C,1.5
10/20/22 8:52:00 AM,C,1.5
10/20/22 1:07:00 PM,C,10
10/20/22 5:22:00 PM,C,10.5
10/20/22 9:37:00 PM,C,4
10/21/22 1:52:00 AM,C,3
10/21/22 6:07:00 AM,C,1.5
10/21/22 10:22:00 AM,C,2.5
10/21/22 2:37:00 PM,C,10.5
10/21/22 6:52:00 PM,C,6
10/21/22 11:07:00 PM,C,3
10/22/22 3:22:00 AM,C,1.5
10/22/22 7:37:00 AM,C,1
10/22/22 11:52:00 AM,C,9
10/22/22 4:07:00 PM,C,14
10/22/22 8:22:00 PM,C,4.5
10/23/22 12:37:00 AM,C,2
10/23/22 4:52:00 AM,C,1.5
10/23/22 9:07:00 AM,C,2
10/23/22 1:22:00 PM,C,5.5
10/23/22 5:37:00 PM,C,0.5
10/23/22 9:52:00 PM,C,-3.5
10/24/22 2:07:00 AM,C,-3.5
10/24/22 6:22:00 AM,C,-4.5
10/24/22 10:37:00 AM,C,-3
10/24/22 2:52:00 PM,C,-1
10/24/22 7:07:00 PM,C,-4.5
10/24/22 11:22:00 PM,C,-5.5
10/25/22 3:37:00 AM,C,-5.5
10/25/22 7:52:00 AM,C,-5
10/25/22 12:07:00 PM,C,-2
10/25/22 4:22:00 PM,C,-1.5
10/25/22 8:37:00 PM,C,-4
10/26/22 12:52:00 AM,C,-4.5
10/26/22 5:07:00 AM,C,-5
10/26/22 9:22:00 AM,C,-3.5
10/26/22 1:37:00 PM,C,-0.5
10/26/22 5:52:00 PM,C,-2
10/26/22 10:07:00 PM,C,-3.5
10/27/22 2:22:00 AM,C,-3.5
10/27/22 6:37:00 AM,C,-2.5
10/27/22 10:52:00 AM,C,-2
10/27/22 3:07:00 PM,C,-1.5
10/27/22 7:22:00 PM,C,-1.5
