date,site,aspect,elev,meanT,varT,minT,maxT
2022-10-06,jp,T,west,4.2844999999999995,22.124130090909095,-0.437,13.076
2022-10-06,nr,N,upper,4.4544999999999995,24.977857727272728,-1.001,11.625
2022-10-06,nr,S,east,8.920583333333333,40.640146514492756,0.784,18.521
2022-10-06,nr,S,upper,6.6370000000000005,31.034107478260875,-0.325,14.804
2022-10-06,nr,T,east,8.990666666666666,47.349576969696955,0.453,18.426
2022-10-06,nr,T,upper,5.0648333333333335,28.223136878787884,-1.114,13.654
2022-10-07,gp,N,lower,3.49275,12.75569093181818,-0.102,10.161
2022-10-07,gp,N,upper,-0.11441666666666668,0.4385046287878787,-1.001,1.33
2022-10-07,gp,S,lower,5.4111666666666665,19.51965942424242,1.112,14.421
2022-10-07,gp,S,upper,3.7608333333333333,15.014406151515152,-0.213,11.722
2022-10-07,gp,T,lower,5.108333333333333,26.681142060606064,-0.102,14.9
2022-10-07,gp,T,upper,1.2161666666666668,8.166871101449276,-1.799,7.882
2022-10-07,jp,N,east,1.4731666666666667,1.5815428787878785,0.343,3.893
2022-10-07,jp,N,west,1.71025,7.930264386363637,-1.001,7.28
2022-10-07,jp,S,east,4.65525,26.536977659090905,-0.325,14.9
2022-10-07,jp,S,west,4.487333333333333,21.9193796969697,0.232,13.942
2022-10-07,jp,T,east,4.128916666666666,16.58317190151515,-0.102,11.334
2022-10-07,jp,T,west,4.4295,24.685509545454547,-0.437,15.282
2022-10-07,nr,N,upper,4.81375,22.59690638636364,0.232,14.517
2022-10-07,nr,S,east,9.727374999999999,28.523236418478266,3.155,19.567
2022-10-07,nr,S,upper,7.708833333333334,22.639786579710147,2.41,15.569
2022-10-07,nr,T,east,9.632166666666667,28.578955787878783,3.472,19.092
2022-10-07,nr,T,upper,5.45475,20.500265113636363,0.563,13.173
2022-10-08,gp,N,lower,3.0397499999999997,14.86264347727273,-0.102,11.431
2022-10-08,gp,N,upper,-0.2765,0.9464148181818183,-1.456,1.548
2022-10-08,gp,S,lower,5.362666666666667,24.398502787878794,0.674,14.804
2022-10-08,gp,S,upper,4.505166666666667,25.10516051515151,-0.213,13.846
2022-10-08,gp,T,lower,5.100583333333334,38.66111681060607,-0.325,17.95
2022-10-08,gp,T,upper,0.7160833333333334,10.211464079710145,-2.377,7.782
2022-10-08,jp,N,east,0.69075,0.16193893181818184,0.121,1.439
2022-10-08,jp,N,west,0.4505833333333334,2.7806797196969693,-1.456,3.683
2022-10-08,jp,S,east,3.7561666666666667,22.773279424242425,-0.774,14.23
2022-10-08,jp,S,west,3.2425,11.681435545454548,-0.213,10.357
2022-10-08,jp,T,east,3.475416666666667,14.126606810606058,-0.213,10.651
2022-10-08,jp,T,west,3.12425,15.00755056818182,-0.887,10.651
2022-10-08,nr,N,upper,4.204416666666667,21.468695901515154,-0.437,11.722
2022-10-08,nr,S,east,9.760166666666667,40.53307110144928,2.195,20.996
2022-10-08,nr,S,upper,7.137166666666666,23.54772379710145,1.656,15.378
2022-10-08,nr,T,east,9.618500000000001,39.925774454545454,2.517,20.043
2022-10-08,nr,T,upper,4.63,18.77962472727273,-0.102,11.334
2022-10-09,gp,N,lower,1.9239166666666667,11.22459481060606,-1.114,9.077
2022-10-09,gp,N,upper,-0.6625833333333333,1.2591720833333335,-2.145,1.112
2022-10-09,gp,S,lower,4.787916666666667,26.361036628787883,0.232,14.9
2022-10-09,gp,S,upper,4.84625,30.023581659090915,-0.437,14.9
2022-10-09,gp,T,lower,4.711,45.488387090909086,-1.001,18.711
2022-10-09,gp,T,upper,0.7760833333333335,11.866134166666665,-2.727,7.481
2022-10-09,jp,N,east,0.16583333333333333,0.18763287878787882,-0.662,0.784
2022-10-09,jp,N,west,0.6214166666666667,5.774169537878787,-2.03,4.623
2022-10-09,jp,S,east,5.32025,47.48185347727272,-1.341,16.999
2022-10-09,jp,S,west,4.611,31.296384181818187,-0.774,14.038
2022-10-09,jp,T,east,3.9579166666666667,26.95568353787879,-1.114,12.787
2022-10-09,jp,T,west,4.5482499999999995,37.74132347727272,-1.57,14.613
2022-10-09,nr,N,upper,4.540416666666667,27.15955881060606,-0.662,12.401
2022-10-09,nr,S,east,10.457374999999999,54.7395118097826,2.088,23.773
2022-10-09,nr,S,upper,7.7860000000000005,35.152772347826094,1.548,18.521
2022-10-09,nr,T,east,10.24325,49.29790874999999,2.624,21.664
2022-10-09,nr,T,upper,5.142833333333333,27.381922151515152,-0.549,14.038
2022-10-10,gp,N,lower,1.6513333333333333,8.632877515151515,-1.114,7.882
2022-10-10,gp,N,upper,-0.8469166666666667,1.9564697196969698,-2.61,1.33
2022-10-10,gp,S,lower,4.333583333333333,19.36997917424242,0.121,12.594
2022-10-10,gp,S,upper,4.4206666666666665,22.743740606060605,-0.325,13.461
2022-10-10,gp,T,lower,4.34525,34.30169384090909,-1.001,15.473
2022-10-10,gp,T,upper,0.5159166666666667,8.484401818840583,-2.61,5.45
2022-10-10,jp,N,east,-0.019833333333333366,0.2399834242424242,-0.887,0.674
2022-10-10,jp,N,west,0.8211666666666668,6.087846333333334,-1.914,5.244
2022-10-10,jp,S,east,4.893166666666667,31.094944696969694,-1.001,16.141
2022-10-10,jp,S,west,4.186333333333334,22.337062787878786,-0.437,13.461
2022-10-10,jp,T,east,3.5338333333333334,17.819727242424246,-0.887,12.11
2022-10-10,jp,T,west,4.145083333333333,24.530679356060606,-1.114,13.269
2022-10-10,nr,N,upper,4.5465,22.641304454545455,-0.437,11.722
2022-10-10,nr,S,east,10.870375000000001,51.29414815760869,2.73,23.773
2022-10-10,nr,S,upper,7.402166666666667,23.30570049275363,2.303,15.855
2022-10-10,nr,T,east,10.318083333333334,41.01468299242424,3.472,21.378
2022-10-10,nr,T,upper,5.120166666666666,21.565237787878786,0.121,12.787
2022-10-11,gp,N,lower,1.49125,4.1654747500000004,-0.437,5.757
2022-10-11,gp,N,upper,-1.1998333333333333,1.228805424242424,-2.61,0.453
2022-10-11,gp,S,lower,3.9330833333333333,10.870135174242424,0.563,9.077
2022-10-11,gp,S,upper,2.4797499999999997,7.009800022727273,-0.325,7.079
2022-10-11,gp,T,lower,3.9586666666666663,18.9431536969697,0.121,11.625
2022-10-11,gp,T,upper,-0.21875000000000008,4.102255673913044,-2.494,3.998
2022-10-11,jp,N,east,-2.4999999999999556e-4,0.09620765909090911,-0.662,0.232
2022-10-11,jp,N,west,0.61275,3.20885875,-1.456,3.683
2022-10-11,jp,S,east,3.5744166666666666,15.233353356060611,-0.549,10.944
2022-10-11,jp,S,west,3.2500833333333334,11.854576083333335,-0.213,9.965
2022-10-11,jp,T,east,3.1045000000000003,9.467290454545456,-0.213,8.282
2022-10-11,jp,T,west,3.370083333333333,16.84902208333333,-0.887,10.748
2022-10-11,nr,N,upper,3.5544166666666666,6.592206083333334,0.674,7.782
2022-10-11,nr,S,east,8.336625,14.177493288043479,3.788,17.189
2022-10-11,nr,S,upper,5.373583333333333,4.380235557971017,2.943,9.768
2022-10-11,nr,T,east,7.847583333333334,8.16537062878788,4.519,13.076
2022-10-11,nr,T,upper,3.76625,6.630380931818183,0.893,9.866
2022-10-12,gp,N,lower,1.5631666666666666,6.977183787878789,-0.887,7.481
2022-10-12,gp,N,upper,-1.3979166666666667,2.206340992424242,-3.434,0.893
2022-10-12,gp,S,lower,4.545166666666667,20.855285060606064,0.343,13.269
2022-10-12,gp,S,upper,3.1352499999999996,16.449264386363637,-0.662,10.846
2022-10-12,gp,T,lower,4.586083333333334,35.99120026515152,-0.774,16.903
2022-10-12,gp,T,upper,-0.4034999999999999,7.228346173913044,-4.152,4.415
2022-10-12,jp,N,east,-0.20483333333333334,0.14449087878787883,-0.887,0.121
2022-10-12,jp,N,west,0.10275,3.53593165909091,-2.494,3.367
2022-10-12,jp,S,east,4.467833333333333,37.011830696969696,-1.799,14.9
2022-10-12,jp,S,west,3.669333333333333,21.641700606060606,-1.228,11.916
2022-10-12,jp,T,east,3.2701666666666664,15.743493424242423,-0.887,10.063
2022-10-12,jp,T,west,3.5542499999999997,24.259185840909087,-1.914,11.819
2022-10-12,nr,N,upper,3.443583333333333,13.077026628787879,-0.662,8.978
2022-10-12,nr,S,east,9.411291666666667,46.65010586775363,1.764,21.855
2022-10-12,nr,S,upper,5.6280833333333335,16.13472807971014,1.112,12.401
2022-10-12,nr,T,east,8.920666666666666,34.45121351515151,2.517,18.711
2022-10-12,nr,T,upper,3.787416666666667,13.160290265151515,-0.549,9.965
2022-10-13,gp,N,lower,1.52075,7.927264568181818,-0.774,7.582
2022-10-13,gp,N,upper,-1.1288333333333334,2.961644878787878,-3.079,1.439
2022-10-13,gp,S,lower,4.7,21.039392545454547,0.453,13.076
2022-10-13,gp,S,upper,3.64725,19.568644568181817,-0.437,11.625
2022-10-13,gp,T,lower,4.791666666666666,40.4932956969697,-0.549,16.999
2022-10-13,gp,T,upper,0.08225000000000006,4.822026282608695,-2.145,3.788
2022-10-13,jp,N,east,-0.24225000000000002,0.14827347727272724,-0.887,0.232
2022-10-13,jp,N,west,0.13608333333333333,4.078098628787878,-2.261,4.102
2022-10-13,jp,S,east,4.28475,29.804562931818182,-1.341,12.98
2022-10-13,jp,S,west,3.8516666666666666,20.765721333333335,-0.662,12.497
2022-10-13,jp,T,east,3.077,14.030656909090908,-0.662,9.669
2022-10-13,jp,T,west,3.4942499999999996,24.540511113636363,-1.456,13.076
2022-10-13,nr,N,upper,3.4448333333333334,11.651590696969693,-0.325,9.077
2022-10-13,nr,S,east,9.470666666666666,40.78482457971015,2.624,21.855
2022-10-13,nr,S,upper,6.121583333333334,15.360279210144927,1.548,13.269
2022-10-13,nr,T,east,9.301833333333333,31.066499969696974,3.049,19.187
2022-10-13,nr,T,upper,3.95275,13.587761659090908,-0.102,10.259
2022-10-14,gp,N,lower,1.0464166666666666,6.711226265151516,-1.001,6.471
2022-10-14,gp,N,upper,-1.3430833333333332,4.759671356060605,-3.792,2.195
2022-10-14,gp,S,lower,4.4415,23.990829000000005,0.121,13.558
2022-10-14,gp,S,upper,3.5973333333333337,20.746197333333335,-0.662,11.916
2022-10-14,gp,T,lower,4.678583333333334,46.13919626515151,-0.774,18.045
2022-10-14,gp,T,upper,0.17374999999999993,7.373623847826087,-2.377,5.141
2022-10-14,jp,N,east,-0.38258333333333333,0.19330371969696972,-1.001,0.232
2022-10-14,jp,N,west,-0.0172500000000001,4.716223840909091,-2.494,3.893
2022-10-14,jp,S,east,4.857749999999999,38.30568965909091,-1.114,15.282
2022-10-14,jp,S,west,3.9968333333333335,24.72980887878788,-0.774,12.594
2022-10-14,jp,T,east,3.217083333333333,17.53164299242424,-0.662,11.334
2022-10-14,jp,T,west,3.854166666666667,27.85115124242424,-1.341,12.497
2022-10-14,nr,N,upper,3.202,12.23462490909091,-0.325,8.68
2022-10-14,nr,S,east,8.633000000000001,40.19385895652174,2.41,20.424
2022-10-14,nr,S,upper,5.1335,12.161127565217395,1.764,11.722
2022-10-14,nr,T,east,8.418666666666667,25.171355515151514,3.367,16.713
2022-10-14,nr,T,upper,3.36175,12.317998750000003,0.01,9.472
2022-10-15,gp,N,lower,1.611,7.875548545454547,-0.887,7.381
2022-10-15,gp,N,upper,-0.6955833333333333,6.513138265151514,-3.672,3.367
2022-10-15,gp,S,lower,4.7125,21.61195118181818,0.121,12.304
2022-10-15,gp,S,upper,4.3486666666666665,24.601476242424248,-0.437,13.173
2022-10-15,gp,T,lower,4.964166666666666,37.63985778787879,-0.774,15.473
2022-10-15,gp,T,upper,1.13075,12.265761239130434,-2.03,7.481
2022-10-15,jp,N,east,-0.2815833333333333,0.39512390151515164,-1.114,0.893
2022-10-15,jp,N,west,0.9258333333333335,8.12733887878788,-2.145,6.166
2022-10-15,jp,S,east,5.148916666666667,32.62301971969697,-0.549,16.237
2022-10-15,jp,S,west,4.5793333333333335,25.82545551515153,-0.325,13.461
2022-10-15,jp,T,east,3.3881666666666668,15.286841606060603,-0.774,10.455
2022-10-15,jp,T,west,4.5865833333333335,29.04384462878787,-0.774,13.558
2022-10-15,nr,N,upper,3.6287499999999997,20.72966584090909,-1.114,11.236
2022-10-15,nr,S,east,9.745541666666666,56.65607886775362,1.112,23.966
2022-10-15,nr,S,upper,6.8785,32.476501478260865,1.003,17.665
2022-10-15,nr,T,east,9.45975,44.20283184090909,2.41,20.996
2022-10-15,nr,T,upper,4.618083333333333,22.751603356060603,-1.001,13.365
2022-10-16,gp,N,lower,1.8756666666666666,8.944466787878788,-0.774,7.983
2022-10-16,gp,N,upper,-1.0036666666666667,3.8413998787878785,-3.197,2.41
2022-10-16,gp,S,lower,4.455666666666667,11.326485515151516,1.112,10.357
2022-10-16,gp,S,upper,2.453333333333333,9.69053187878788,-0.437,7.782
2022-10-16,gp,T,lower,4.342083333333333,24.642984446969702,-0.662,14.23
2022-10-16,gp,T,upper,-0.20599999999999985,9.518379652173913,-2.844,5.347
2022-10-16,jp,N,east,0.045000000000000005,0.24431654545454543,-0.437,1.439
2022-10-16,jp,N,west,0.87325,6.550479295454545,-1.799,5.45
2022-10-16,jp,S,east,5.320166666666666,45.01627687878788,-1.001,17.284
2022-10-16,jp,S,west,4.871166666666666,28.84733924242424,0.01,14.613
2022-10-16,jp,T,east,3.734083333333333,21.628456083333333,-0.102,12.013
2022-10-16,jp,T,west,3.8873333333333333,27.574691878787885,-1.114,13.365
2022-10-16,nr,N,upper,4.32875,18.63015475,0.121,12.11
2022-10-16,nr,S,east,8.539083333333334,29.413041905797098,3.578,20.138
2022-10-16,nr,S,upper,6.9286666666666665,26.627824753623184,1.872,16.999
2022-10-16,nr,T,east,8.856,28.587982,3.578,18.996
2022-10-16,nr,T,upper,4.531333333333333,15.17875533333333,0.343,11.722
2022-10-17,gp,N,lower,0.6821666666666666,6.339291606060606,-1.228,5.552
2022-10-17,gp,N,upper,-1.7874166666666669,7.648125537878787,-4.514,2.73
2022-10-17,gp,S,lower,3.5164999999999997,19.082019909090914,-0.325,10.748
2022-10-17,gp,S,upper,3.814916666666667,27.6107284469697,-1.001,13.75
2022-10-17,gp,T,lower,3.661166666666667,45.06267124242425,-1.799,15.951
2022-10-17,gp,T,upper,0.054916666666666794,13.121328079710144,-3.197,6.471
2022-10-17,jp,N,east,-0.24491666666666664,0.48080899242424235,-1.001,1.439
2022-10-17,jp,N,west,0.1021666666666667,6.079968696969697,-2.494,4.519
2022-10-17,jp,S,east,5.222833333333334,52.76177815151515,-1.341,19.567
2022-10-17,jp,S,west,4.414166666666667,30.784717787878787,-0.774,14.134
2022-10-17,jp,T,east,3.485,26.632477272727275,-1.228,14.23
2022-10-17,jp,T,west,4.166166666666666,37.451103606060606,-1.456,15.091
2022-10-17,nr,N,upper,3.9560833333333334,27.93731590151515,-1.57,12.304
2022-10-17,nr,S,east,8.971916666666667,62.61303799275361,0.01,23.388
2022-10-17,nr,S,upper,7.251166666666666,42.696180666666685,0.01,18.521
2022-10-17,nr,T,east,9.57925,53.11032656818182,1.548,21.569
2022-10-17,nr,T,upper,4.323833333333333,28.686402151515153,-1.684,13.269
2022-10-18,gp,N,lower,0.04691666666666672,4.858083174242425,-1.914,4.415
2022-10-18,gp,N,upper,-2.2623333333333333,7.94898406060606,-5.372,2.303
2022-10-18,gp,S,lower,3.3114999999999997,19.525931909090907,-0.887,11.528
2022-10-18,gp,S,upper,4.045166666666667,29.065416151515148,-1.114,13.558
2022-10-18,gp,T,lower,3.320333333333333,46.05334406060605,-2.377,16.999
2022-10-18,gp,T,upper,-0.2135833333333334,12.800863036231885,-4.031,5.962
2022-10-18,jp,N,east,-0.5146666666666667,0.3312944242424242,-1.456,0.453
2022-10-18,jp,N,west,-0.43266666666666664,5.34190496969697,-3.434,3.578
2022-10-18,jp,S,east,5.758666666666667,63.64761878787877,-2.61,19.092
2022-10-18,jp,S,west,4.773333333333333,37.13797496969698,-1.456,15.473
2022-10-18,jp,T,east,3.47375,26.634189477272727,-1.799,12.497
2022-10-18,jp,T,west,4.1859166666666665,35.74817699242424,-2.377,13.269
2022-10-18,nr,N,upper,3.345916666666667,29.056626992424242,-2.494,11.819
2022-10-18,nr,S,east,8.846541666666667,71.346266519927525,-1.228,23.966
2022-10-18,nr,S,upper,6.916083333333333,48.26721729710145,-1.114,18.901
2022-10-18,nr,T,east,9.615,59.73276436363637,0.784,22.046
2022-10-18,nr,T,upper,3.9550833333333335,31.350023356060607,-2.844,12.98
2022-10-19,gp,N,lower,0.2884166666666666,4.745112628787879,-1.57,4.415
2022-10-19,gp,N,upper,-1.1279166666666665,5.148440810606061,-3.316,2.41
2022-10-19,gp,S,lower,3.904083333333333,20.72143499242424,-0.437,11.722
2022-10-19,gp,S,upper,4.237666666666666,22.395123515151514,-0.325,12.207
2022-10-19,gp,T,lower,4.078916666666666,46.871479174242424,-1.799,17.094
2022-10-19,gp,T,upper,0.9468333333333332,8.61608936231884,-1.684,5.962
2022-10-19,jp,N,east,-0.5439166666666666,0.4554009924242423,-1.456,0.674
2022-10-19,jp,N,west,-0.0715833333333334,5.6939282651515155,-2.962,4.207
2022-10-19,jp,S,east,6.1995,50.46381609090909,-0.774,17.665
2022-10-19,jp,S,west,5.204583333333333,34.26396426515152,-0.774,14.613
2022-10-19,jp,T,east,3.615666666666667,23.31626296969697,-1.228,12.11
2022-10-19,jp,T,west,4.56525,31.245569295454548,-1.228,14.804
2022-10-19,nr,N,upper,4.178166666666667,21.220477424242425,-0.774,10.651
2022-10-19,nr,S,east,10.192375,70.00850607065217,1.112,25.028
2022-10-19,nr,S,upper,7.16925,23.713225413043475,1.548,14.804
2022-10-19,nr,T,east,10.565083333333334,49.981119356060596,2.73,21.569
2022-10-19,nr,T,upper,4.758666666666667,19.176445696969697,-0.213,11.431
2022-10-20,gp,N,lower,0.4052500000000001,6.489848750000001,-1.799,5.244
2022-10-20,gp,N,upper,-0.6899166666666667,7.0582151742424255,-3.434,4.102
2022-10-20,gp,S,lower,4.160333333333334,27.055560424242426,-0.887,13.846
2022-10-20,gp,S,upper,5.272833333333333,35.18781651515152,-0.325,15.855
2022-10-20,gp,T,lower,4.353666666666667,57.559094242424244,-2.377,18.806
2022-10-20,gp,T,upper,1.4254166666666666,14.354236079710143,-2.377,7.882
2022-10-20,jp,N,east,-0.5340833333333334,0.422783537878788,-1.456,0.784
2022-10-20,jp,N,west,0.21025,6.5185087500000005,-2.727,4.831
2022-10-20,jp,S,east,5.792666666666666,38.58851078787879,-0.549,15.951
2022-10-20,jp,S,west,5.070833333333334,27.91535796969697,-0.437,13.558
2022-10-20,jp,T,east,3.5190833333333336,18.61316990151515,-0.774,10.944
2022-10-20,jp,T,west,4.830583333333333,32.00837971969697,-1.114,13.75
2022-10-20,nr,N,upper,4.0605,14.294496818181818,0.01,9.373
2022-10-20,nr,S,east,9.80925,52.74219697826088,1.98,23.869
2022-10-20,nr,S,upper,6.607,15.260202956521736,2.303,13.173
2022-10-20,nr,T,east,9.692333333333334,32.95925242424242,3.472,19.092
2022-10-20,nr,T,upper,4.634916666666666,13.25979371969697,0.343,10.846
2022-10-21,gp,N,lower,0.3279166666666666,3.22910171969697,-0.774,4.207
2022-10-21,gp,N,upper,-1.77125,2.3515023863636366,-3.197,1.003
2022-10-21,gp,S,lower,3.67175,15.423145840909092,0.121,11.431
2022-10-21,gp,S,upper,2.50525,10.108477659090909,-0.213,8.779
2022-10-21,gp,T,lower,3.64175,29.510637113636367,-0.549,14.613
2022-10-21,gp,T,upper,-0.4604166666666666,5.120617992753622,-2.377,3.788
2022-10-21,jp,N,east,-0.7679166666666667,0.3398299015151516,-1.684,0.01
2022-10-21,jp,N,west,-0.31891666666666674,3.988523901515151,-2.61,3.472
2022-10-21,jp,S,east,4.238583333333334,27.01099117424242,-0.887,12.98
2022-10-21,jp,S,west,3.936,19.71437818181818,-0.437,11.431
2022-10-21,jp,T,east,2.681416666666667,11.731734265151516,-0.662,8.382
2022-10-21,jp,T,west,3.2895000000000003,21.47950990909092,-1.228,10.944
2022-10-21,nr,N,upper,4.214583333333334,9.04318171969697,0.453,9.077
2022-10-21,nr,S,east,9.006708333333332,33.89498586775363,3.049,20.519
2022-10-21,nr,S,upper,5.958166666666666,10.59074379710145,2.303,12.401
2022-10-21,nr,T,east,8.747916666666667,20.02837371969697,4.102,16.523
2022-10-21,nr,T,upper,4.259,8.937245636363636,1.003,9.472
2022-10-22,gp,N,lower,0.4141666666666667,3.9942885151515153,-1.228,4.415
2022-10-22,gp,N,upper,-1.7377500000000001,5.166014022727273,-4.272,2.195
2022-10-22,gp,S,lower,3.8612499999999996,17.42421293181818,-0.213,11.625
2022-10-22,gp,S,upper,3.3358333333333334,19.87872306060606,-0.887,11.722
2022-10-22,gp,T,lower,4.10625,36.77611420454546,-1.114,16.046
2022-10-22,gp,T,upper,0.10208333333333332,11.741614862318839,-3.672,6.064
2022-10-22,jp,N,east,-1.06125,0.5020869318181819,-2.145,-0.213
2022-10-22,jp,N,west,-0.580583333333333,3.8783099015151525,-3.434,2.624
2022-10-22,jp,S,east,3.5147500000000003,23.754351840909088,-1.799,11.819
2022-10-22,jp,S,west,3.070666666666667,13.425925878787881,-1.001,8.68
2022-10-22,jp,T,east,2.299916666666667,11.21138953787879,-1.228,7.682
2022-10-22,jp,T,west,2.7523333333333335,18.729389878787877,-1.914,9.866
2022-10-22,nr,N,upper,4.418916666666667,16.168423174242424,0.232,10.944
2022-10-22,nr,S,east,10.280208333333333,57.92274878079711,2.73,24.738
2022-10-22,nr,S,upper,7.0023333333333335,24.112546666666663,2.195,16.141
2022-10-22,nr,T,east,10.208333333333334,43.01238096969697,3.683,21.664
2022-10-22,nr,T,upper,4.83375,17.049389477272726,0.674,12.207
2022-10-23,gp,N,lower,-0.48608333333333337,0.2834353560606061,-1.456,0.232
2022-10-23,gp,N,upper,-3.27875,1.3318551136363634,-5.62,-1.914
2022-10-23,gp,S,lower,1.4086666666666667,0.437437696969697,0.453,2.73
2022-10-23,gp,S,upper,-0.28208333333333335,0.475889356060606,-1.799,0.784
2022-10-23,gp,T,lower,0.6677500000000001,0.7709598409090911,-0.662,2.195
2022-10-23,gp,T,upper,-1.9511666666666667,0.887909536231884,-3.672,-0.549
2022-10-23,jp,N,east,-1.1146666666666667,0.09099678787878786,-1.456,-0.549
2022-10-23,jp,N,west,-1.5309166666666667,1.0402708106060605,-3.553,-0.437
2022-10-23,jp,S,east,0.2729166666666667,1.847799537878788,-1.914,2.303
2022-10-23,jp,S,west,0.8010833333333334,0.08740426515151517,0.232,1.221
2022-10-23,jp,T,east,0.06908333333333336,0.7087271742424242,-1.228,1.003
2022-10-23,jp,T,west,-0.3280833333333334,1.5566071742424241,-2.377,1.439
2022-10-23,nr,N,upper,0.7857500000000003,7.006719295454546,-3.079,4.727
2022-10-23,nr,S,east,6.394541666666667,24.042350867753623,0.563,16.046
2022-10-23,nr,S,upper,3.3073333333333332,8.70791884057971,-2.261,7.582
2022-10-23,nr,T,east,5.870333333333334,14.380672787878787,0.01,11.722
2022-10-23,nr,T,upper,1.2298333333333336,7.482443787878787,-2.962,5.757
2022-10-24,gp,N,lower,-1.9175833333333334,0.38381499242424244,-2.61,-0.887
2022-10-24,gp,N,upper,-7.8325,1.1140062727272724,-9.388,-6.246
2022-10-24,gp,S,lower,0.2205,0.2711008181818182,-0.549,1.112
2022-10-24,gp,S,upper,-2.4375,1.3668346363636368,-3.672,-0.437
2022-10-24,gp,T,lower,-0.42224999999999996,0.48676256818181823,-1.341,0.453
2022-10-24,gp,T,upper,-5.254083333333333,1.4911258188405798,-7.397,-3.316
2022-10-24,jp,N,east,-1.38325,0.44300147727272726,-2.844,-0.774
2022-10-24,jp,N,west,-4.474666666666667,1.1041836969696968,-5.995,-2.494
2022-10-24,jp,S,east,-0.20641666666666658,1.4638411742424244,-2.962,1.112
2022-10-24,jp,S,west,0.6825,0.05404245454545453,0.121,1.003
2022-10-24,jp,T,east,-0.97825,0.7239283863636362,-2.844,-0.102
2022-10-24,jp,T,west,-0.4991666666666666,0.7477870606060606,-2.494,0.232
2022-10-24,nr,N,upper,-3.4005833333333335,1.7023057196969698,-5.249,-1.228
2022-10-24,nr,S,east,1.2981666666666665,14.000419362318835,-2.61,9.472
2022-10-24,nr,S,upper,-3.07875,3.0373031521739136,-5.003,0.343
2022-10-24,nr,T,east,-0.16008333333333336,11.316240083333334,-3.316,6.471
2022-10-24,nr,T,upper,-3.7043333333333335,2.3491384242424247,-5.87,-1.001
2022-10-25,gp,N,lower,-1.3399166666666666,0.956097174242424,-2.61,0.563
2022-10-25,gp,N,upper,-5.905083333333334,3.470505901515152,-7.787,-2.61
2022-10-25,gp,S,lower,0.5256666666666666,2.6288776969696968,-0.662,3.998
2022-10-25,gp,S,upper,-1.9845,2.5572579090909082,-3.792,0.784
2022-10-25,gp,T,lower,-0.3769999999999999,0.666708,-1.341,0.784
2022-10-25,gp,T,upper,-4.410333333333333,2.7013052753623183,-6.754,-1.001
2022-10-25,jp,N,east,-2.2180833333333334,0.6270060833333335,-3.316,-1.341
2022-10-25,jp,N,west,-3.7009166666666666,4.131919356060606,-6.246,-0.549
2022-10-25,jp,S,east,-1.991,2.192547272727273,-4.031,0.453
2022-10-25,jp,S,west,-0.28808333333333336,0.061987537878787885,-0.549,0.121
2022-10-25,jp,T,east,-1.4656666666666667,1.1731291515151514,-3.316,0.121
2022-10-25,jp,T,west,-1.5305,0.9934591818181818,-2.844,0.343
2022-10-25,nr,N,upper,-3.4370000000000003,2.4475292727272726,-5.372,-0.549
2022-10-25,nr,S,east,0.5861249999999999,18.804781853260874,-2.962,10.846
2022-10-25,nr,S,upper,-2.6237500000000002,3.5663881956521744,-4.88,1.112
2022-10-25,nr,T,east,0.028833333333333544,13.449534878787876,-3.553,6.978
2022-10-25,nr,T,upper,-3.513583333333333,3.2376162651515155,-5.87,0.121
2022-10-26,gp,N,lower,-0.7758333333333334,0.17170033333333337,-1.456,-0.213
2022-10-26,gp,N,upper,-4.615833333333334,1.0204876060606063,-5.995,-3.316
2022-10-26,gp,S,lower,-0.11141666666666666,0.07347826515151515,-0.549,0.232
2022-10-26,gp,S,upper,-2.00125,1.158335840909091,-3.434,-0.887
2022-10-26,gp,T,lower,-0.18566666666666667,0.05241660606060605,-0.549,0.121
2022-10-26,gp,T,upper,-2.771,1.5628321739130429,-4.393,-1.114
2022-10-26,jp,N,east,-1.5614999999999999,0.15525427272727269,-2.03,-0.887
2022-10-26,jp,N,west,-2.746583333333333,1.103787537878788,-4.152,-1.684
2022-10-26,jp,S,east,-1.3180833333333333,0.6298500833333333,-2.145,0.121
2022-10-26,jp,S,west,-0.16708333333333333,0.06683571969696969,-0.549,0.121
2022-10-26,jp,T,east,-0.8609166666666667,0.20152571969696972,-1.456,-0.102
2022-10-26,jp,T,west,-1.5940833333333333,0.6356779015151514,-2.61,-0.213
2022-10-26,nr,N,upper,-2.6105,2.222876090909091,-4.514,-0.213
2022-10-26,nr,S,east,-0.4973333333333333,6.204911536231884,-3.434,4.934
2022-10-26,nr,S,upper,-2.2023333333333333,2.0541327536231884,-3.792,0.343
2022-10-26,nr,T,east,-0.5913333333333333,5.322709333333333,-3.079,3.788
2022-10-26,nr,T,upper,-2.904,2.2894640000000006,-4.88,-0.437
2022-10-27,gp,N,lower,-0.5320833333333334,0.1703888106060606,-1.456,0.01
2022-10-27,gp,N,upper,-3.58425,0.1598162045454545,-4.152,-2.962
2022-10-27,gp,S,lower,0.18575,0.003266931818181819,0.121,0.232
2022-10-27,gp,S,upper,-1.238,0.13323072727272722,-1.914,-0.774
2022-10-27,gp,T,lower,-0.046,0.01692272727272727,-0.213,0.121
2022-10-27,gp,T,upper,-1.4570833333333333,0.17003068840579716,-2.145,-0.774
2022-10-27,jp,N,east,-1.4189999999999998,0.16428563636363636,-2.03,-1.001
