plantID,pop,site,elv_pt,est_25,nrt_25,tpi_25,tri_25,plcv_25,prcv_25
2676,TopLower,niwot,-0.8459418416023254,0.2634107349938008,0.17067211424657444,-0.00461109359507677,0.02737771733698085,-0.0098754993966984,0.15029031379136154
2678,TopLower,niwot,-0.8645707368850708,0.2344925966405232,0.16072077894510498,-0.00411948456515321,0.02649677522944765,0.11688708898154872,0.3084041302388818
2679,TopLower,niwot,-0.8818633556365967,0.2286776726689836,0.2546429552871612,-0.00434610731719875,0.03005713398529519,0.06295429706092136,0.3406974159721987
2681,TopLower,niwot,-0.9399601817131042,0.28527097419753294,0.3567027747647123,-0.00434982670175796,0.03616258341737331,-0.03617159760389353,0.07898782151507129
2680,TopLower,niwot,-0.9369882941246032,0.2950830952605133,0.35450755375275256,-0.00473617967885075,0.03648116117455314,-0.02081016674671683,0.1329886346184404
2683,TopLower,niwot,-0.9394007325172424,0.291907104948859,0.34403587952138875,0.00435060889462377,0.03656252533959744,0.02330065829319881,-0.01201459664292863
2682,TopLower,niwot,-0.9421311020851136,0.29570784002010025,0.34195679633213827,-6.697617622123314e-4,0.03590699617198468,-0.02642990477524173,-0.01040686208162188
2686,TopLower,niwot,-0.863804042339325,0.28443443283940495,0.25557919515250044,0.00408741708865215,0.0355083825736484,-0.07604274526817612,0.16619750975792305
2687,TopLower,niwot,-0.9571269750595092,0.2861240231755777,0.310846740770925,0.00216880878394536,0.0308389993076162,-0.20784430194357145,-0.48811274115720454
2688,TopLower,niwot,-0.8758285045623779,0.3486836331874197,0.28204123787000546,0.00588969627468428,0.0383752762485381,-0.0709044565939774,-0.02929266250182551
2691,TopLower,niwot,-0.6216192245483398,-0.05366484697120675,0.1514787077597342,-0.00596822219008326,0.01836784539183324,-0.2330588132865772,-0.3581416234093395
2692,TopLower,niwot,-0.5894149541854858,-0.0920591248965072,0.12013853546242811,0.00494059085224382,0.01876483308674037,0.4370235779573821,0.4078257069212642
2693,TopLower,niwot,-0.5962618589401245,-0.07890939749151817,0.14012105852015802,-4.304048205022941e-4,0.0183671660063609,0.49625355936722376,0.4055067038969357
2695,TopLower,niwot,-0.9564271569252014,0.1882059509340341,0.01166223802819137,-0.01363158616180106,0.02235382039308118,0.3659717835791352,0.6105782070204322
2619,TopLower,niwot,-0.9789133667945862,0.24007701891048908,-0.0458372863687413,-0.01243202315481421,0.02866022428332302,-0.4514830921354529,-0.05016861469558254
2697,TopLower,niwot,-0.9710792303085328,0.12626464279946958,-0.09580568227486308,-0.00986044155532181,0.02013068086455935,0.21417507740907665,0.823973076524757
2622,TopLower,niwot,-0.9749168157577516,0.17509035203435963,-0.14724249119391522,-0.01107069630793816,0.02235057596794857,0.10614106038106928,0.6483509661915566
2699,TopLower,niwot,-0.9799277782440186,0.18574720870971728,-0.14046999178683348,-0.01410607452701484,0.0245192263593167,0.08754339155360459,0.5016760801242216
2698,TopLower,niwot,-0.987915575504303,0.21713109867752772,-0.13644319729139018,-0.00210431509674642,0.01941350311377087,0.13298435899306743,-0.21050389323733104
2898,TopLower,niwot,-1.025304079055786,0.2383163243729787,-0.01410287060240868,0.00649553142807913,0.01973475036537557,0.11813803348670532,0.10388808073970517
2700,TopLower,niwot,-1.081533908843994,0.14819654291226728,0.10088347981714645,-0.00112928057411828,0.01610215092908088,0.00165857927339021,0.02253738491556928
2701,TopLower,niwot,-1.0897232294082642,0.1140672201531438,0.25191469094435087,0.00109352316087113,0.01992703317058481,-0.29024822738821565,-0.05900119275082207
2702,TopLower,niwot,-1.116114854812622,0.3695033098379097,-0.02591386880130475,0.00840646473658351,0.02546413526693887,-0.22846764532685948,0.204673945672892
2703,TopLower,niwot,-1.1563225984573364,0.3600840430222417,0.09449480556490976,0.01156793179481753,0.02713779794739389,0.31893087096660866,-0.07405912341664994
2704,TopLower,niwot,-1.18745219707489,0.313925692620175,0.09896833222025606,-0.00691703227306355,0.02358040500980655,0.15936928179191376,-0.10702340343780711
2705,TopLower,niwot,-1.298399567604065,0.02158109553117101,0.07922616098971307,-0.00592187758077125,0.02100249218222638,-0.9888956284828644,-0.05142428688603351
2706,TopLower,niwot,-1.2766282558441162,-0.01606900573200872,0.19795250839207945,0.00876312234411567,0.02410047641411475,0.07443813301090586,-0.05239250439857435
2707,TopLower,niwot,-1.2876150608062744,0.02924521409687444,0.19554994049160637,-2.3254204534835465e-4,0.02347390532619595,0.5327185153172591,-0.04201527304157693
2906,TopLower,niwot,-1.3041492700576782,0.06533645348291829,0.1469428512980073,-0.00169235296143382,0.01978295939792076,-0.28192150033540897,0.04709345057904392
2708,TopLower,niwot,-1.3105196952819824,0.19773197354446176,0.04436946922652118,0.00465601073673514,0.01746520767767186,-0.14402353646988433,0.07435680580607701
2709,TopLower,niwot,-1.3366117477416992,0.1038173089496762,0.1815285254748347,0.00604189519942201,0.01615774850085617,0.03613716047673791,0.3932683174458048
2712,TopLower,niwot,-1.3482462167739868,0.2653191355986135,0.08004861879926364,0.01980473891014551,0.03174626371505252,-0.2368332628948568,0.3054827738552728
2685,TopLower,niwot,-1.5398666858673096,0.11754246925757934,0.03727654522508732,0.0347061070863035,0.04073780038108965,-0.7993630011782537,0.00876913489722839
2714,TopLower,niwot,-1.6306363344192505,-0.02157184770511407,-0.135762855123904,0.0051556843500944,0.01740374030766085,-0.4737622550230677,0.06135196065759915
2689,TopLower,niwot,-1.6266252994537354,-0.062549847624703,-0.14116876122397262,0.01299553481024186,0.01923481932286476,-0.08571229764629824,0.1993581173818635
2716,TopLower,niwot,-2.0386173725128174,0.1516298266191598,-0.03478488730691477,-0.01329247140721512,0.02721625208411108,-0.49212980704063974,0.11946310937249492
2715,TopLower,niwot,-2.025561571121216,0.1472845050820784,0.03594754603516317,-0.01347120685103789,0.03113306476745682,-0.2995554093634954,-0.5306782377048483
2717,TopLower,niwot,-2.0566394329071045,0.19444410756165312,-0.15483791290498644,-0.01405118228855995,0.03272655532181777,-0.09665210317891038,0.7138682647055614
2719,TopLower,niwot,-2.457662582397461,0.12415166948154512,0.03922490204215444,-0.01213474042058896,0.02404166476635804,0.02653539115926808,0.1175424867489634
2718,TopLower,niwot,-2.4608118534088135,0.10740405298824704,0.06334374247169687,-0.01709871704642649,0.02869132360939211,0.06842449786458218,-0.10901523840127156
2720,TopLower,niwot,-2.443318128585815,0.07936187233811542,0.04703963496284569,-0.01215484961515246,0.03011698178284567,0.18981029902710295,0.3332663435736917
2721,TopLower,niwot,-2.4450223445892334,0.19221282299440656,0.03000912866115255,0.00763771215859067,0.02956494309356856,-0.21489317529605131,-0.4669322170623997
2722,TopLower,niwot,-2.468953847885132,0.13006392389046098,-0.08822277313801977,-0.010434596936989,0.0265568267085924,-0.5425045411269309,0.7110830076864622
2723,TopLower,niwot,-2.5109124183654785,0.16135565538251248,-0.02370912376514057,-0.00376733470998768,0.01708869797018307,0.092285973606736,-0.299484391712248
2725,TopLower,niwot,-2.4715664386749268,0.21248254701899155,-0.08248269948578983,0.01446611290162933,0.02944727376378203,0.6379049203397618,-0.31799512846051337
2726,TopLower,niwot,-2.517378807067871,0.11332165838704868,-0.0291994026291484,-0.00427990686106155,0.01881436595878803,0.09552842421930433,0.0247408902786403
2728,TopLower,niwot,-2.5231964588165283,0.3136190064150669,0.06595099639690577,0.00142775074846794,0.03022351356716779,-0.4127665057022863,0.4240232001787323
2729,TopLower,niwot,-2.5593700408935547,0.2963168659369594,0.01747268616464999,0.00216861403275195,0.03181191106418451,-0.8163511381036,-0.44310475236824576
2732,TopLower,niwot,-2.593562602996826,-0.04816981133202289,0.06151520936572639,0.00771567295299897,0.01270664676119584,-0.2974733899681171,-0.3310178806213113
2375,TopLower,niwot,-2.5634870529174805,0.05801119170366196,-0.18318832104764932,0.02889578269108978,0.03178903065642149,-0.3224743696472946,-0.03520476664745185
2736,TopLower,niwot,-2.602789878845215,-0.03188799015815508,0.01864267927908862,2.7078804213358275e-4,0.00943039265432804,0.10745497744337196,0.2207080208153271
2739,TopLower,niwot,-2.587390899658203,0.195595078506092,-0.02923020150733016,0.00379953486912143,0.01784927351452582,0.4921360890562457,-0.231039766211785
2740,TopLower,niwot,-2.606269121170044,0.09265128527922156,-0.06768245303791884,-0.00341687827475659,0.01332153758092879,0.00302967759545678,-0.19479912290894455
