plantID,pop,site,elv_pt,slpT_30,aspT_30,estT_30,nrtT_30,pop_est,pop_nrt,pop_slp,slp_10,est_10,nrt_10,tpi_10,tri_10,plcv_10,prcv_10,hli_10,pins_10,slp_30,est_30,nrt_30,tpi_30,tri_30,plcv_30,prcv_30,hli_30,pins_30,slp_50,est_50,nrt_50,tpi_50,tri_50,plcv_50,prcv_50,hli_50,pins_50,ms_slp_50,ms_est_50,ms_nrt_50,ms_plcv_50,ms_prcv_50,ms_tpi_10,ms_tpi_50,ms_tpi_500
722,UpperTop,Guanella,0.28280264139175415,3.3310668964133936,44.22941413370963,0.6974931874989032,0.71651165372492,0.7895920395468929,0.39727953823348977,3.652594719522642,20.021035555627467,0.23274468482030652,0.07667836475423377,-0.0025615605672232064,0.009040386833261476,0.9893878880018424,0.4490361764533093,0.6776330671359867,0.8078044168691152,15.30550275924692,0.0017818275297198235,0.08017718242156505,0.0024104480339788435,0.013224229409662029,0.08464279030094557,0.11827189998865478,0.7063077176028738,0.8358574376464087,14.152468768889806,0.09814606350011595,0.08902632972097767,0.00232775815307793,0.018110409123064723,0.012711261575121695,-0.014672367422479054,0.6957307952843462,0.8430745058068693,6.1762043866488465,0.6099824477552822,0.3174941641825022,0.0017129827909357785,0.002431244382237865,0.0196167968761074,1.095938850800394,94.33237550780586
725,UpperTop,Guanella,0.270077645778656,3.2819926293742436,43.99618213142116,0.6945700865096952,0.7193442980140033,0.7895920395468929,0.39727953823348977,3.652594719522642,17.012106375324606,0.1846890062583892,0.09774758881029334,-0.005886042056132015,0.010560748388730376,0.21799521840455047,-0.8186757719985036,0.6890352915192817,0.8224010766986555,15.411177660113514,0.09456142172656916,0.08234920123998485,-0.007789400249594512,0.01415821719363731,0.00704591979265075,0.06433351929539453,0.6991711753935967,0.8373102660732941,13.595551674073807,0.08597168171915981,0.08235236327467808,-0.006526906275597649,0.017920370274817462,0.025208412268770904,-0.012371171771909243,0.7002492827896045,0.8464619774753165,6.1762043866488465,0.6099824477552822,0.3174941641825022,0.0017129827909357785,0.002431244382237865,0.0196167968761074,1.095938850800394,94.33237550780586
726,UpperTop,Guanella,0.27518725395202637,3.28937700104532,43.82403069486635,0.6924067215956045,0.7214291220654425,0.7895920395468929,0.39727953823348977,3.652594719522642,11.997433841416806,0.17421811124854766,0.08302848799373955,0.0013069675685033018,0.007740345352229781,-1.947692320825135,-1.3505531549931513,0.7132405988738826,0.8548790689338543,14.899841234215447,0.10310140955731703,0.05779999107038634,-0.0031174024206534145,0.011698031411249907,0.06233053865351759,0.05024015502239816,0.7019679879351681,0.8395769226342408,13.596795133859327,0.08893427893430259,0.06813310047574787,-0.001980494502567138,0.016635147968529076,0.03500727757635969,-0.007436046302713807,0.7017644597589958,0.8467823929574572,6.1762043866488465,0.6099824477552822,0.3174941641825022,0.0017129827909357785,0.002431244382237865,0.0196167968761074,1.095938850800394,94.33237550780586
734,UpperTop,Guanella,0.18731218576431274,2.0846463188770046,36.77247662444855,0.5986239316241492,0.8009990326803039,0.7895920395468929,0.39727953823348977,3.652594719522642,5.830429063171148,0.21224776982070664,0.085767558592398,-0.0019428002999948256,0.00501646764596719,-0.710316078386008,-1.0785132284003933,0.7079658114559427,0.8773406708398968,12.109311876602455,0.13386886850648647,0.18737420771018878,-0.007122041807708052,0.012904892912236754,0.02975621050726452,-0.004341239044026298,0.6899505287165413,0.850537689187409,10.2468188513468,0.11543494403037899,0.17616960021300804,-0.006840797000227974,0.016932946035674443,-0.019988602390701896,0.0041447174860672195,0.6967040689949118,0.8596083118506386,6.1762043866488465,0.6099824477552822,0.3174941641825022,0.0017129827909357785,0.002431244382237865,0.0196167968761074,1.095938850800394,94.33237550780586
739,UpperTop,Guanella,0.1875254362821579,2.049954906123978,41.87509973910821,0.667170246901835,0.7442238102334888,0.7895920395468929,0.39727953823348977,3.652594719522642,18.40045523381133,0.13081262863677215,0.11352156889448962,-0.0010749832117893138,0.010904916359266971,0.5530231632406807,0.7609832885175105,0.6782680738668623,0.8203792939613499,14.817246344973874,0.26276263655652954,0.004839348602988087,0.005438095131020491,0.02003429423157005,-0.051628285373035716,0.3059449966029555,0.6874875533527743,0.8434016526002684,13.78182682708632,0.22606874168042432,0.05905017565864589,0.008113278004975633,0.027792562042568407,0.011280746963903306,0.13664053614410895,0.6906045056756644,0.8481791109655828,6.1762043866488465,0.6099824477552822,0.3174941641825022,0.0017129827909357785,0.002431244382237865,0.0196167968761074,1.095938850800394,94.33237550780586
758,UpperTop,Guanella,0.00664858240634203,3.1709352361854295,63.844637512835924,0.8975295559241725,0.44077108311515234,0.7895920395468929,0.39727953823348977,3.652594719522642,14.016928608927902,0.29893136584284113,-0.36826062171634344,-0.0012359203194049044,0.009442859978963441,-1.660569599213467,-0.46190426504763654,0.7507259961029877,0.8503297274102684,16.905993146328633,0.1245723177565912,-0.11145481129060947,-0.009853527138300828,0.019550797642557835,-0.41906822877309835,-0.1972572631784293,0.7273320684440773,0.8335392392879022,16.105039789530203,0.08119418983525067,-0.11205644797103972,-0.017900304976949208,0.027854076734223982,-0.1572470010311162,-0.021152790932412808,0.7295481016598349,0.8374285391718231,6.1762043866488465,0.6099824477552822,0.3174941641825022,0.0017129827909357785,0.002431244382237865,0.0196167968761074,1.095938850800394,94.33237550780586
774,UpperTop,Guanella,1.1360915899276733,4.457636725787322,121.02286315262998,0.8569316125457468,-0.5153619730447181,0.7895920395468929,0.39727953823348977,3.652594719522642,21.908529632527227,0.34191556549234875,0.1665793224448853,-0.0014161108305686472,0.016284656498505853,-1.6891775795397954,-1.3725543554316335,0.6116655648263658,0.8047736125646011,23.98526952240312,0.25754914636610216,-0.00616066578079484,-0.010504771222496122,0.03625499450736168,-0.05856135633103595,-0.0678342984127611,0.6528226681350351,0.7824240223476056,21.698531742362945,0.20265776859259163,-0.013043176408726076,-0.010138085734808976,0.03826150760141641,-0.007762795968982922,0.030026413494006077,0.6814760941096599,0.8006781260781798,6.1762043866488465,0.6099824477552822,0.3174941641825022,0.0017129827909357785,0.002431244382237865,0.0196167968761074,1.095938850800394,94.33237550780586
792,UpperTop,Guanella,1.3187389373779297,4.701974219271045,83.46379736755233,0.993437321851357,0.11382378839701647,0.7895920395468929,0.39727953823348977,3.652594719522642,22.190211930641944,0.10301057162177638,0.05672627194273112,-0.006418363103561355,0.014916855049062781,-4.021840705860619,-0.4603834123837987,0.6920240895105176,0.7993950871620609,27.249984966943693,0.11712506487131454,0.07952682483601368,-0.011379921440079268,0.027604747411808885,0.34513834818938405,0.019594306400467998,0.6640027566224871,0.7599465577269197,27.306752690113438,0.04927716226451139,0.10396651318662577,-0.004411119374273479,0.035221776349710715,0.07778358136258792,0.012724287075337007,0.6678045378706238,0.757996008156029,6.1762043866488465,0.6099824477552822,0.3174941641825022,0.0017129827909357785,0.002431244382237865,0.0196167968761074,1.095938850800394,94.33237550780586
802,UpperTop,Guanella,1.2397392988204956,5.1856858451817525,80.76472574136125,0.9869456472737677,0.1604739309154299,0.7895920395468929,0.39727953823348977,3.652594719522642,21.55749804284371,0.14988528299862725,0.41603502042613866,-0.0028466109448145784,0.018216120724854613,-1.2109580028817277,-2.381915758958388,0.5941555409008243,0.8014076169886489,24.12363619310104,0.1436652099598715,0.028931737357445517,-0.023794470074755828,0.03803819490834766,-0.8258518073416531,-0.017292907528289263,0.6788927491049671,0.7841635581673789,23.452388543567636,0.1480990593845298,-0.0025744174289290458,-0.027399891206124977,0.044463568135261186,-0.11625028478571664,0.030409764275354825,0.6888001850771027,0.7894297953349754,6.1762043866488465,0.6099824477552822,0.3174941641825022,0.0017129827909357785,0.002431244382237865,0.0196167968761074,1.095938850800394,94.33237550780586
801,UpperTop,Guanella,1.2443116903305054,5.104768911962369,80.53009089998527,0.9862700947533828,0.16451257799869656,0.7895920395468929,0.39727953823348977,3.652594719522642,25.55161424115736,0.2175606040999283,0.2386848431771393,-0.008179154378758933,0.021178541960206996,-3.4199864927565877,-1.6760209317343944,0.6136505638555262,0.7692832327429454,24.639132099843785,0.11073479222015485,-0.004802912557209786,-0.025680032690666342,0.036772504447780595,-0.6635132257589067,0.2616753145878153,0.6897314895075731,0.780078156010317,24.660292692703706,0.14650610742467107,-0.015682219500895628,-0.030685980014412695,0.049576206650144374,-0.11608358306650612,-0.07250200521716353,0.6879105483660064,0.7794323793867338,6.1762043866488465,0.6099824477552822,0.3174941641825022,0.0017129827909357785,0.002431244382237865,0.0196167968761074,1.095938850800394,94.33237550780586
