plantID,pop,site,elv_pt,slp_30,est_30,nrt_30,tpi_30,tri_30,plcv_30,prcv_30,ms_slp_50,ms_est_50,ms_nrt_50,ms_plcv_50,ms_prcv_50,ms_tpi_10,ms_tpi_50,ms_tpi_500
137,LowerNorth,Guanella,-0.93640798330307,19.74645586144569,0.2587615439977837,0.4711873192300847,0.00750991420587382,0.0406009157558614,0.11418859773005512,-0.01848613489261273,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
142,LowerNorth,Guanella,-0.8411282300949097,20.01070173295435,0.19998581536581247,0.4932633643754504,-0.00206247432657199,0.0428197472648863,-0.3026527471128473,0.07998840697136968,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
148,LowerNorth,Guanella,-0.7566602826118469,19.524001997364365,0.15285996950551242,0.363452192862303,0.00829586504229187,0.03594774223374078,0.00172283985574478,0.17356417093395968,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
112,LowerNorth,Guanella,-0.9680482149124146,19.504801997065,0.3280331555833042,0.45944677438600817,0.00103456949607483,0.04302073344423669,0.10658409464083764,0.03200331494328172,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
3,LowerNorth,Guanella,-0.5223442912101746,21.893099378880933,0.13091944799062286,0.10168192113277058,-0.03116772630914726,0.04419879289789068,-0.4410619404446786,-0.10212325829073143,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
4,LowerNorth,Guanella,-0.4875383973121643,21.735094454966823,0.11819110156221116,0.12604692855955513,-0.00271180661058157,0.02748910353174016,-0.3881441780271708,-0.3438686840525503,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
8,LowerNorth,Guanella,-0.4874100089073181,22.060042322590725,0.15357097634185382,0.27361749696117227,-0.01458702667752177,0.03230262919943713,0.18525830103991783,-0.8514130461680081,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
9,LowerNorth,Guanella,-0.49936091899871826,23.232310535737778,0.07563346951237233,0.25702808224848656,-0.00659588298564223,0.03275363963511065,-0.5528240480003647,0.5768632050353248,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
88,LowerNorth,Guanella,-0.28015655279159546,25.29296524009804,0.2787048757508137,0.24009695258701608,-0.01138755395612852,0.04226838906712588,-0.02880737383461019,0.29904279903856673,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
87,LowerNorth,Guanella,-0.28241080045700073,24.67159925606904,0.27977430200382775,0.23458361799076133,-0.01792156510031843,0.04406127576270552,-0.357606824288711,0.25178676705553454,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
89,LowerNorth,Guanella,-0.25981295108795166,24.3597616793796,0.28263618567708326,0.23614909577453128,-0.00506193874411235,0.04137977962496077,0.3346523392642972,0.2250688996003982,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
90,LowerNorth,Guanella,-0.24437449872493744,24.72318849054843,0.30038283013995287,0.20331636575971357,-0.0111838839684035,0.04213313370516274,0.37587010811750254,-0.02893387557854487,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
