"Plot Title: 21397973"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21397973, SEN S/N: 21397973)","Coupler Detached (LGR S/N: 21397973)","Coupler Attached (LGR S/N: 21397973)","Host Connected (LGR S/N: 21397973)","Stopped (LGR S/N: 21397973)","End Of File (LGR S/N: 21397973)"
117,07/23/22 12:48:50 PM,22.238,,,,,
118,07/23/22 01:48:50 PM,19.758,,,,,
119,07/23/22 02:48:50 PM,20.234,,,,,
120,07/23/22 03:48:50 PM,15.569,,,,,
121,07/23/22 04:48:50 PM,16.237,,,,,
122,07/23/22 05:48:50 PM,16.427,,,,,
123,07/23/22 06:48:50 PM,14.709,,,,,
124,07/23/22 07:48:50 PM,11.139,,,,,
125,07/23/22 08:48:50 PM,9.275,,,,,
126,07/23/22 09:48:50 PM,8.481,,,,,
127,07/23/22 10:48:50 PM,7.582,,,,,
128,07/23/22 11:48:50 PM,7.582,,,,,
129,07/24/22 12:48:50 AM,7.079,,,,,
130,07/24/22 01:48:50 AM,6.573,,,,,
131,07/24/22 02:48:50 AM,6.064,,,,,
132,07/24/22 03:48:50 AM,6.064,,,,,
133,07/24/22 04:48:50 AM,6.064,,,,,
134,07/24/22 05:48:50 AM,5.347,,,,,
135,07/24/22 06:48:50 AM,5.860,,,,,
136,07/24/22 07:48:50 AM,7.782,,,,,
137,07/24/22 08:48:50 AM,10.455,,,,,
138,07/24/22 09:48:50 AM,13.173,,,,,
139,07/24/22 10:48:50 AM,16.903,,,,,
140,07/24/22 11:48:50 AM,17.475,,,,,
141,07/24/22 12:48:50 PM,16.141,,,,,
142,07/24/22 01:48:50 PM,11.916,,,,,
143,07/24/22 02:48:50 PM,12.110,,,,,
144,07/24/22 03:48:50 PM,12.304,,,,,
145,07/24/22 04:48:50 PM,9.768,,,,,
146,07/24/22 05:48:50 PM,8.282,,,,,
147,07/24/22 06:48:50 PM,6.978,,,,,
148,07/24/22 07:48:50 PM,8.581,,,,,
149,07/24/22 08:48:50 PM,6.978,,,,,
150,07/24/22 09:48:50 PM,6.471,,,,,
151,07/24/22 10:48:50 PM,6.370,,,,,
152,07/24/22 11:48:50 PM,6.370,,,,,
153,07/25/22 12:48:50 AM,5.860,,,,,
154,07/25/22 01:48:50 AM,5.450,,,,,
155,07/25/22 02:48:50 AM,5.347,,,,,
156,07/25/22 03:48:50 AM,5.141,,,,,
157,07/25/22 04:48:50 AM,4.831,,,,,
158,07/25/22 05:48:50 AM,4.519,,,,,
