"Plot Title: jp_SouthWest2324"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21397968, SEN S/N: 21397968)","Coupler Detached (LGR S/N: 21397968)","Coupler Attached (LGR S/N: 21397968)","Host Connected (LGR S/N: 21397968)","Stopped (LGR S/N: 21397968)","End Of File (LGR S/N: 21397968)"
117,09/11/23 10:49:09 PM,7.983,,,,,
118,09/12/23 12:49:09 AM,6.370,,,,,
119,09/12/23 02:49:09 AM,5.141,,,,,
120,09/12/23 04:49:09 AM,4.311,,,,,
121,09/12/23 06:49:09 AM,3.683,,,,,
122,09/12/23 08:49:09 AM,3.788,,,,,
123,09/12/23 10:49:09 AM,8.382,,,,,
124,09/12/23 12:49:09 PM,13.461,,,,,
125,09/12/23 02:49:09 PM,15.187,,,,,
126,09/12/23 04:49:09 PM,14.613,,,,,
127,09/12/23 06:49:09 PM,14.134,,,,,
128,09/12/23 08:49:09 PM,10.357,,,,,
129,09/12/23 10:49:09 PM,8.282,,,,,
130,09/13/23 12:49:09 AM,6.877,,,,,
131,09/13/23 02:49:09 AM,5.655,,,,,
132,09/13/23 04:49:09 AM,4.831,,,,,
133,09/13/23 06:49:09 AM,4.207,,,,,
134,09/13/23 08:49:09 AM,4.623,,,,,
135,09/13/23 10:49:09 AM,9.176,,,,,
136,09/13/23 12:49:09 PM,13.076,,,,,
137,09/13/23 02:49:09 PM,15.569,,,,,
138,09/13/23 04:49:09 PM,13.269,,,,,
139,09/13/23 06:49:09 PM,10.748,,,,,
140,09/13/23 08:49:09 PM,8.879,,,,,
141,09/13/23 10:49:09 PM,7.481,,,,,
142,09/14/23 12:49:09 AM,6.370,,,,,
143,09/14/23 02:49:09 AM,5.450,,,,,
144,09/14/23 04:49:09 AM,4.831,,,,,
145,09/14/23 06:49:09 AM,4.727,,,,,
146,09/14/23 08:49:09 AM,4.934,,,,,
147,09/14/23 10:49:09 AM,5.244,,,,,
148,09/14/23 12:49:09 PM,8.581,,,,,
149,09/14/23 02:49:09 PM,10.455,,,,,
150,09/14/23 04:49:09 PM,8.581,,,,,
151,09/14/23 06:49:09 PM,6.471,,,,,
152,09/14/23 08:49:09 PM,5.757,,,,,
153,09/14/23 10:49:09 PM,5.244,,,,,
154,09/15/23 12:49:09 AM,5.141,,,,,
155,09/15/23 02:49:09 AM,4.207,,,,,
156,09/15/23 04:49:09 AM,3.893,,,,,
157,09/15/23 06:49:09 AM,3.578,,,,,
158,09/15/23 08:49:09 AM,3.788,,,,,
159,09/15/23 10:49:09 AM,4.311,,,,,
160,09/15/23 12:49:09 PM,5.450,,,,,
161,09/15/23 02:49:09 PM,7.882,,,,,
162,09/15/23 04:49:09 PM,10.161,,,,,
163,09/15/23 06:49:09 PM,7.983,,,,,
164,09/15/23 08:49:09 PM,6.370,,,,,
165,09/15/23 10:49:09 PM,4.623,,,,,
166,09/16/23 12:49:09 AM,3.472,,,,,
167,09/16/23 02:49:09 AM,2.730,,,,,
168,09/16/23 04:49:09 AM,2.303,,,,,
169,09/16/23 06:49:09 AM,1.872,,,,,
170,09/16/23 08:49:09 AM,1.548,,,,,
171,09/16/23 10:49:09 AM,5.347,,,,,
172,09/16/23 12:49:09 PM,11.916,,,,,
173,09/16/23 02:49:09 PM,15.951,,,,,
174,09/16/23 04:49:09 PM,16.523,,,,,
175,09/16/23 06:49:09 PM,13.846,,,,,
176,09/16/23 08:49:09 PM,9.768,,,,,
177,09/16/23 10:49:09 PM,7.280,,,,,
178,09/17/23 12:49:09 AM,5.757,,,,,
179,09/17/23 02:49:09 AM,4.519,,,,,
180,09/17/23 04:49:09 AM,3.788,,,,,
181,09/17/23 06:49:09 AM,3.155,,,,,
182,09/17/23 08:49:09 AM,3.472,,,,,
183,09/17/23 10:49:09 AM,7.481,,,,,
184,09/17/23 12:49:09 PM,12.497,,,,,
185,09/17/23 02:49:09 PM,15.855,,,,,
186,09/17/23 04:49:09 PM,15.951,,,,,
187,09/17/23 06:49:09 PM,13.750,,,,,
188,09/17/23 08:49:09 PM,10.553,,,,,
189,09/17/23 10:49:09 PM,8.581,,,,,
190,09/18/23 12:49:09 AM,7.280,,,,,
191,09/18/23 02:49:09 AM,5.962,,,,,
192,09/18/23 04:49:09 AM,5.141,,,,,
193,09/18/23 06:49:09 AM,4.727,,,,,
194,09/18/23 08:49:09 AM,5.037,,,,,
195,09/18/23 10:49:09 AM,7.983,,,,,
196,09/18/23 12:49:09 PM,10.161,,,,,
197,09/18/23 02:49:09 PM,13.461,,,,,
198,09/18/23 04:49:09 PM,12.110,,,,,
199,09/18/23 06:49:09 PM,8.382,,,,,
200,09/18/23 08:49:09 PM,6.877,,,,,
201,09/18/23 10:49:09 PM,5.962,,,,,
202,09/19/23 12:49:09 AM,5.347,,,,,
203,09/19/23 02:49:09 AM,4.934,,,,,
204,09/19/23 04:49:09 AM,4.519,,,,,
205,09/19/23 06:49:09 AM,4.102,,,,,
206,09/19/23 08:49:09 AM,3.998,,,,,
207,09/19/23 10:49:09 AM,7.682,,,,,
208,09/19/23 12:49:09 PM,11.431,,,,,
209,09/19/23 02:49:09 PM,11.916,,,,,
210,09/19/23 04:49:09 PM,9.965,,,,,
211,09/19/23 06:49:09 PM,8.382,,,,,
212,09/19/23 08:49:09 PM,6.370,,,,,
213,09/19/23 10:49:09 PM,5.037,,,,,
214,09/20/23 12:49:09 AM,4.102,,,,,
215,09/20/23 02:49:09 AM,3.472,,,,,
216,09/20/23 04:49:09 AM,3.049,,,,,
217,09/20/23 06:49:09 AM,2.624,,,,,
218,09/20/23 08:49:09 AM,2.624,,,,,
219,09/20/23 10:49:09 AM,6.775,,,,,
220,09/20/23 12:49:09 PM,8.879,,,,,
221,09/20/23 02:49:09 PM,11.722,,,,,
222,09/20/23 04:49:09 PM,13.269,,,,,
223,09/20/23 06:49:09 PM,11.334,,,,,
224,09/20/23 08:49:09 PM,8.481,,,,,
225,09/20/23 10:49:09 PM,6.775,,,,,
226,09/21/23 12:49:09 AM,5.655,,,,,
227,09/21/23 02:49:09 AM,4.727,,,,,
228,09/21/23 04:49:09 AM,3.998,,,,,
229,09/21/23 06:49:09 AM,3.472,,,,,
230,09/21/23 08:49:09 AM,3.788,,,,,
231,09/21/23 10:49:09 AM,7.179,,,,,
232,09/21/23 12:49:09 PM,9.571,,,,,
233,09/21/23 02:49:09 PM,11.528,,,,,
234,09/21/23 04:49:09 PM,13.846,,,,,
235,09/21/23 06:49:09 PM,11.722,,,,,
236,09/21/23 08:49:09 PM,8.581,,,,,
237,09/21/23 10:49:09 PM,6.674,,,,,
238,09/22/23 12:49:09 AM,5.552,,,,,
239,09/22/23 02:49:09 AM,4.519,,,,,
240,09/22/23 04:49:09 AM,3.788,,,,,
241,09/22/23 06:49:09 AM,3.049,,,,,
242,09/22/23 08:49:09 AM,3.155,,,,,
243,09/22/23 10:49:09 AM,6.471,,,,,
244,09/22/23 12:49:09 PM,10.161,,,,,
245,09/22/23 02:49:09 PM,12.690,,,,,
246,09/22/23 04:49:09 PM,13.173,,,,,
247,09/22/23 06:49:09 PM,11.041,,,,,
248,09/22/23 08:49:09 PM,8.382,,,,,
249,09/22/23 10:49:09 PM,6.877,,,,,
250,09/23/23 12:49:09 AM,5.552,,,,,
251,09/23/23 02:49:09 AM,4.831,,,,,
252,09/23/23 04:49:09 AM,3.998,,,,,
253,09/23/23 06:49:09 AM,2.943,,,,,
254,09/23/23 08:49:09 AM,2.410,,,,,
255,09/23/23 10:49:09 AM,5.347,,,,,
256,09/23/23 12:49:09 PM,8.680,,,,,
257,09/23/23 02:49:09 PM,11.528,,,,,
258,09/23/23 04:49:09 PM,12.013,,,,,
259,09/23/23 06:49:09 PM,10.161,,,,,
260,09/23/23 08:49:09 PM,7.381,,,,,
261,09/23/23 10:49:09 PM,5.450,,,,,
262,09/24/23 12:49:09 AM,4.207,,,,,
263,09/24/23 02:49:09 AM,3.367,,,,,
264,09/24/23 04:49:09 AM,2.624,,,,,
265,09/24/23 06:49:09 AM,2.088,,,,,
266,09/24/23 08:49:09 AM,1.872,,,,,
267,09/24/23 10:49:09 AM,6.268,,,,,
268,09/24/23 12:49:09 PM,10.748,,,,,
269,09/24/23 02:49:09 PM,13.846,,,,,
270,09/24/23 04:49:09 PM,15.091,,,,,
271,09/24/23 06:49:09 PM,12.787,,,,,
272,09/24/23 08:49:09 PM,9.176,,,,,
273,09/24/23 10:49:09 PM,6.978,,,,,
274,09/25/23 12:49:09 AM,5.552,,,,,
275,09/25/23 02:49:09 AM,4.519,,,,,
276,09/25/23 04:49:09 AM,3.683,,,,,
277,09/25/23 06:49:09 AM,2.943,,,,,
278,09/25/23 08:49:09 AM,3.261,,,,,
279,09/25/23 10:49:09 AM,7.280,,,,,
280,09/25/23 12:49:09 PM,12.304,,,,,
281,09/25/23 02:49:09 PM,16.046,,,,,
282,09/25/23 04:49:09 PM,17.379,,,,,
283,09/25/23 06:49:09 PM,14.804,,,,,
284,09/25/23 08:49:09 PM,10.944,,,,,
285,09/25/23 10:49:09 PM,8.779,,,,,
286,09/26/23 12:49:09 AM,7.179,,,,,
287,09/26/23 02:49:09 AM,6.166,,,,,
288,09/26/23 04:49:09 AM,5.450,,,,,
289,09/26/23 06:49:09 AM,5.141,,,,,
290,09/26/23 08:49:09 AM,5.244,,,,,
291,09/26/23 10:49:09 AM,8.779,,,,,
292,09/26/23 12:49:09 PM,13.461,,,,,
293,09/26/23 02:49:09 PM,16.808,,,,,
294,09/26/23 04:49:09 PM,16.046,,,,,
295,09/26/23 06:49:09 PM,13.654,,,,,
296,09/26/23 08:49:09 PM,11.041,,,,,
297,09/26/23 10:49:09 PM,8.978,,,,,
298,09/27/23 12:49:09 AM,7.682,,,,,
299,09/27/23 02:49:09 AM,6.775,,,,,
300,09/27/23 04:49:09 AM,5.757,,,,,
301,09/27/23 06:49:09 AM,5.141,,,,,
302,09/27/23 08:49:09 AM,5.347,,,,,
303,09/27/23 10:49:09 AM,8.779,,,,,
304,09/27/23 12:49:09 PM,13.558,,,,,
305,09/27/23 02:49:09 PM,17.475,,,,,
306,09/27/23 04:49:09 PM,18.521,,,,,
307,09/27/23 06:49:09 PM,16.046,,,,,
308,09/27/23 08:49:09 PM,12.401,,,,,
309,09/27/23 10:49:09 PM,10.357,,,,,
310,09/28/23 12:49:09 AM,9.176,,,,,
311,09/28/23 02:49:09 AM,8.082,,,,,
312,09/28/23 04:49:09 AM,7.280,,,,,
313,09/28/23 06:49:09 AM,6.370,,,,,
314,09/28/23 08:49:09 AM,6.573,,,,,
315,09/28/23 10:49:09 AM,10.357,,,,,
316,09/28/23 12:49:09 PM,15.091,,,,,
317,09/28/23 02:49:09 PM,17.760,,,,,
318,09/28/23 04:49:09 PM,17.475,,,,,
319,09/28/23 06:49:09 PM,14.517,,,,,
320,09/28/23 08:49:09 PM,12.207,,,,,
321,09/28/23 10:49:09 PM,10.161,,,,,
322,09/29/23 12:49:09 AM,8.879,,,,,
323,09/29/23 02:49:09 AM,7.682,,,,,
324,09/29/23 04:49:09 AM,6.978,,,,,
325,09/29/23 06:49:09 AM,6.166,,,,,
326,09/29/23 08:49:09 AM,6.268,,,,,
327,09/29/23 10:49:09 AM,8.581,,,,,
328,09/29/23 12:49:09 PM,12.497,,,,,
