date,site,SouthLower,SouthUpper,NorthUpper,NorthLower,TopUpper,TopLower,snotel_swe,snotel_snow_depth,snotel_tmean
2023-11-10,guanella,-0.09622222222222222,-0.907,-5.667055555555556,-3.084,-2.1419444444444444,0.6315566074716727,20.3,50,-5.6
2023-11-11,guanella,-0.3523333333333333,-1.2665,-7.930777777777778,-3.860333333333333,-2.977111111111111,-0.023191365388477436,20.3,50,-4.4
2023-11-12,guanella,-0.44199999999999995,-1.3231666666666666,-7.128823529411765,-3.9741666666666666,-3.2265,-0.23565547631540795,20.3,50,-1.4
2023-11-13,guanella,-0.37611111111111106,-1.6286666666666667,-6.356,-4.326,-2.9061666666666666,-0.017962429146457737,20.3,50,-1.6
2023-11-14,guanella,-0.19300000000000006,-1.324,-5.965083333333333,-3.115666666666667,-2.8520555555555553,-0.0014980807874351854,20.3,50,0.5
2023-11-15,guanella,-0.32638888888888884,-1.4393333333333334,-5.7165,-3.185,-2.7010555555555555,0.08799409569325434,20.3,50,1.4
2023-11-16,guanella,-0.15811111111111115,-1.6666666666666665,-4.228083333333333,-1.5955000000000001,-1.712388888888889,0.8100209133457312,20.3,50,0.5
2023-11-17,guanella,-0.04205555555555554,-1.2665,-4.958916666666667,-1.9636666666666667,-2.222277777777778,0.40004206150489807,20.3,50,-1.5
2023-11-18,guanella,-0.6352222222222222,-1.6698333333333333,-6.42525,-3.6203333333333334,-3.3816111111111113,-0.5006118665579677,20.3,50,-1.3
2023-11-19,guanella,-0.8580555555555556,-2.2226666666666666,-5.99375,-2.8373333333333335,-3.2471111111111113,-0.42419009735511537,20.3,50,-4.9
2023-11-20,guanella,-1.0015,-2.0108333333333333,-6.03925,-2.984,-3.8463333333333334,-0.9020981092943501,20.3,50,-6.5
2023-11-21,guanella,-1.5213333333333332,-2.244333333333333,-7.905916666666666,-3.558,-5.927611111111111,-2.5952138899759873,22.9,80,-4
2023-11-22,guanella,-1.564611111111111,-2.5,-7.265833333333333,-4.341,-4.499722222222222,-1.5423561188778265,22.9,80,-0.2
2023-11-23,guanella,-1.9375555555555555,-3.7701666666666664,-7.2612499999999995,-4.8765,-4.5685,-1.6200773462331952,22.9,80,-6.5
2023-11-24,guanella,-2.2007777777777777,-6.611166666666667,-7.582916666666667,-4.1146666666666665,-6.474222222222222,-3.0853881637580187,22.9,80,-10.9
2023-11-25,guanella,-2.0441666666666665,-6.5024999999999995,-7.57275,-3.6935,-6.941722222222222,-3.528343198229443,25.4,100,-11.9
2023-11-26,guanella,-3.5402222222222224,-5.582166666666667,-10.634,-6.603833333333333,-8.383722222222222,-4.643710283569028,25.4,100,-12.2
2023-11-27,guanella,-4.643611111111111,-6.403333333333333,-12.908999999999999,-8.660833333333333,-9.944833333333333,-5.849193570271275,25.4,100,-10.1
2023-11-28,guanella,-4.778777777777778,-6.467666666666667,-11.409333333333333,-7.8534999999999995,-7.983777777777778,-4.394548941958085,25.4,100,-6
2023-11-29,guanella,-4.857055555555555,-6.6386666666666665,-10.689916666666667,-8.059000000000001,-7.501777777777778,-4.057181702698365,25.4,100,-4.5
2023-11-30,guanella,-5.008888888888889,-7.2335,-10.749333333333333,-7.547333333333333,-7.601666666666667,-4.159465069534811,25.4,100,-9.5
2023-12-01,guanella,-6.143111111111111,-8.509333333333334,-11.754666666666667,-9.254999999999999,-8.978944444444444,-5.226707711477395,25.4,100,-10.2
2023-12-02,guanella,-6.209,-7.7250000000000005,-11.4415,-9.170833333333333,-8.391222222222222,-4.809944867008092,25.4,100,-12.7
2023-12-03,guanella,-5.338888888888889,-8.051333333333334,-11.170916666666667,-8.295666666666666,-8.513333333333334,-5.24835024575453,35.6,200,-9.1
2023-12-04,guanella,-4.1659444444444444,-6.6555,-9.05975,-6.482333333333333,-7.332722222222222,-4.639189854237777,50.8,280,-5.7
2023-12-05,guanella,-4.060666666666667,-5.910833333333334,-7.8998333333333335,-6.155,-6.155722222222223,-3.8415799453156367,53.3,300,-3.2
2023-12-06,guanella,-4.149222222222222,-4.939,-7.0553333333333335,-5.5361666666666665,-4.472777777777778,-2.4387668621010405,53.3,250,-1.6
2023-12-07,guanella,-4.128111111111111,-5.547,-7.865,-5.1525,-5.502666666666666,-3.2445399396768906,53.3,250,-3.2
2023-12-08,guanella,-4.652555555555556,-6.714333333333333,-8.749333333333333,-6.360666666666667,-7.036111111111111,-4.367022409186241,53.3,230,-10.6
2023-12-09,guanella,-5.4928888888888885,-6.415,-10.429416666666667,-6.951833333333333,-7.700666666666667,-5.056605348698561,55.9,280,-15
2023-12-10,guanella,-6.419277777777778,-8.0015,-11.165666666666667,-9.1985,-9.871722222222223,-6.724753550936505,55.9,280,-8
2023-12-11,guanella,-4.389388888888889,-6.298166666666667,-8.569749999999999,-6.2268333333333334,-6.819388888888889,-4.447846762319735,61,280,-5.6
2023-12-12,guanella,-5.126277777777778,-6.916833333333333,-9.491916666666667,-7.418833333333334,-7.642944444444445,-5.09853702943213,61,280,-6.9
2023-12-13,guanella,-5.031777777777778,-6.9896666666666665,-8.60025,-6.7385,-7.1002777777777775,-4.717476529726248,61,280,-6.3
2023-12-14,guanella,-4.165444444444445,-6.685833333333333,-7.886833333333334,-5.6215,-6.609166666666667,-4.439284088183179,66,300,-7.1
2023-12-15,guanella,-4.220722222222222,-6.507666666666667,-8.953,-6.954,-7.426944444444445,-5.086066432452647,66,300,-6.6
2023-12-16,guanella,-5.312833333333334,-7.66,-9.202416666666666,-7.8625,-7.208388888888889,-4.950261910900856,66,300,-3
2023-12-17,guanella,-5.2105,-6.977666666666667,-8.58175,-7.0183333333333335,-6.076666666666667,-4.124897867500643,66,300,-3.6
2023-12-18,guanella,-6.187888888888889,-7.717833333333333,-8.526083333333332,-8.371833333333333,-6.865,-4.686120613090573,66,280,-2.2
2023-12-19,guanella,-5.470388888888889,-6.669,-7.025333333333333,-5.869666666666666,-5.6001666666666665,-3.760522230370846,66,280,-2
2023-12-20,guanella,-4.123166666666667,-5.5408333333333335,-6.253416666666666,-5.017166666666666,-5.031,-3.360510403434212,66,280,-2.9
2023-12-21,guanella,-3.215333333333333,-4.6585,-6.6513333333333335,-4.426166666666667,-4.827,-3.2364596612409358,66,280,-4.3
2023-12-22,guanella,-4.154888888888889,-6.327833333333333,-8.995750000000001,-7.038166666666666,-6.570444444444444,-4.58345876504098,66,280,-4.5
2023-12-23,guanella,-3.8651666666666666,-6.004166666666666,-7.982833333333334,-6.411833333333334,-5.830666666666667,-4.055040986588331,66,280,-4.5
2023-12-24,guanella,-4.104388888888889,-5.998666666666667,-8.297166666666667,-6.026166666666667,-6.145833333333333,-4.387347314784968,66,300,-12.8
2023-12-25,guanella,-6.093388888888889,-7.239833333333333,-12.586416666666667,-9.244,-10.059277777777778,-7.373795689856145,66,300,-17
2023-12-26,guanella,-7.178222222222223,-11.291333333333334,-13.364166666666666,-10.272,-11.731555555555556,-8.667650880325148,66,300,-13
2023-12-27,guanella,-6.459666666666666,-8.990333333333334,-11.093,-8.1405,-9.435833333333333,-6.964641829490013,68.6,300,-9.4
2023-12-28,guanella,-7.712833333333333,-9.7585,-12.38275,-10.180333333333333,-10.135388888888889,-7.524107403479896,68.6,300,-6.5
2023-12-29,guanella,-7.333722222222222,-7.998333333333333,-11.622416666666666,-9.8835,-8.557722222222223,-6.363747160374153,68.6,300,-5.4
2023-12-30,guanella,-6.953611111111111,-6.805166666666667,-10.840166666666667,-9.365833333333333,-7.456222222222222,-5.563185906052134,68.6,300,-5.4
2023-12-31,guanella,-6.731944444444444,-6.590166666666667,-10.150833333333333,-9.268833333333333,-7.619111111111112,-5.717765073210224,68.6,300,-6
2024-01-01,guanella,-6.561888888888888,-6.6585,-11.645666666666667,-9.505166666666666,-8.326944444444445,-5.407014971525484,68.6,300,-6.8
2024-01-02,guanella,-5.984555555555556,-5.9895,-12.936833333333333,-9.4925,-8.516444444444444,-5.526515951619956,68.6,300,-8.4
2024-01-03,guanella,-7.109888888888889,-7.7065,-13.438916666666666,-10.982,-9.254388888888888,-6.0604070682251745,68.6,300,-8.5
2024-01-04,guanella,-7.399,-9.175,-11.99225,-10.187666666666667,-9.266833333333333,-6.046482626870045,68.6,300,-10.1
2024-01-05,guanella,-6.743,-8.119333333333334,-11.457166666666666,-9.055833333333332,-9.031888888888888,-5.941522734648231,71.1,330,-12.7
2024-01-06,guanella,-7.278111111111111,-9.054666666666668,-14.1855,-11.014166666666666,-11.413499999999999,-7.6216609430052245,71.1,300,-14.7
2024-01-07,guanella,-9.026944444444444,-10.5435,-15.74925,-12.898,-12.867666666666667,-8.697120165280865,71.1,300,-15
2024-01-08,guanella,-8.648111111111112,-10.215,-14.958583333333333,-11.416333333333334,-12.257111111111112,-8.308918552820103,73.7,330,-16.5
2024-01-09,guanella,-10.201777777777778,-11.611166666666668,-16.698666666666668,-13.348333333333333,-14.343388888888889,-9.957777540907216,73.7,360,-13.4
2024-01-10,guanella,-9.088944444444444,-12.3025,-14.692583333333333,-11.492666666666667,-12.0435,-8.262044332579478,78.7,380,-15.5
2024-01-11,guanella,-8.611333333333333,-13.3895,-14.181,-11.084,-12.092166666666667,-8.5316477424023,83.8,460,-17.7
2024-01-12,guanella,-8.984277777777777,-14.042,-16.772083333333335,-14.341833333333334,-14.010222222222222,-9.862576117449805,86.4,430,-17.6
2024-01-13,guanella,-9.406555555555556,-14.815333333333333,-15.71875,-12.714666666666666,-13.916055555555555,-9.8651612108726,94,460,-13.8
2024-01-14,guanella,-8.793055555555556,-13.043,-13.97,-10.997666666666667,-12.022722222222223,-8.477105979525675,101.6,480,-9.9
2024-01-15,guanella,-7.253722222222223,-11.105833333333333,-12.9495,-9.320333333333334,-10.3835,-7.950783400701027,121.9,710,-17.1
2024-01-16,guanella,-6.997833333333333,-11.900666666666666,-17.388333333333332,-10.617666666666667,-13.150555555555556,-10.114895444109777,132.1,740,-15.3
2024-01-17,guanella,-7.162444444444445,-12.562333333333333,-13.99575,-10.288499999999999,-12.05811111111111,-9.172763928392385,137.2,710,-8.3
2024-01-18,guanella,-6.338277777777778,-10.427166666666666,-11.57825,-8.185666666666666,-9.933444444444444,-7.642479635191364,144.8,740,-8.2
2024-01-19,guanella,-6.1081111111111115,-9.920333333333334,-10.50675,-7.891,-9.237777777777778,-7.414883092735124,154.9,840,-6.2
2024-01-20,guanella,-5.593388888888889,-8.0585,-9.068166666666666,-6.702,-7.909722222222222,-6.135810540053342,157.5,760,-4.2
2024-01-21,guanella,-5.221888888888889,-7.366333333333333,-8.841166666666666,-6.281499999999999,-7.652166666666666,-5.856763803494857,157.5,740,-5
2024-01-22,guanella,-5.7505,-8.284166666666668,-9.76475,-8.069333333333333,-8.610333333333333,-6.464211565223593,157.5,710,-5.8
2024-01-23,guanella,-5.379555555555555,-8.033833333333334,-8.94875,-6.2895,-7.718500000000001,-5.929618238019373,165.1,760,-7
2024-01-24,guanella,-5.216277777777778,-8.441833333333333,-9.005583333333334,-6.333666666666667,-7.920388888888889,-6.061820590447439,165.1,760,-7.6
2024-01-25,guanella,-5.478722222222222,-7.398166666666667,-9.186166666666667,-6.9565,-7.9366666666666665,-6.053983536799649,165.1,760,-7.6
2024-01-26,guanella,-5.5795,-7.5920000000000005,-9.10575,-6.969333333333333,-7.654277777777778,-5.756940292330626,167.6,740,-9.7
2024-01-27,guanella,-5.672833333333333,-7.079166666666667,-9.44825,-8.221166666666667,-7.579722222222222,-5.680801154105154,167.6,740,-7.9
2024-01-28,guanella,-5.5664444444444445,-7.2988333333333335,-8.259333333333334,-7.9035,-6.227888888888889,-4.544426180277185,167.6,710,-2.9
2024-01-29,guanella,-5.3676111111111116,-6.581333333333333,-7.807916666666667,-7.090833333333333,-5.745166666666667,-4.096527895873294,167.6,690,-4.3
