date,site,SouthEast,SouthWest,NorthEast,NorthWest,TopEast,TopWest,snotel_swe,snotel_snow_depth,snotel_tmean
2023-04-17,jones,1.3163333333333336,1.3841666666666665,-2.502,0.18750000000000017,0.9680833333333334,-2.860137530368219,485.1,1470,0.7
2023-04-18,jones,1.5781666666666667,1.2621666666666664,-1.4740833333333334,0.7490833333333332,0.9859999999999999,-0.4453941836828351,485.1,1450,1.1
2023-04-19,jones,-0.41875,-0.31316666666666665,-1.5180833333333332,-0.2825833333333333,-0.16108333333333327,-0.27208613052881836,477.5,1420,-8.4
2023-04-20,jones,-3.72125,-1.317,-3.3950833333333335,-4.519,-2.3860833333333336,-4.275131531923889,477.5,1500,-14.2
2023-04-21,jones,-4.78625,-2.6313333333333335,-5.936583333333333,-8.716083333333334,-3.0155,-6.678529576354221,485.1,1550,-11.7
2023-04-22,jones,-2.747333333333333,-2.0824166666666666,-5.030666666666667,-6.001416666666667,-2.0452500000000002,-6.7456773897335,495.3,1700,-9.4
2023-04-23,jones,-0.7379166666666667,-0.60575,-3.9423333333333335,-4.003916666666667,-1.0959166666666667,-4.363495290164237,500.4,1730,-6
2023-04-24,jones,-0.6658333333333333,-0.8553333333333333,-3.76375,-3.4080833333333334,-1.47175,-3.364772964367616,492.8,1570,-2.9
2023-04-25,jones,-0.19775,0.1025,-3.3863333333333334,-3.0896666666666666,-0.2548333333333334,-1.590220579934807,497.8,1600,-4.4
2023-04-26,jones,0.528,-0.018166666666666657,-3.3665833333333333,-3.00225,0.33699999999999997,-2.0789948706913166,510.5,1680,-2
2023-04-27,jones,-0.5371666666666668,-0.2886666666666667,-3.3575833333333334,-2.8369166666666668,-0.4250833333333333,-1.029554287397629,515.6,1570,-3
2023-04-28,jones,-0.06458333333333333,-0.47475,-3.44575,-2.9448333333333334,0.01,-1.6007109361292595,525.8,1680,-6
2023-04-29,jones,0.0655,-0.69975,-3.52875,-3.326416666666667,0.009833333333333336,-3.028834494818524,525.8,1600,0.7
2023-04-30,jones,-0.00891666666666667,-0.40950000000000003,-2.7638333333333334,-2.464,-0.17633333333333331,-0.8445715048968184,533.4,1550,2.7
2023-05-01,jones,0.16491666666666666,0.11175,-1.6743333333333335,-1.9554166666666666,-0.16958333333333334,0.7196956795495891,528.3,1500,5.4
2023-05-02,jones,0.6732499999999999,0.121,-0.7650833333333333,-0.6990000000000001,0.68975,2.212144872555528,518.2,1450,3.5
2023-05-03,jones,2.4643333333333333,0.3501666666666666,0.9960833333333332,3.0014999999999996,1.6199166666666667,1.8286085787989788,502.9,1420,4.2
2023-05-04,jones,1.9829166666666667,0.9416666666666665,1.4940833333333332,2.9604166666666667,1.6014166666666667,2.12857943929872,477.5,1370,2
2023-05-05,jones,2.588166666666667,2.4080833333333334,2.289833333333333,4.462416666666667,1.8870000000000002,1.3578450069921228,475,1370,1.1
2023-05-06,jones,0.8371666666666667,0.7821666666666667,0.08775000000000001,1.2848333333333333,0.9785000000000001,0.9618866718636111,472.4,1370,0
2023-05-07,jones,1.9655000000000005,2.336416666666667,0.54575,2.79975,-0.18174999999999994,-0.014378535539391862,464.8,1320,-0.2
2023-05-08,jones,2.8615000000000004,2.9404166666666662,1.8450000000000002,3.7663333333333333,0.6125933231077565,0.49484792747823414,459.7,1300,2.8
2023-05-09,jones,5.331833333333333,5.175166666666667,3.9975833333333335,7.100666666666667,1.8819585745602894,1.718841894831017,449.6,1270,5
2023-05-10,jones,2.8423333333333334,2.956,3.1628333333333334,3.9781666666666666,3.270793175967473,3.066703128584025,429.3,1220,1
2023-05-11,jones,0.407,0.39775,0.47033333333333327,0.40675,1.9582294448426714,1.8139377199038205,436.9,1320,-1.1
2023-05-12,jones,0.1395,0.158,0.384,0.2861666666666667,0.22612137229474236,0.13419229813568853,477.5,1570,-0.8
2023-05-13,jones,0.121,0.121,1.8751666666666666,3.9951666666666665,0.3888248929060236,0.27085074604717485,492.8,1500,-0.1
2023-05-14,jones,0.121,0.121,4.643166666666667,7.961166666666667,0.9520438685202421,0.8107555113846144,490.2,1450,1.1
2023-05-15,jones,0.121,0.16725,6.011916666666667,8.57425,2.017128524705986,1.8389661525020398,477.5,1370,3.6
2023-05-16,jones,0.121,0.4058333333333333,4.913083333333333,5.72725,2.678905131512232,2.4770523452420306,469.9,1300,3.5
2023-05-17,jones,0.121,2.55725,5.493416666666667,7.378583333333334,2.760540382011254,2.5616927599178196,462.3,1240,5.4
2023-05-18,jones,0.121,4.551333333333334,5.716916666666666,6.831583333333334,3.279078805537284,3.075293769494054,444.5,1190,3
2023-05-19,jones,0.121,3.9795833333333333,5.188833333333333,4.97375,2.8003548205374518,2.6189901157927564,444.5,1170,0.2
2023-05-20,jones,0.121,2.491416666666667,3.4795,3.6863333333333337,2.0336793395784825,1.8921650829442893,444.5,1220,2.3
2023-05-21,jones,0.13025,4.1835,5.302583333333334,6.6810833333333335,2.915017507618144,2.7418780921784545,434.3,1140,4.4
2023-05-22,jones,0.1765,6.0485,5.976666666666667,7.0585,3.699802475777146,3.5155094734523558,414,1140,4.8
2023-05-23,jones,0.21333333333333335,5.818416666666666,6.0335,6.728916666666667,4.300787698429928,4.114592321133203,388.6,1070,4.6
2023-05-24,jones,0.22249999999999998,4.147833333333334,4.266166666666667,4.6,4.566311004717981,4.377877146735941,378.5,1020,3.2
2023-05-25,jones,0.4419166666666667,6.8860833333333336,6.176333333333334,8.892666666666667,3.9971759616092113,3.839847163425803,373.4,990,5.9
2023-05-26,jones,0.8548333333333332,5.0047500000000005,6.461416666666667,7.177583333333334,5.257968632183128,5.0749745561076205,345.4,970,5.6
2023-05-27,jones,1.7430833333333333,5.473833333333333,7.102333333333333,7.893166666666667,5.408076558399713,5.242621217287351,320,890,3.7
2023-05-28,jones,3.2575000000000003,5.5713333333333335,6.0720833333333335,7.368083333333333,4.628858616161244,4.5108006412777835,307.3,840,4.7
2023-05-29,jones,5.286416666666666,7.1931666666666665,6.727499999999999,9.071166666666667,5.150421608762372,5.027537560637811,287,760,7.1
2023-05-30,jones,6.039666666666666,7.186333333333334,7.347916666666666,9.255916666666666,6.383783947358388,6.2342248534961735,259.1,710,6.5
2023-05-31,jones,4.11525,5.049166666666666,6.715416666666667,7.909916666666667,6.630808185299805,6.482333937551105,246.4,660,4.7
2023-06-01,jones,4.36075,5.108083333333333,6.275166666666666,6.4174999999999995,6.422329984720684,6.298215748039682,231.1,610,2.6
2023-06-02,jones,3.8012500000000005,4.381333333333333,5.468666666666667,4.643916666666667,5.523391164901838,5.450275751076831,221,580,0.7
2023-06-03,jones,3.840333333333333,4.475,4.819,4.654333333333333,4.5286760454415464,4.499029412558955,223.5,580,1.8
2023-06-04,jones,4.5805,4.880166666666667,5.578749999999999,5.154166666666667,4.973855360703426,4.9325664956208906,215.9,560,2.3
2023-06-05,jones,5.571666666666666,6.067666666666667,7.3996666666666675,8.016416666666666,5.527424790806447,5.474479444005895,203.2,530,3.8
2023-06-06,jones,5.7986666666666675,6.368666666666667,7.343916666666667,8.022583333333333,6.4752048165903,6.397084490786811,185.4,480,5.7
2023-06-07,jones,6.351416666666667,6.646583333333333,7.6459166666666665,7.820666666666666,7.684808111951966,7.5751338042112915,162.6,430,3.8
2023-06-08,jones,6.753166666666666,7.228833333333333,7.313750000000001,8.759333333333334,7.290654275135225,7.210517818752167,149.9,380,5
2023-06-09,jones,7.211416666666667,7.88675,9.0635,10.117750000000001,7.878249073849977,7.803725945335871,116.8,300,6
2023-06-10,jones,6.20575,6.553416666666666,8.205416666666666,8.546833333333334,8.189083071691153,8.121998076070769,94,230,5
2023-06-11,jones,6.009333333333333,6.557916666666666,8.21075,9.393083333333333,8.23705460905594,8.187752810639767,73.7,180,4.2
2023-06-12,jones,4.469083333333334,4.8125,6.8425,6.1539166666666665,8.54190253256636,8.515835771797969,33,50,1.7
2023-06-13,jones,1.8111666666666666,1.9834166666666668,3.1770833333333335,2.4128333333333334,7.352062598396345,7.394316195678628,20.3,50,0.6
2023-06-14,jones,5.0994166666666665,5.062749999999999,5.1018333333333334,6.027583333333333,6.64634745609254,6.72268694661942,17.8,30,3.7
2023-06-15,jones,5.407666666666667,5.555833333333333,5.912583333333333,5.754416666666667,8.897743005626527,8.884775476326796,7.6,30,3.2
2023-06-16,jones,5.447833333333333,5.912166666666667,6.037916666666667,6.056666666666667,8.378746287221599,8.390720881904587,5.1,0,1.5
2023-06-17,jones,2.3435,2.0573333333333332,3.4073333333333333,1.7075833333333335,7.91749683096721,7.956539347036128,0,0,1
2023-06-18,jones,4.3503333333333325,3.9936666666666665,4.312083333333334,5.136666666666667,7.142943928573653,7.2175425922423395,0,0,7.5
2023-06-19,jones,8.966166666666666,8.666333333333334,7.986416666666666,10.527916666666668,9.843525794479373,9.797301131381163,0,0,11.5
2023-06-20,jones,10.74925,10.496833333333333,9.288583333333333,12.127583333333334,12.151878846118102,12.00242662321857,0,0,9.5
2023-06-21,jones,10.937416666666667,11.291666666666666,10.91975,13.990416666666667,11.473442705312364,11.355076256546726,0,0,10.1
2023-06-22,jones,11.208583333333333,11.443,12.173333333333334,13.982666666666667,11.38185713823125,11.26812786567085,0,0,8.2
2023-06-23,jones,9.894666666666666,9.962499999999999,10.822083333333333,12.776083333333334,10.898042756883052,10.80654642749339,0,0,10
2023-06-24,jones,8.912583333333334,9.25025,8.640166666666667,10.934583333333334,10.80526307166094,10.718359960492124,0,0,6.8
2023-06-25,jones,10.65175,10.952333333333334,9.217666666666666,12.76,10.02653075577439,9.975029939260297,0,0,10.4
2023-06-26,jones,11.9,11.891916666666667,10.214083333333333,13.410916666666667,11.352222064998967,11.24140617962489,0,0,12.9
2023-06-27,jones,11.862833333333333,12.079166666666666,10.249583333333334,13.29825,12.62836234575373,12.460411630772159,0,0,12.3
