1-Wire/iButton Part Number: DS1921G-F5,,
1-Wire/iButton Registration Number: 1500000060158E21,,
Is Mission Active?  false,,
Mission Start:  Sun Jul 24 20:15:00 MDT 2022,,
Sample Rate:  Every 255 minute(s),,
Number of Mission Samples:  2433,,
Total Samples:  2433,,
Roll Over Enabled?  false,,
Roll Over Occurred?  Roll over has occurred,,
Active Alarms:  None fired,,
Next Clock Alarm At:  Disabled,,
High Temperature Alarm:  85 �C,,
Low Temperature Alarm:  -40 �C,,
,,
Date/Time,Unit,Value
9/14/22 4:45,C,8.5
9/14/22 9:00,C,9
9/14/22 13:15,C,14.5
9/14/22 17:30,C,13
9/14/22 21:45,C,8.5
9/15/22 2:00,C,7.5
9/15/22 6:15,C,5.5
9/15/22 10:30,C,9.5
9/15/22 14:45,C,16
9/15/22 19:00,C,13
9/15/22 23:15,C,8
9/16/22 3:30,C,6
9/16/22 7:45,C,5
9/16/22 12:00,C,16
9/16/22 16:15,C,14.5
9/16/22 20:30,C,8.5
9/17/22 0:45,C,6.5
9/17/22 5:00,C,5.5
9/17/22 9:15,C,9
9/17/22 13:30,C,16.5
9/17/22 17:45,C,13.5
9/17/22 22:00,C,8.5
9/18/22 2:15,C,6.5
9/18/22 6:30,C,5
9/18/22 10:45,C,12
9/18/22 15:00,C,21.5
9/18/22 19:15,C,13.5
9/18/22 23:30,C,8.5
9/19/22 3:45,C,7
9/19/22 8:00,C,6.5
9/19/22 12:15,C,17
9/19/22 16:30,C,20.5
9/19/22 20:45,C,12
9/20/22 1:00,C,9
9/20/22 5:15,C,7
9/20/22 9:30,C,11.5
9/20/22 13:45,C,23
9/20/22 18:00,C,16.5
9/20/22 22:15,C,12
9/21/22 2:30,C,10
9/21/22 6:45,C,7.5
9/21/22 11:00,C,11.5
9/21/22 15:15,C,12
9/21/22 19:30,C,10
9/21/22 23:45,C,8.5
9/22/22 4:00,C,7
9/22/22 8:15,C,8
9/22/22 12:30,C,11.5
9/22/22 16:45,C,13.5
9/22/22 21:00,C,7.5
9/23/22 1:15,C,5.5
9/23/22 5:30,C,4
9/23/22 9:45,C,5
9/23/22 14:00,C,13.5
9/23/22 18:15,C,11
9/23/22 22:30,C,5.5
9/24/22 2:45,C,4
9/24/22 7:00,C,3
9/24/22 11:15,C,11
9/24/22 15:30,C,18
9/24/22 19:45,C,10.5
9/25/22 0:00,C,6
9/25/22 4:15,C,3.5
9/25/22 8:30,C,4
9/25/22 12:45,C,16.5
9/25/22 17:00,C,17
9/25/22 21:15,C,8.5
9/26/22 1:30,C,5.5
9/26/22 5:45,C,4
9/26/22 10:00,C,9.5
9/26/22 14:15,C,19.5
9/26/22 18:30,C,14
9/26/22 22:45,C,8.5
9/27/22 3:00,C,6
9/27/22 7:15,C,5
9/27/22 11:30,C,12
9/27/22 15:45,C,16.5
9/27/22 20:00,C,10
9/28/22 0:15,C,7
9/28/22 4:30,C,5
9/28/22 8:45,C,5.5
9/28/22 13:00,C,16
9/28/22 17:15,C,17
9/28/22 21:30,C,9
9/29/22 1:45,C,7
9/29/22 6:00,C,7
9/29/22 10:15,C,10.5
9/29/22 14:30,C,17
9/29/22 18:45,C,12
9/29/22 23:00,C,8.5
9/30/22 3:15,C,6
9/30/22 7:30,C,6
9/30/22 11:45,C,11
9/30/22 16:00,C,9
9/30/22 20:15,C,6.5
10/1/22 0:30,C,5
10/1/22 4:45,C,4
10/1/22 9:00,C,4
10/1/22 13:15,C,10.5
10/1/22 17:30,C,6.5
10/1/22 21:45,C,4
10/2/22 2:00,C,3
10/2/22 6:15,C,2.5
10/2/22 10:30,C,5.5
10/2/22 14:45,C,11
10/2/22 19:00,C,7.5
10/2/22 23:15,C,5
10/3/22 3:30,C,4
10/3/22 7:45,C,2.5
10/3/22 12:00,C,12
10/3/22 16:15,C,13
10/3/22 20:30,C,7
10/4/22 0:45,C,5.5
10/4/22 5:00,C,3
10/4/22 9:15,C,4
10/4/22 13:30,C,9
10/4/22 17:45,C,9.5
10/4/22 22:00,C,5
10/5/22 2:15,C,2.5
10/5/22 6:30,C,1
10/5/22 10:45,C,7.5
10/5/22 15:00,C,12.5
10/5/22 19:15,C,8
10/5/22 23:30,C,4
10/6/22 3:45,C,1.5
10/6/22 8:00,C,0.5
10/6/22 12:15,C,10.5
10/6/22 16:30,C,11
10/6/22 20:45,C,5.5
10/7/22 1:00,C,3.5
10/7/22 5:15,C,2
10/7/22 9:30,C,4.5
10/7/22 13:45,C,12.5
10/7/22 18:00,C,9.5
10/7/22 22:15,C,4.5
10/8/22 2:30,C,2
10/8/22 6:45,C,1
10/8/22 11:00,C,7.5
10/8/22 15:15,C,11
10/8/22 19:30,C,6.5
10/8/22 23:45,C,3
10/9/22 4:00,C,1
10/9/22 8:15,C,1
10/9/22 12:30,C,11
10/9/22 16:45,C,12.5
10/9/22 21:00,C,6
10/10/22 1:15,C,2.5
10/10/22 5:30,C,1.5
10/10/22 9:45,C,3.5
10/10/22 14:00,C,13
10/10/22 18:15,C,9
10/10/22 22:30,C,5.5
10/11/22 2:45,C,4
10/11/22 7:00,C,3
10/11/22 11:15,C,7
10/11/22 15:30,C,11
10/11/22 19:45,C,6
10/12/22 0:00,C,3.5
10/12/22 4:15,C,2
10/12/22 8:30,C,2
10/12/22 12:45,C,10
10/12/22 17:00,C,10
10/12/22 21:15,C,5.5
10/13/22 1:30,C,3.5
10/13/22 5:45,C,1.5
10/13/22 10:00,C,5
10/13/22 14:15,C,11.5
10/13/22 18:30,C,7
10/13/22 22:45,C,4
10/14/22 3:00,C,2.5
10/14/22 7:15,C,1.5
10/14/22 11:30,C,6.5
10/14/22 15:45,C,11
10/14/22 20:00,C,4.5
10/15/22 0:15,C,1.5
10/15/22 4:30,C,0.5
10/15/22 8:45,C,1.5
10/15/22 13:00,C,12
10/15/22 17:15,C,9
10/15/22 21:30,C,5.5
10/16/22 1:45,C,4
10/16/22 6:00,C,3
10/16/22 10:15,C,3.5
10/16/22 14:30,C,12
10/16/22 18:45,C,5.5
10/16/22 23:00,C,4
10/17/22 3:15,C,1
10/17/22 7:30,C,-1
10/17/22 11:45,C,9
10/17/22 16:00,C,12
10/17/22 20:15,C,4.5
10/18/22 0:30,C,1
10/18/22 4:45,C,-1
10/18/22 9:00,C,0
10/18/22 13:15,C,12
10/18/22 17:30,C,8.5
10/18/22 21:45,C,3
10/19/22 2:00,C,2
10/19/22 6:15,C,0.5
10/19/22 10:30,C,6.5
10/19/22 14:45,C,13
10/19/22 19:00,C,7
10/19/22 23:15,C,3
10/20/22 3:30,C,2
10/20/22 7:45,C,1.5
10/20/22 12:00,C,9
10/20/22 16:15,C,10.5
10/20/22 20:30,C,5
10/21/22 0:45,C,4
10/21/22 5:00,C,3
10/21/22 9:15,C,2.5
10/21/22 13:30,C,10.5
10/21/22 17:45,C,8
10/21/22 22:00,C,5
10/22/22 2:15,C,3.5
10/22/22 6:30,C,2.5
10/22/22 10:45,C,7
10/22/22 15:00,C,12.5
10/22/22 19:15,C,6
10/22/22 23:30,C,3.5
10/23/22 3:45,C,2.5
10/23/22 8:00,C,2.5
10/23/22 12:15,C,6.5
10/23/22 16:30,C,4
10/23/22 20:45,C,0
10/24/22 1:00,C,-0.5
10/24/22 5:15,C,-2
10/24/22 9:30,C,-1.5
10/24/22 13:45,C,1.5
10/24/22 18:00,C,-1
10/24/22 22:15,C,-2.5
10/25/22 2:30,C,-2.5
10/25/22 6:45,C,-2
10/25/22 11:00,C,0
10/25/22 15:15,C,0.5
10/25/22 19:30,C,-2
10/25/22 23:45,C,-1.5
10/26/22 4:00,C,-2.5
10/26/22 8:15,C,-2
10/26/22 12:30,C,1
10/26/22 16:45,C,-0.5
10/26/22 21:00,C,-1.5
10/27/22 1:15,C,-2
10/27/22 5:30,C,-1
10/27/22 9:45,C,-1
10/27/22 14:00,C,-0.5
10/27/22 18:15,C,-0.5
10/27/22 22:30,C,-0.5
10/28/22 2:45,C,-0.5
10/28/22 7:00,C,-0.5
10/28/22 11:15,C,-0.5
10/28/22 15:30,C,0
10/28/22 19:45,C,0
10/29/22 0:00,C,0
10/29/22 4:15,C,-0.5
10/29/22 8:30,C,-1
10/29/22 12:45,C,0
10/29/22 17:00,C,0
10/29/22 21:15,C,0
10/30/22 1:30,C,-0.5
10/30/22 5:45,C,-1
10/30/22 10:00,C,-1
10/30/22 14:15,C,0
10/30/22 18:30,C,0
10/30/22 22:45,C,0
10/31/22 3:00,C,-1
10/31/22 7:15,C,-2
10/31/22 11:30,C,-1
10/31/22 15:45,C,-0.5
10/31/22 20:00,C,-1
11/1/22 0:15,C,-1.5
11/1/22 4:30,C,-1.5
11/1/22 8:45,C,-1.5
11/1/22 13:00,C,0
11/1/22 17:15,C,2.5
11/1/22 21:30,C,0.5
11/2/22 1:45,C,-1
11/2/22 6:00,C,-1.5
11/2/22 10:15,C,-1
11/2/22 14:30,C,2
11/2/22 18:45,C,1
11/2/22 23:00,C,-1
11/3/22 3:15,C,-1
11/3/22 7:30,C,-1.5
11/3/22 11:45,C,-0.5
11/3/22 16:00,C,0
11/3/22 20:15,C,-0.5
11/4/22 0:30,C,-0.5
11/4/22 4:45,C,-0.5
11/4/22 9:00,C,-0.5
11/4/22 13:15,C,0
11/4/22 17:30,C,-1.5
11/4/22 21:45,C,-2.5
11/5/22 2:00,C,-2.5
11/5/22 6:15,C,-2.5
11/5/22 10:30,C,-2.5
11/5/22 14:45,C,-1.5
11/5/22 19:00,C,-1.5
11/5/22 23:15,C,-1.5
11/6/22 2:30,C,-1.5
11/6/22 6:45,C,-2
11/6/22 11:00,C,-1
11/6/22 15:15,C,-1
11/6/22 19:30,C,-1.5
11/6/22 23:45,C,-2
11/7/22 4:00,C,-2.5
11/7/22 8:15,C,-2
11/7/22 12:30,C,-0.5
11/7/22 16:45,C,0
11/7/22 21:00,C,-0.5
11/8/22 1:15,C,-2
11/8/22 5:30,C,-2.5
11/8/22 9:45,C,-1.5
11/8/22 14:00,C,0
11/8/22 18:15,C,-0.5
11/8/22 22:30,C,-1.5
11/9/22 2:45,C,-2
11/9/22 7:00,C,-3
11/9/22 11:15,C,0
11/9/22 15:30,C,0
11/9/22 19:45,C,-0.5
11/10/22 0:00,C,-1
11/10/22 4:15,C,-1.5
11/10/22 8:30,C,-2
11/10/22 12:45,C,-1.5
11/10/22 17:00,C,-1.5
11/10/22 21:15,C,-2.5
11/11/22 1:30,C,-3.5
11/11/22 5:45,C,-5
11/11/22 10:00,C,-3.5
11/11/22 14:15,C,-1.5
11/11/22 18:30,C,-4
11/11/22 22:45,C,-5.5
11/12/22 3:00,C,-6.5
11/12/22 7:15,C,-7
11/12/22 11:30,C,-2
11/12/22 15:45,C,-1
11/12/22 20:00,C,-3.5
11/13/22 0:15,C,-5
11/13/22 4:30,C,-6
11/13/22 8:45,C,-5.5
11/13/22 13:00,C,-0.5
11/13/22 17:15,C,-1.5
11/13/22 21:30,C,-2
11/14/22 1:45,C,-2
11/14/22 6:00,C,-2.5
11/14/22 10:15,C,-2
11/14/22 14:30,C,-1
11/14/22 18:45,C,-2
11/14/22 23:00,C,-2
11/15/22 3:15,C,-2.5
11/15/22 7:30,C,-2.5
11/15/22 11:45,C,-2
11/15/22 16:00,C,-2.5
11/15/22 20:15,C,-4.5
11/16/22 0:30,C,-6
11/16/22 4:45,C,-7
11/16/22 9:00,C,-6.5
11/16/22 13:15,C,-4
11/16/22 17:30,C,-5.5
11/16/22 21:45,C,-6.5
11/17/22 2:00,C,-6.5
11/17/22 6:15,C,-6.5
11/17/22 10:30,C,-5.5
11/17/22 14:45,C,-5
11/17/22 19:00,C,-5
11/17/22 23:15,C,-5
11/18/22 3:30,C,-4.5
11/18/22 7:45,C,-4.5
11/18/22 12:00,C,-4
11/18/22 16:15,C,-3.5
11/18/22 20:30,C,-5.5
11/19/22 0:45,C,-6.5
11/19/22 5:00,C,-7.5
11/19/22 9:15,C,-7
11/19/22 13:30,C,-4
11/19/22 17:45,C,-5.5
11/19/22 22:00,C,-6.5
11/20/22 2:15,C,-7
11/20/22 6:30,C,-7.5
11/20/22 10:45,C,-5
11/20/22 15:00,C,-3.5
11/20/22 19:15,C,-6
11/20/22 23:30,C,-6.5
11/21/22 3:45,C,-7.5
11/21/22 8:00,C,-7.5
11/21/22 12:15,C,-1.5
11/21/22 16:30,C,-2.5
11/21/22 20:45,C,-4
11/22/22 1:00,C,-5
11/22/22 5:15,C,-6
11/22/22 9:30,C,-4.5
11/22/22 13:45,C,-1.5
11/22/22 18:00,C,-3.5
11/22/22 22:15,C,-4.5
11/23/22 2:30,C,-5
11/23/22 6:45,C,-5.5
11/23/22 11:00,C,-5
11/23/22 15:15,C,-2
11/23/22 19:30,C,-4.5
11/23/22 23:45,C,-6
11/24/22 4:00,C,-7
11/24/22 8:15,C,-8.5
11/24/22 12:30,C,-2
11/24/22 16:45,C,-3
11/24/22 21:00,C,-6
11/25/22 1:15,C,-6.5
11/25/22 5:30,C,-7
11/25/22 9:45,C,-4
11/25/22 14:00,C,0
11/25/22 18:15,C,-2.5
11/25/22 22:30,C,-3.5
11/26/22 2:45,C,-3.5
11/26/22 7:00,C,-4
11/26/22 11:15,C,-1
11/26/22 15:30,C,-1
11/26/22 19:45,C,-1.5
11/27/22 0:00,C,-1.5
11/27/22 4:15,C,-1.5
11/27/22 8:30,C,-2
11/27/22 12:45,C,-2
11/27/22 17:00,C,-3.5
11/27/22 21:15,C,-5
11/28/22 1:30,C,-5.5
11/28/22 5:45,C,-6
11/28/22 10:00,C,-5
11/28/22 14:15,C,-4.5
11/28/22 18:30,C,-5
11/28/22 22:45,C,-5
11/29/22 3:00,C,-5
11/29/22 7:15,C,-4.5
11/29/22 11:30,C,-4.5
11/29/22 15:45,C,-4
11/29/22 20:00,C,-6
11/30/22 0:15,C,-9
11/30/22 4:30,C,-9
11/30/22 8:45,C,-8.5
11/30/22 13:00,C,-4.5
11/30/22 17:15,C,-5
11/30/22 21:30,C,-6
12/1/22 1:45,C,-6.5
12/1/22 6:00,C,-6.5
12/1/22 10:15,C,-3.5
12/1/22 14:30,C,-2
12/1/22 18:45,C,-3
12/1/22 23:00,C,-3.5
12/2/22 3:15,C,-4
12/2/22 7:30,C,-4
12/2/22 11:45,C,-3.5
12/2/22 16:00,C,-4.5
12/2/22 20:15,C,-5.5
12/3/22 0:30,C,-6.5
12/3/22 4:45,C,-7
12/3/22 9:00,C,-6
12/3/22 13:15,C,-4
12/3/22 17:30,C,-4
12/3/22 21:45,C,-4
12/4/22 2:00,C,-4.5
12/4/22 6:15,C,-4.5
12/4/22 10:30,C,-3.5
12/4/22 14:45,C,-2.5
12/4/22 19:00,C,-3
12/4/22 23:15,C,-3
12/5/22 3:30,C,-3.5
12/5/22 7:45,C,-3.5
12/5/22 12:00,C,-3
12/5/22 16:15,C,-3
12/5/22 20:30,C,-3.5
12/6/22 0:45,C,-3.5
12/6/22 5:00,C,-3.5
12/6/22 9:15,C,-3.5
12/6/22 13:30,C,-3.5
12/6/22 17:45,C,-4
12/6/22 22:00,C,-4.5
12/7/22 2:15,C,-5
12/7/22 6:30,C,-5.5
12/7/22 10:45,C,-4.5
12/7/22 15:00,C,-2
12/7/22 19:15,C,-3.5
12/7/22 23:30,C,-5
12/8/22 3:45,C,-6
12/8/22 8:00,C,-6
12/8/22 12:15,C,-5.5
12/8/22 16:30,C,-7
12/8/22 20:45,C,-8
12/9/22 1:00,C,-9.5
12/9/22 5:15,C,-10
12/9/22 9:30,C,-8.5
12/9/22 13:45,C,-5.5
12/9/22 18:00,C,-6.5
12/9/22 22:15,C,-7.5
12/10/22 2:30,C,-8.5
12/10/22 6:45,C,-9.5
12/10/22 11:00,C,-6
12/10/22 15:15,C,-4
12/10/22 19:30,C,-6
12/10/22 23:45,C,-6
12/11/22 4:00,C,-6.5
12/11/22 8:15,C,-6.5
12/11/22 12:30,C,-2
12/11/22 16:45,C,-3.5
12/11/22 21:00,C,-5
12/12/22 1:15,C,-5
12/12/22 5:30,C,-5.5
12/12/22 9:45,C,-5.5
12/12/22 14:00,C,-1.5
12/12/22 18:15,C,-3
12/12/22 22:30,C,-4
12/13/22 2:45,C,-5.5
12/13/22 7:00,C,-7
12/13/22 11:15,C,-7
12/13/22 15:30,C,-8
12/13/22 19:45,C,-10
12/14/22 0:00,C,-10.5
12/14/22 4:15,C,-10.5
12/14/22 8:30,C,-10.5
12/14/22 12:45,C,-9
12/14/22 17:00,C,-9.5
12/14/22 21:15,C,-11
12/15/22 1:30,C,-11.5
12/15/22 5:45,C,-12
12/15/22 10:00,C,-11
12/15/22 14:15,C,-9.5
12/15/22 18:30,C,-10.5
12/15/22 22:45,C,-11.5
12/16/22 3:00,C,-13
12/16/22 7:15,C,-14
12/16/22 11:30,C,-12.5
12/16/22 15:45,C,-12.5
12/16/22 20:00,C,-13.5
12/17/22 0:15,C,-14
12/17/22 4:30,C,-14
12/17/22 8:45,C,-13.5
12/17/22 13:00,C,-10
12/17/22 17:15,C,-11
12/17/22 21:30,C,-12
12/18/22 1:45,C,-11.5
12/18/22 6:00,C,-12
12/18/22 10:15,C,-10
12/18/22 14:30,C,-6
12/18/22 18:45,C,-8.5
12/18/22 23:00,C,-10
12/19/22 3:15,C,-11
12/19/22 7:30,C,-11.5
12/19/22 11:45,C,-7.5
12/19/22 16:00,C,-7.5
12/19/22 20:15,C,-11
12/20/22 0:30,C,-11
12/20/22 4:45,C,-10.5
12/20/22 9:00,C,-9.5
12/20/22 13:15,C,-5
12/20/22 17:30,C,-6.5
12/20/22 21:45,C,-7.5
12/21/22 2:00,C,-8
12/21/22 6:15,C,-8.5
12/21/22 10:30,C,-7.5
12/21/22 14:45,C,-7
12/21/22 19:00,C,-7.5
12/21/22 23:15,C,-7
12/22/22 3:30,C,-7
12/22/22 7:45,C,-7
12/22/22 12:00,C,-7
12/22/22 16:15,C,-10.5
12/22/22 20:30,C,-12.5
12/23/22 0:45,C,-12
12/23/22 5:00,C,-12
12/23/22 9:15,C,-11.5
12/23/22 13:30,C,-9
12/23/22 17:45,C,-9
12/23/22 22:00,C,-9
12/24/22 2:15,C,-8.5
12/24/22 6:30,C,-8
12/24/22 10:45,C,-7.5
12/24/22 15:00,C,-7
12/24/22 19:15,C,-7.5
12/24/22 23:30,C,-8
12/25/22 3:45,C,-7.5
12/25/22 8:00,C,-7.5
12/25/22 12:15,C,-6
12/25/22 16:30,C,-5.5
12/25/22 20:45,C,-6
12/26/22 1:00,C,-6
12/26/22 5:15,C,-6
12/26/22 9:30,C,-6
12/26/22 13:45,C,-5
12/26/22 18:00,C,-5.5
12/26/22 22:15,C,-5.5
12/27/22 2:30,C,-5
