1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 4D000000602F7021
Is Mission Active?  false
Mission Start:  Sun Jul 24 20:19:00 MDT 2022
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  2433
Total Samples:  2433
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
8/19/22 4:49:00 PM,C,14.5
8/19/22 9:04:00 PM,C,19.5
8/20/22 1:19:00 AM,C,21
8/20/22 5:34:00 AM,C,20
8/20/22 9:49:00 AM,C,19
8/20/22 2:04:00 PM,C,20
8/20/22 6:19:00 PM,C,22.5
8/20/22 10:34:00 PM,C,21.5
8/21/22 2:49:00 AM,C,20.5
8/21/22 7:04:00 AM,C,19
8/21/22 11:19:00 AM,C,18.5
8/21/22 3:34:00 PM,C,20.5
8/21/22 7:49:00 PM,C,23
8/22/22 12:04:00 AM,C,23
8/22/22 4:19:00 AM,C,22
8/22/22 8:34:00 AM,C,20.5
8/22/22 12:49:00 PM,C,20.5
8/22/22 5:04:00 PM,C,19.5
8/22/22 9:19:00 PM,C,17
8/23/22 1:34:00 AM,C,13.5
8/23/22 5:49:00 AM,C,10.5
8/23/22 10:04:00 AM,C,8.5
8/23/22 2:19:00 PM,C,9.5
8/23/22 6:34:00 PM,C,16
8/23/22 10:49:00 PM,C,21
8/24/22 3:04:00 AM,C,22
8/24/22 7:19:00 AM,C,21.5
8/24/22 11:34:00 AM,C,20.5
8/24/22 3:49:00 PM,C,21.5
8/24/22 8:04:00 PM,C,24.5
8/25/22 12:19:00 AM,C,26
8/25/22 4:34:00 AM,C,25
8/25/22 8:49:00 AM,C,23.5
8/25/22 1:04:00 PM,C,22.5
8/25/22 5:19:00 PM,C,23.5
8/25/22 9:34:00 PM,C,24
8/26/22 1:49:00 AM,C,23
8/26/22 6:04:00 AM,C,22
8/26/22 10:19:00 AM,C,21
8/26/22 2:34:00 PM,C,22
8/26/22 6:49:00 PM,C,24.5
8/26/22 11:04:00 PM,C,24
8/27/22 3:19:00 AM,C,22.5
8/27/22 7:34:00 AM,C,21
8/27/22 11:49:00 AM,C,20.5
8/27/22 4:04:00 PM,C,24
8/27/22 8:19:00 PM,C,26.5
8/28/22 12:34:00 AM,C,26
8/28/22 4:49:00 AM,C,23.5
8/28/22 9:04:00 AM,C,21.5
8/28/22 1:19:00 PM,C,23
8/28/22 5:34:00 PM,C,23
8/28/22 9:49:00 PM,C,22
8/29/22 2:04:00 AM,C,19.5
8/29/22 6:19:00 AM,C,16
8/29/22 10:34:00 AM,C,13
8/29/22 2:49:00 PM,C,13.5
8/29/22 7:04:00 PM,C,15.5
8/29/22 11:19:00 PM,C,15
8/30/22 3:34:00 AM,C,13.5
8/30/22 7:49:00 AM,C,11.5
8/30/22 12:04:00 PM,C,16.5
8/30/22 4:19:00 PM,C,21
8/30/22 8:34:00 PM,C,19.5
8/31/22 12:49:00 AM,C,17.5
8/31/22 5:04:00 AM,C,15
8/31/22 9:19:00 AM,C,13.5
8/31/22 1:34:00 PM,C,17
8/31/22 5:49:00 PM,C,21.5
8/31/22 10:04:00 PM,C,23
9/1/22 2:19:00 AM,C,22.5
9/1/22 6:34:00 AM,C,20.5
9/1/22 10:49:00 AM,C,20
9/1/22 3:04:00 PM,C,22.5
9/1/22 7:19:00 PM,C,25
9/1/22 11:34:00 PM,C,25
9/2/22 3:49:00 AM,C,24
9/2/22 8:04:00 AM,C,23
9/2/22 12:19:00 PM,C,23.5
9/2/22 4:34:00 PM,C,26.5
9/2/22 8:49:00 PM,C,28
9/3/22 1:04:00 AM,C,27
9/3/22 5:19:00 AM,C,25
9/3/22 9:34:00 AM,C,23
9/3/22 1:49:00 PM,C,24
9/3/22 6:04:00 PM,C,27
9/3/22 10:19:00 PM,C,27.5
9/4/22 2:34:00 AM,C,25.5
9/4/22 6:49:00 AM,C,23.5
9/4/22 11:04:00 AM,C,22
9/4/22 3:19:00 PM,C,25
9/4/22 7:34:00 PM,C,28.5
9/4/22 11:49:00 PM,C,29
9/5/22 4:04:00 AM,C,27.5
9/5/22 8:19:00 AM,C,26
9/5/22 12:34:00 PM,C,27.5
9/5/22 4:49:00 PM,C,30
9/5/22 9:04:00 PM,C,31.5
9/6/22 1:19:00 AM,C,30
9/6/22 5:34:00 AM,C,27.5
9/6/22 9:49:00 AM,C,25
9/6/22 2:04:00 PM,C,27
9/6/22 6:19:00 PM,C,30.5
9/6/22 10:34:00 PM,C,31
9/7/22 2:49:00 AM,C,28.5
9/7/22 7:04:00 AM,C,26
9/7/22 11:19:00 AM,C,32
9/7/22 3:34:00 PM,C,31
9/7/22 7:49:00 PM,C,24
9/8/22 12:04:00 AM,C,24
9/8/22 4:19:00 AM,C,23
9/8/22 8:34:00 AM,C,22.5
9/8/22 12:49:00 PM,C,22.5
9/8/22 5:04:00 PM,C,22.5
9/8/22 9:19:00 PM,C,23
9/9/22 1:34:00 AM,C,22.5
9/9/22 5:49:00 AM,C,22.5
9/9/22 10:04:00 AM,C,21
9/9/22 2:19:00 PM,C,19.5
9/9/22 6:34:00 PM,C,19
9/9/22 10:49:00 PM,C,19.5
9/10/22 3:04:00 AM,C,19.5
9/10/22 7:19:00 AM,C,19
9/10/22 11:34:00 AM,C,19.5
9/10/22 3:49:00 PM,C,19.5
9/10/22 8:04:00 PM,C,20
9/11/22 12:19:00 AM,C,19.5
9/11/22 4:34:00 AM,C,18.5
9/11/22 8:49:00 AM,C,17.5
9/11/22 1:04:00 PM,C,22.5
9/11/22 5:19:00 PM,C,22.5
9/11/22 9:34:00 PM,C,6.5
9/12/22 1:49:00 AM,C,3.5
9/12/22 6:04:00 AM,C,3.5
9/12/22 10:19:00 AM,C,10
9/12/22 2:34:00 PM,C,20.5
9/12/22 6:49:00 PM,C,14
9/12/22 11:04:00 PM,C,6.5
9/13/22 3:19:00 AM,C,4.5
9/13/22 7:34:00 AM,C,4
9/13/22 11:49:00 AM,C,12.5
9/13/22 4:04:00 PM,C,16.5
9/13/22 8:19:00 PM,C,8
9/14/22 12:34:00 AM,C,7
9/14/22 4:49:00 AM,C,6.5
9/14/22 9:04:00 AM,C,7
9/14/22 1:19:00 PM,C,12.5
9/14/22 5:34:00 PM,C,10.5
9/14/22 9:49:00 PM,C,6
9/15/22 2:04:00 AM,C,5.5
9/15/22 6:19:00 AM,C,4
9/15/22 10:34:00 AM,C,7.5
9/15/22 2:49:00 PM,C,14
9/15/22 7:04:00 PM,C,10
9/15/22 11:19:00 PM,C,5
9/16/22 3:34:00 AM,C,3.5
9/16/22 7:49:00 AM,C,3
9/16/22 12:04:00 PM,C,14.5
9/16/22 4:19:00 PM,C,12
9/16/22 8:34:00 PM,C,6
9/17/22 12:49:00 AM,C,4.5
9/17/22 5:04:00 AM,C,4
9/17/22 9:19:00 AM,C,7.5
9/17/22 1:34:00 PM,C,16
9/17/22 5:49:00 PM,C,12
9/17/22 10:04:00 PM,C,5.5
9/18/22 2:19:00 AM,C,4.5
9/18/22 6:34:00 AM,C,4
9/18/22 10:49:00 AM,C,12
9/18/22 3:04:00 PM,C,22.5
9/18/22 7:19:00 PM,C,11.5
9/18/22 11:34:00 PM,C,6
9/19/22 3:49:00 AM,C,5.5
9/19/22 8:04:00 AM,C,5.5
9/19/22 12:19:00 PM,C,14.5
9/19/22 4:34:00 PM,C,20.5
9/19/22 8:49:00 PM,C,9
9/20/22 1:04:00 AM,C,7
9/20/22 5:19:00 AM,C,5.5
9/20/22 9:34:00 AM,C,11
9/20/22 1:49:00 PM,C,25
9/20/22 6:04:00 PM,C,13.5
9/20/22 10:19:00 PM,C,9.5
9/21/22 2:34:00 AM,C,8
9/21/22 6:49:00 AM,C,5
9/21/22 11:04:00 AM,C,12.5
9/21/22 3:19:00 PM,C,10
9/21/22 7:34:00 PM,C,7.5
9/21/22 11:49:00 PM,C,6.5
9/22/22 4:04:00 AM,C,5.5
9/22/22 8:19:00 AM,C,7
9/22/22 12:34:00 PM,C,9
9/22/22 4:49:00 PM,C,11.5
9/22/22 9:04:00 PM,C,5
9/23/22 1:19:00 AM,C,4
9/23/22 5:34:00 AM,C,2.5
9/23/22 9:49:00 AM,C,3
9/23/22 2:04:00 PM,C,12.5
9/23/22 6:19:00 PM,C,9
9/23/22 10:34:00 PM,C,3
9/24/22 2:49:00 AM,C,2
9/24/22 7:04:00 AM,C,1.5
9/24/22 11:19:00 AM,C,9.5
9/24/22 3:34:00 PM,C,19.5
9/24/22 7:49:00 PM,C,7.5
9/25/22 12:04:00 AM,C,3
9/25/22 4:19:00 AM,C,1
9/25/22 8:34:00 AM,C,1.5
9/25/22 12:49:00 PM,C,17.5
9/25/22 5:04:00 PM,C,17.5
9/25/22 9:19:00 PM,C,6
9/26/22 1:34:00 AM,C,3.5
9/26/22 5:49:00 AM,C,2.5
9/26/22 10:04:00 AM,C,9
9/26/22 2:19:00 PM,C,23
9/26/22 6:34:00 PM,C,13.5
9/26/22 10:49:00 PM,C,6
9/27/22 3:04:00 AM,C,4
9/27/22 7:19:00 AM,C,3
9/27/22 11:34:00 AM,C,11.5
9/27/22 3:49:00 PM,C,14.5
9/27/22 8:04:00 PM,C,7
9/28/22 12:19:00 AM,C,5
9/28/22 4:34:00 AM,C,3.5
9/28/22 8:49:00 AM,C,4.5
9/28/22 1:04:00 PM,C,16
9/28/22 5:19:00 PM,C,17
9/28/22 9:34:00 PM,C,6
9/29/22 1:49:00 AM,C,5.5
9/29/22 6:04:00 AM,C,5.5
9/29/22 10:19:00 AM,C,8.5
9/29/22 2:34:00 PM,C,16.5
9/29/22 6:49:00 PM,C,10
9/29/22 11:04:00 PM,C,6
9/30/22 3:19:00 AM,C,4
9/30/22 7:34:00 AM,C,4.5
9/30/22 11:49:00 AM,C,9.5
9/30/22 4:04:00 PM,C,7
9/30/22 8:19:00 PM,C,4.5
10/1/22 12:34:00 AM,C,3
10/1/22 4:49:00 AM,C,2.5
10/1/22 9:04:00 AM,C,3
10/1/22 1:19:00 PM,C,10.5
10/1/22 5:34:00 PM,C,5
10/1/22 9:49:00 PM,C,2.5
10/2/22 2:04:00 AM,C,1.5
10/2/22 6:19:00 AM,C,1
10/2/22 10:34:00 AM,C,2
10/2/22 2:49:00 PM,C,10.5
10/2/22 7:04:00 PM,C,5
10/2/22 11:19:00 PM,C,3
10/3/22 3:34:00 AM,C,2.5
10/3/22 7:49:00 AM,C,1.5
10/3/22 12:04:00 PM,C,13.5
10/3/22 4:19:00 PM,C,11
10/3/22 8:34:00 PM,C,4
10/4/22 12:49:00 AM,C,3
10/4/22 5:04:00 AM,C,1.5
10/4/22 9:19:00 AM,C,2.5
10/4/22 1:34:00 PM,C,9
10/4/22 5:49:00 PM,C,8
10/4/22 10:04:00 PM,C,3
10/5/22 2:19:00 AM,C,1
10/5/22 6:34:00 AM,C,-1
10/5/22 10:49:00 AM,C,4
10/5/22 3:04:00 PM,C,11
10/5/22 7:19:00 PM,C,5.5
10/5/22 11:34:00 PM,C,1
10/6/22 3:49:00 AM,C,-1.5
10/6/22 8:04:00 AM,C,-2
10/6/22 12:19:00 PM,C,12.5
10/6/22 4:34:00 PM,C,14
10/6/22 8:49:00 PM,C,4
