"Plot Title: 20365576"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20365576, SEN S/N: 20365576)","Coupler Detached (LGR S/N: 20365576)","Coupler Attached (LGR S/N: 20365576)","Host Connected (LGR S/N: 20365576)","Stopped (LGR S/N: 20365576)","End Of File (LGR S/N: 20365576)"
117,09/20/23 04:28:47 PM,9.571,,,,,
118,09/20/23 08:28:47 PM,5.244,,,,,
119,09/21/23 12:28:47 AM,3.155,,,,,
120,09/21/23 04:28:47 AM,2.088,,,,,
121,09/21/23 08:28:47 AM,1.872,,,,,
122,09/21/23 12:28:47 PM,6.978,,,,,
123,09/21/23 04:28:47 PM,10.944,,,,,
124,09/21/23 08:28:47 PM,5.037,,,,,
125,09/22/23 12:28:47 AM,2.837,,,,,
126,09/22/23 04:28:47 AM,1.548,,,,,
127,09/22/23 08:28:47 AM,1.221,,,,,
128,09/22/23 12:28:47 PM,6.064,,,,,
129,09/22/23 04:28:47 PM,7.381,,,,,
130,09/22/23 08:28:47 PM,4.102,,,,,
131,09/23/23 12:28:47 AM,2.517,,,,,
132,09/23/23 04:28:47 AM,1.439,,,,,
133,09/23/23 08:28:47 AM,0.453,,,,,
134,09/23/23 12:28:47 PM,4.727,,,,,
135,09/23/23 04:28:47 PM,6.674,,,,,
136,09/23/23 08:28:47 PM,2.730,,,,,
137,09/24/23 12:28:47 AM,0.784,,,,,
138,09/24/23 04:28:47 AM,0.343,,,,,
139,09/24/23 08:28:47 AM,0.010,,,,,
140,09/24/23 12:28:47 PM,5.962,,,,,
141,09/24/23 04:28:47 PM,8.282,,,,,
142,09/24/23 08:28:47 PM,3.049,,,,,
143,09/25/23 12:28:47 AM,1.112,,,,,
144,09/25/23 04:28:47 AM,0.563,,,,,
145,09/25/23 08:28:47 AM,0.232,,,,,
146,09/25/23 12:28:47 PM,7.280,,,,,
147,09/25/23 04:28:47 PM,9.275,,,,,
148,09/25/23 08:28:47 PM,4.102,,,,,
149,09/26/23 12:28:47 AM,2.195,,,,,
150,09/26/23 04:28:47 AM,1.439,,,,,
151,09/26/23 08:28:47 AM,1.872,,,,,
152,09/26/23 12:28:47 PM,8.382,,,,,
153,09/26/23 04:28:47 PM,9.472,,,,,
154,09/26/23 08:28:47 PM,5.655,,,,,
155,09/27/23 12:28:47 AM,3.578,,,,,
156,09/27/23 04:28:47 AM,2.088,,,,,
157,09/27/23 08:28:47 AM,1.872,,,,,
158,09/27/23 12:28:47 PM,8.779,,,,,
159,09/27/23 04:28:47 PM,11.236,,,,,
160,09/27/23 08:28:47 PM,5.860,,,,,
