1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 1E00000060297A21
Is Mission Active?  true
Mission Start:  Mon Aug 21 20:47:00 MDT 2023
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  3596
Total Samples:  3596
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
9/28/23, 10:32:00 PM,C,7
9/29/23, 2:47:00 AM,C,5
9/29/23, 7:02:00 AM,C,4
9/29/23, 11:17:00 AM,C,12
9/29/23, 3:32:00 PM,C,21
9/29/23, 7:47:00 PM,C,9
9/30/23, 12:02:00 AM,C,5.5
9/30/23, 4:17:00 AM,C,4
9/30/23, 8:32:00 AM,C,4.5
9/30/23, 12:47:00 PM,C,17
9/30/23, 5:02:00 PM,C,10
9/30/23, 9:17:00 PM,C,6
10/1/23, 1:32:00 AM,C,5.5
10/1/23, 5:47:00 AM,C,4.5
10/1/23, 10:02:00 AM,C,6
10/1/23, 2:17:00 PM,C,13
10/1/23, 6:32:00 PM,C,9.5
10/1/23, 10:47:00 PM,C,5
10/2/23, 3:02:00 AM,C,3.5
10/2/23, 7:17:00 AM,C,4
10/2/23, 11:32:00 AM,C,10
10/2/23, 3:47:00 PM,C,10
10/2/23, 8:02:00 PM,C,5
10/3/23, 12:17:00 AM,C,2
10/3/23, 4:32:00 AM,C,0
10/3/23, 8:47:00 AM,C,-0.5
10/3/23, 1:02:00 PM,C,4.5
10/3/23, 5:17:00 PM,C,7
10/3/23, 9:32:00 PM,C,0
10/4/23, 1:47:00 AM,C,-0.5
10/4/23, 6:02:00 AM,C,-0.5
10/4/23, 10:17:00 AM,C,-0.5
10/4/23, 2:32:00 PM,C,9
10/4/23, 6:47:00 PM,C,3.5
10/4/23, 11:02:00 PM,C,0.5
10/5/23, 3:17:00 AM,C,0.5
10/5/23, 7:32:00 AM,C,-0.5
10/5/23, 11:47:00 AM,C,6
10/5/23, 4:02:00 PM,C,12
10/5/23, 8:17:00 PM,C,3.5
10/6/23, 12:32:00 AM,C,1
10/6/23, 4:47:00 AM,C,1
10/6/23, 9:02:00 AM,C,1
10/6/23, 1:17:00 PM,C,13.5
10/6/23, 5:32:00 PM,C,13
10/6/23, 9:47:00 PM,C,3.5
10/7/23, 2:02:00 AM,C,2
10/7/23, 6:17:00 AM,C,1
10/7/23, 10:32:00 AM,C,2.5
10/7/23, 2:47:00 PM,C,16.5
10/7/23, 7:02:00 PM,C,7.5
10/7/23, 11:17:00 PM,C,3
10/8/23, 3:32:00 AM,C,2
10/8/23, 7:47:00 AM,C,1.5
10/8/23, 12:02:00 PM,C,11.5
10/8/23, 4:17:00 PM,C,17
10/8/23, 8:32:00 PM,C,5.5
10/9/23, 12:47:00 AM,C,2
10/9/23, 5:02:00 AM,C,2.5
10/9/23, 9:17:00 AM,C,2.5
10/9/23, 1:32:00 PM,C,14.5
10/9/23, 5:47:00 PM,C,11
10/9/23, 10:02:00 PM,C,2.5
10/10/23, 2:17:00 AM,C,1.5
10/10/23, 6:32:00 AM,C,-0.5
10/10/23, 10:47:00 AM,C,4
10/10/23, 3:02:00 PM,C,15
10/10/23, 7:17:00 PM,C,6
10/10/23, 11:32:00 PM,C,3
10/11/23, 3:47:00 AM,C,1.5
10/11/23, 8:02:00 AM,C,2
10/11/23, 12:17:00 PM,C,7
10/11/23, 4:32:00 PM,C,2.5
10/11/23, 8:47:00 PM,C,1
10/12/23, 1:02:00 AM,C,0.5
10/12/23, 5:17:00 AM,C,0
10/12/23, 9:32:00 AM,C,-0.5
10/12/23, 1:47:00 PM,C,-0.5
10/12/23, 6:02:00 PM,C,-1.5
10/12/23, 10:17:00 PM,C,-1.5
10/13/23, 2:32:00 AM,C,-1.5
10/13/23, 6:47:00 AM,C,-2.5
10/13/23, 11:02:00 AM,C,-0.5
10/13/23, 3:17:00 PM,C,7
10/13/23, 7:32:00 PM,C,-1
10/13/23, 11:47:00 PM,C,-2
10/14/23, 4:02:00 AM,C,-1.5
10/14/23, 8:17:00 AM,C,-2
10/14/23, 12:32:00 PM,C,1.5
10/14/23, 4:47:00 PM,C,5
10/14/23, 9:02:00 PM,C,-0.5
10/15/23, 1:17:00 AM,C,-1.5
10/15/23, 5:32:00 AM,C,-2
10/15/23, 9:47:00 AM,C,-1.5
10/15/23, 2:02:00 PM,C,6
10/15/23, 6:17:00 PM,C,3
10/15/23, 10:32:00 PM,C,-0.5
10/16/23, 2:47:00 AM,C,-0.5
10/16/23, 7:02:00 AM,C,-1
10/16/23, 11:17:00 AM,C,3.5
10/16/23, 3:32:00 PM,C,12
10/16/23, 7:47:00 PM,C,4
10/17/23, 12:02:00 AM,C,2
10/17/23, 4:17:00 AM,C,2
10/17/23, 8:32:00 AM,C,2
10/17/23, 12:47:00 PM,C,8.5
10/17/23, 5:02:00 PM,C,10
10/17/23, 9:17:00 PM,C,4
10/18/23, 1:32:00 AM,C,2.5
10/18/23, 5:47:00 AM,C,0.5
10/18/23, 10:02:00 AM,C,0.5
10/18/23, 2:17:00 PM,C,6.5
10/18/23, 6:32:00 PM,C,4.5
10/18/23, 10:47:00 PM,C,2
10/19/23, 3:02:00 AM,C,1
10/19/23, 7:17:00 AM,C,1
10/19/23, 11:32:00 AM,C,6
10/19/23, 3:47:00 PM,C,13
10/19/23, 8:02:00 PM,C,4.5
10/20/23, 12:17:00 AM,C,3
10/20/23, 4:32:00 AM,C,2
10/20/23, 8:47:00 AM,C,1.5
10/20/23, 1:02:00 PM,C,10
10/20/23, 5:17:00 PM,C,10
10/20/23, 9:32:00 PM,C,3
10/21/23, 1:47:00 AM,C,1
10/21/23, 6:02:00 AM,C,0
10/21/23, 10:17:00 AM,C,0.5
10/21/23, 2:32:00 PM,C,15
10/21/23, 6:47:00 PM,C,6.5
10/21/23, 11:02:00 PM,C,5
10/22/23, 3:17:00 AM,C,2
10/22/23, 7:32:00 AM,C,1
10/22/23, 11:47:00 AM,C,8
10/22/23, 4:02:00 PM,C,13
10/22/23, 8:17:00 PM,C,3.5
10/23/23, 12:32:00 AM,C,1
10/23/23, 4:47:00 AM,C,0.5
10/23/23, 9:02:00 AM,C,1.5
10/23/23, 1:17:00 PM,C,14.5
10/23/23, 5:32:00 PM,C,9.5
10/23/23, 9:47:00 PM,C,4
10/24/23, 2:02:00 AM,C,2
10/24/23, 6:17:00 AM,C,0.5
10/24/23, 10:32:00 AM,C,4
10/24/23, 2:47:00 PM,C,9
10/24/23, 7:02:00 PM,C,4
10/24/23, 11:17:00 PM,C,1.5
10/25/23, 3:32:00 AM,C,0
10/25/23, 7:47:00 AM,C,-1
10/25/23, 12:02:00 PM,C,5.5
10/25/23, 4:17:00 PM,C,12
10/25/23, 8:32:00 PM,C,2
10/26/23, 12:47:00 AM,C,0.5
10/26/23, 5:02:00 AM,C,0
10/26/23, 9:17:00 AM,C,-0.5
10/26/23, 1:32:00 PM,C,11
10/26/23, 5:47:00 PM,C,4.5
10/26/23, 10:02:00 PM,C,-1
10/27/23, 2:17:00 AM,C,-1.5
10/27/23, 6:32:00 AM,C,-2
10/27/23, 10:47:00 AM,C,-0.5
10/27/23, 3:02:00 PM,C,7
10/27/23, 7:17:00 PM,C,0
10/27/23, 11:32:00 PM,C,-1.5
10/28/23, 3:47:00 AM,C,-1.5
10/28/23, 8:02:00 AM,C,-1
10/28/23, 12:17:00 PM,C,0
10/28/23, 4:32:00 PM,C,0
10/28/23, 8:47:00 PM,C,0
10/29/23, 1:02:00 AM,C,0.5
10/29/23, 5:17:00 AM,C,0.5
10/29/23, 9:32:00 AM,C,0.5
10/29/23, 1:47:00 PM,C,0.5
10/29/23, 6:02:00 PM,C,0.5
10/29/23, 10:17:00 PM,C,-1
10/30/23, 2:32:00 AM,C,-1.5
10/30/23, 6:47:00 AM,C,-2
10/30/23, 11:02:00 AM,C,-4
10/30/23, 3:17:00 PM,C,-2.5
10/30/23, 7:32:00 PM,C,-6
10/30/23, 11:47:00 PM,C,-6.5
10/31/23, 4:02:00 AM,C,-7
10/31/23, 8:17:00 AM,C,-7
10/31/23, 12:32:00 PM,C,-2
10/31/23, 4:47:00 PM,C,-1.5
10/31/23, 9:02:00 PM,C,-4.5
11/1/23, 1:17:00 AM,C,-4.5
11/1/23, 5:32:00 AM,C,-4.5
11/1/23, 9:47:00 AM,C,-3.5
11/1/23, 2:02:00 PM,C,2.5
11/1/23, 6:17:00 PM,C,-1.5
11/1/23, 10:32:00 PM,C,-2
11/2/23, 2:47:00 AM,C,-3
11/2/23, 7:02:00 AM,C,-4
11/2/23, 11:17:00 AM,C,-1.5
11/2/23, 3:32:00 PM,C,1.5
11/2/23, 7:47:00 PM,C,-1
11/3/23, 12:02:00 AM,C,-1
11/3/23, 4:17:00 AM,C,-2
11/3/23, 8:32:00 AM,C,-2.5
11/3/23, 12:47:00 PM,C,2
11/3/23, 5:02:00 PM,C,0.5
11/3/23, 9:17:00 PM,C,-2
11/4/23, 1:32:00 AM,C,-2
11/4/23, 5:47:00 AM,C,-2.5
11/4/23, 10:02:00 AM,C,-2.5
11/4/23, 2:17:00 PM,C,3
11/4/23, 6:32:00 PM,C,-0.5
11/4/23, 10:47:00 PM,C,-1
11/5/23, 2:02:00 AM,C,-1
11/5/23, 6:17:00 AM,C,-1
11/5/23, 10:32:00 AM,C,2.5
11/5/23, 2:47:00 PM,C,4
11/5/23, 7:02:00 PM,C,-1
11/5/23, 11:17:00 PM,C,-0.5
11/6/23, 3:32:00 AM,C,-1
11/6/23, 7:47:00 AM,C,-1
11/6/23, 12:02:00 PM,C,4
11/6/23, 4:17:00 PM,C,1
11/6/23, 8:32:00 PM,C,-1
11/7/23, 12:47:00 AM,C,-0.5
11/7/23, 5:02:00 AM,C,-1
11/7/23, 9:17:00 AM,C,-0.5
11/7/23, 1:32:00 PM,C,7.5
11/7/23, 5:47:00 PM,C,-0.5
11/7/23, 10:02:00 PM,C,-1
11/8/23, 2:17:00 AM,C,-1
11/8/23, 6:32:00 AM,C,-1
11/8/23, 10:47:00 AM,C,-1
11/8/23, 3:02:00 PM,C,-0.5
11/8/23, 7:17:00 PM,C,-1
11/8/23, 11:32:00 PM,C,-1
11/9/23, 3:47:00 AM,C,-1.5
11/9/23, 8:02:00 AM,C,-2
11/9/23, 12:17:00 PM,C,-1
11/9/23, 4:32:00 PM,C,-1
11/9/23, 8:47:00 PM,C,-2
11/10/23, 1:02:00 AM,C,-2.5
11/10/23, 5:17:00 AM,C,-3
11/10/23, 9:32:00 AM,C,-4
11/10/23, 1:47:00 PM,C,-0.5
11/10/23, 6:02:00 PM,C,-3.5
11/10/23, 10:17:00 PM,C,-4
11/11/23, 2:32:00 AM,C,-4.5
11/11/23, 6:47:00 AM,C,-6
11/11/23, 11:02:00 AM,C,-3.5
11/11/23, 3:17:00 PM,C,0.5
11/11/23, 7:32:00 PM,C,-4.5
11/11/23, 11:47:00 PM,C,-4.5
11/12/23, 4:02:00 AM,C,-4.5
11/12/23, 8:17:00 AM,C,-4
11/12/23, 12:32:00 PM,C,5.5
11/12/23, 4:47:00 PM,C,-1
11/12/23, 9:02:00 PM,C,-3
11/13/23, 1:17:00 AM,C,-3
11/13/23, 5:32:00 AM,C,-3.5
11/13/23, 9:47:00 AM,C,-1
11/13/23, 2:02:00 PM,C,4
11/13/23, 6:17:00 PM,C,-2
11/13/23, 10:32:00 PM,C,-1
11/14/23, 2:47:00 AM,C,-2.5
11/14/23, 7:02:00 AM,C,-2.5
11/14/23, 11:17:00 AM,C,2
11/14/23, 3:32:00 PM,C,2
11/14/23, 7:47:00 PM,C,-2
11/15/23, 12:02:00 AM,C,-3
11/15/23, 4:17:00 AM,C,-4
11/15/23, 8:32:00 AM,C,-3.5
11/15/23, 12:47:00 PM,C,5.5
11/15/23, 5:02:00 PM,C,-0.5
11/15/23, 9:17:00 PM,C,-0.5
11/16/23, 1:32:00 AM,C,-0.5
11/16/23, 5:47:00 AM,C,-1
11/16/23, 10:02:00 AM,C,0
11/16/23, 2:17:00 PM,C,-0.5
11/16/23, 6:32:00 PM,C,-1
11/16/23, 10:47:00 PM,C,-1.5
11/17/23, 3:02:00 AM,C,-2
11/17/23, 7:17:00 AM,C,-3
11/17/23, 11:32:00 AM,C,0
11/17/23, 3:47:00 PM,C,0.5
11/17/23, 8:02:00 PM,C,-3
11/18/23, 12:17:00 AM,C,-4
11/18/23, 4:32:00 AM,C,-4
11/18/23, 8:47:00 AM,C,-4
11/18/23, 1:02:00 PM,C,2
11/18/23, 5:17:00 PM,C,-1.5
11/18/23, 9:32:00 PM,C,-1
11/19/23, 1:47:00 AM,C,-1
11/19/23, 6:02:00 AM,C,-3
11/19/23, 10:17:00 AM,C,-2.5
11/19/23, 2:32:00 PM,C,-1.5
11/19/23, 6:47:00 PM,C,-3
11/19/23, 11:02:00 PM,C,-3.5
11/20/23, 3:17:00 AM,C,-4
11/20/23, 7:32:00 AM,C,-3.5
11/20/23, 11:47:00 AM,C,-1.5
11/20/23, 4:02:00 PM,C,-2.5
11/20/23, 8:17:00 PM,C,-5
11/21/23, 12:32:00 AM,C,-5.5
11/21/23, 4:47:00 AM,C,-6
11/21/23, 9:02:00 AM,C,-5.5
11/21/23, 1:17:00 PM,C,3.5
11/21/23, 5:32:00 PM,C,-2.5
11/21/23, 9:47:00 PM,C,-4
11/22/23, 2:02:00 AM,C,-5
11/22/23, 6:17:00 AM,C,-3.5
11/22/23, 10:32:00 AM,C,-0.5
11/22/23, 2:47:00 PM,C,1
11/22/23, 7:02:00 PM,C,-1.5
11/22/23, 11:17:00 PM,C,-4
11/23/23, 3:32:00 AM,C,-5.5
11/23/23, 7:47:00 AM,C,-5.5
11/23/23, 12:02:00 PM,C,-1.5
11/23/23, 4:17:00 PM,C,-4
11/23/23, 8:32:00 PM,C,-6
11/24/23, 12:47:00 AM,C,-4
11/24/23, 5:02:00 AM,C,-3.5
11/24/23, 9:17:00 AM,C,-3
11/24/23, 1:32:00 PM,C,-2.5
11/24/23, 5:47:00 PM,C,-2.5
11/24/23, 10:02:00 PM,C,-2.5
11/25/23, 2:17:00 AM,C,-2.5
11/25/23, 6:32:00 AM,C,-2.5
11/25/23, 10:47:00 AM,C,-3
11/25/23, 3:02:00 PM,C,-2.5
11/25/23, 7:17:00 PM,C,-4
11/25/23, 11:32:00 PM,C,-6.5
11/26/23, 3:47:00 AM,C,-8
11/26/23, 8:02:00 AM,C,-8
11/26/23, 12:17:00 PM,C,-4.5
11/26/23, 4:32:00 PM,C,-6.5
11/26/23, 8:47:00 PM,C,-9.5
11/27/23, 1:02:00 AM,C,-10.5
11/27/23, 5:17:00 AM,C,-11.5
11/27/23, 9:32:00 AM,C,-10.5
11/27/23, 1:47:00 PM,C,-6
11/27/23, 6:02:00 PM,C,-10
11/27/23, 10:17:00 PM,C,-10
11/28/23, 2:32:00 AM,C,-9.5
11/28/23, 6:47:00 AM,C,-9.5
11/28/23, 11:02:00 AM,C,-5.5
11/28/23, 3:17:00 PM,C,-2.5
11/28/23, 7:32:00 PM,C,-8.5
11/28/23, 11:47:00 PM,C,-10.5
11/29/23, 4:02:00 AM,C,-8.5
11/29/23, 8:17:00 AM,C,-6.5
11/29/23, 12:32:00 PM,C,-2.5
11/29/23, 4:47:00 PM,C,-5
11/29/23, 9:02:00 PM,C,-6.5
11/30/23, 1:17:00 AM,C,-7.5
11/30/23, 5:32:00 AM,C,-11
11/30/23, 9:47:00 AM,C,-7.5
11/30/23, 2:02:00 PM,C,-0.5
11/30/23, 6:17:00 PM,C,-7.5
11/30/23, 10:32:00 PM,C,-7.5
12/1/23, 2:47:00 AM,C,-8
12/1/23, 7:02:00 AM,C,-7.5
12/1/23, 11:17:00 AM,C,-5
12/1/23, 3:32:00 PM,C,-6
12/1/23, 7:47:00 PM,C,-9
12/2/23, 12:02:00 AM,C,-9
12/2/23, 4:17:00 AM,C,-10
12/2/23, 8:32:00 AM,C,-8
12/2/23, 12:47:00 PM,C,-9
12/2/23, 5:02:00 PM,C,-11
12/2/23, 9:17:00 PM,C,-10.5
12/3/23, 1:32:00 AM,C,-10
12/3/23, 5:47:00 AM,C,-9
12/3/23, 10:02:00 AM,C,-9.5
12/3/23, 2:17:00 PM,C,-8.5
12/3/23, 6:32:00 PM,C,-9
12/3/23, 10:47:00 PM,C,-7.5
12/4/23, 3:02:00 AM,C,-7.5
12/4/23, 7:17:00 AM,C,-7.5
12/4/23, 11:32:00 AM,C,-6
12/4/23, 3:47:00 PM,C,-6
12/4/23, 8:02:00 PM,C,-6.5
12/5/23, 12:17:00 AM,C,-7
12/5/23, 4:32:00 AM,C,-7.5
12/5/23, 8:47:00 AM,C,-7
12/5/23, 1:02:00 PM,C,-3
12/5/23, 5:17:00 PM,C,-4.5
12/5/23, 9:32:00 PM,C,-5
12/6/23, 1:47:00 AM,C,-4.5
12/6/23, 6:02:00 AM,C,-4.5
12/6/23, 10:17:00 AM,C,-2
12/6/23, 2:32:00 PM,C,0.5
12/6/23, 6:47:00 PM,C,-3.5
12/6/23, 11:02:00 PM,C,-4.5
12/7/23, 3:17:00 AM,C,-3
12/7/23, 7:32:00 AM,C,-4.5
12/7/23, 11:47:00 AM,C,-3.5
12/7/23, 4:02:00 PM,C,-4
12/7/23, 8:17:00 PM,C,-5.5
12/8/23, 12:32:00 AM,C,-7.5
12/8/23, 4:47:00 AM,C,-8.5
12/8/23, 9:02:00 AM,C,-9.5
12/8/23, 1:17:00 PM,C,-5.5
12/8/23, 5:32:00 PM,C,-6
12/8/23, 9:47:00 PM,C,-6
12/9/23, 2:02:00 AM,C,-5.5
12/9/23, 6:17:00 AM,C,-6.5
12/9/23, 10:32:00 AM,C,-7.5
12/9/23, 2:47:00 PM,C,-7
12/9/23, 7:02:00 PM,C,-10.5
12/9/23, 11:17:00 PM,C,-13
12/10/23, 3:32:00 AM,C,-12.5
12/10/23, 7:47:00 AM,C,-11.5
12/10/23, 12:02:00 PM,C,-7.5
12/10/23, 4:17:00 PM,C,-7.5
12/10/23, 8:32:00 PM,C,-7.5
12/11/23, 12:47:00 AM,C,-7.5
12/11/23, 5:02:00 AM,C,-7.5
12/11/23, 9:17:00 AM,C,-8
12/11/23, 1:32:00 PM,C,-3
