pop,tr,plantID,year,area,log_size,surv,log_size_t0,growth
SouthUpper,1,2467,2025,52.482297150257104,3.96047591559588,1,3.7132481816419554,0.24722773395392483
SouthUpper,1,2468,2023,95.24070148223197,4.556407387007665,1,4.533728769616123,0.02267861739154231
SouthUpper,1,2468,2024,93.95441817634739,4.542809751644084,1,4.556407387007665,-0.013597635363581162
SouthUpper,1,2468,2025,102.43671834103982,4.62924522588106,1,4.542809751644084,0.08643547423697573
SouthUpper,1,2469,2023,38.39513020910303,3.6479306340803905,1,3.7608912973790445,-0.11296066329865395
SouthUpper,1,2470,2024,24.920352248333657,3.215684828985229,1,2.8700084334374365,0.3456763955477924
SouthUpper,1,2470,2025,24.34955592153876,3.192513612053827,1,3.215684828985229,-0.023171216931401784
SouthUpper,1,2472,2023,35.44424506661589,3.5679609003530017,1,3.7390381858789867,-0.171077285525985
SouthUpper,1,2472,2024,46.840704496667314,3.84675257910888,1,3.5679609003530017,0.2787916787558782
SouthUpper,1,2472,2025,31.061944901923447,3.435983433336557,1,3.84675257910888,-0.4107691457723228
SouthUpper,1,2473,2024,28.558847656827272,3.3519667885070694,1,3.1842568284112516,0.16770996009581784
SouthUpper,1,2473,2025,39.98672286269283,3.6885474705808217,1,3.3519667885070694,0.33658068207375225
SouthUpper,1,2474,2024,38.84513020910303,3.6595827204138347,1,3.6048001529939664,0.05478256741986831
SouthUpper,1,2474,2025,40.91592653589793,3.711519389107225,1,3.6595827204138347,0.05193666869339042
SouthUpper,1,2475,2023,49.83030633326986,3.9086233598415423,1,4.05393723525438,-0.14531387541283758
SouthUpper,1,2475,2024,64.40707511102649,4.165223489048384,1,3.9086233598415423,0.25660012920684183
SouthUpper,1,2475,2025,67.04866776461628,4.205418740247909,1,4.165223489048384,0.04019525119952494
SouthUpper,1,2476,2023,40.55751918948772,3.7027211934450706,1,3.6503133211063323,0.052407872338738226
SouthUpper,1,2476,2024,47.269908169872416,3.8558739021307895,1,3.7027211934450706,0.15315270868571895
SouthUpper,1,2476,2025,52.482297150257104,3.96047591559588,1,3.8558739021307895,0.10460201346509068
SouthUpper,1,2477,2023,35.60176727053895,3.5723952790567095,1,3.5047863455175596,0.06760893353914987
SouthUpper,1,2477,2024,41.62831551628262,3.728780597171378,1,3.5723952790567095,0.1563853181146686
SouthUpper,1,2477,2025,40.05751918948772,3.690316400948344,1,3.728780597171378,-0.0384641962230341
SouthUpper,1,2478,2023,38.48672286269283,3.6503133211063323,1,3.6484721271462153,0.0018411939601170602
SouthUpper,1,2478,2024,39.48672286269283,3.6759644853442963,1,3.6503133211063323,0.025651164237963986
SouthUpper,1,2478,2025,31.203537555513243,3.4405314715775757,1,3.6759644853442963,-0.23543301376672066
SouthUpper,1,2480,2023,41.48672286269283,3.7253734450283558,1,4.209699152096611,-0.4843257070682556
SouthUpper,1,2480,2024,49.769908169872416,3.9074105477787953,1,3.7253734450283558,0.1820371027504395
SouthUpper,1,2480,2025,53.411500823462205,3.97802609400298,1,3.9074105477787953,0.07061554622418464
SouthUpper,1,2481,2023,19.207963267948966,2.95532494658627,1,3.4496713735375577,-0.49434642695128783
SouthUpper,1,2482,2023,39.48672286269283,3.6759644853442963,1,3.045217449926711,0.6307470354175853
SouthUpper,1,2482,2024,39.98672286269283,3.6885474705808217,1,3.6759644853442963,0.012582985236525346
SouthUpper,1,2482,2025,36.77433388230814,3.6048001529939664,1,3.6885474705808217,-0.08374731758685527
SouthUpper,1,2483,2023,24.920352248333657,3.215684828985229,1,2.4993664314938817,0.7163183974913472
