pop,tr,plantID,year,area,log_size,surv,log_size_t0
NorthUpper,1,2220,2023,259.1813939211579,5.557528179190036,1,5.587381142339717
NorthUpper,1,2220,2024,190.06635554218246,5.247373250886196,1,5.557528179190036
NorthUpper,1,2220,2025,161.16370312915637,5.082420638026124,1,5.247373250886196
NorthUpper,1,2221,2023,215.51325603625978,5.37302242058124,1,5.873002268971475
NorthUpper,1,2221,2024,229.72896279375362,5.436900191401421,1,5.37302242058124
NorthUpper,1,2221,2025,200.2765316663493,5.299699069887936,1,5.436900191401421
NorthUpper,1,2222,2023,56.548667764616276,4.0351016437455645,1,4.2156855806409785
NorthUpper,1,2222,2024,69.27211801165494,4.238042487742256,1,4.0351016437455645
NorthUpper,1,2222,2025,65.97344572538566,4.189252323572823,1,4.238042487742256
NorthUpper,1,2224,2023,34.55751918948772,3.5426251586477706,1,4.425641101637053
NorthUpper,1,2224,2024,27.48893571891069,3.313783586218923,1,3.5426251586477706
NorthUpper,1,2224,2025,0,NA,0,3.313783586218923
NorthUpper,1,2225,2023,65.97344572538566,4.189252323572823,1,4.297465908213056
NorthUpper,1,2225,2024,62.83185307179586,4.140462159403391,1,4.189252323572823
NorthUpper,1,2225,2025,39.269908169872416,3.6704585301576556,1,4.140462159403391
NorthUpper,1,2226,2024,282.7433388230814,5.644539556179665,1,5.1565982262472625
NorthUpper,1,2226,2025,376.99111843077515,5.932221628631446,1,5.644539556179665
NorthUpper,1,2227,2023,179.0707812546182,5.18778115368395,1,5.213756640087211
NorthUpper,1,2227,2024,280.3871443328891,5.636171306509149,1,5.18778115368395
NorthUpper,1,2227,2025,451.6039439535328,6.11280556552686,1,5.636171306509149
NorthUpper,1,2228,2023,141.37166941154067,4.95139237561972,1,5.41092470499816
NorthUpper,1,2228,2024,0,NA,0,4.95139237561972
NorthUpper,1,2229,2023,75.39822368615503,4.322783716197346,1,4.102240946583193
NorthUpper,1,2229,2024,106.02875205865551,4.663710303167939,1,4.322783716197346
NorthUpper,1,2229,2025,113.09733552923255,4.72824882430551,1,4.663710303167939
NorthUpper,1,2230,2023,0,NA,0,2.5310242469692907
NorthUpper,1,2231,2023,75.39822368615503,4.322783716197346,1,4.788873446121945
NorthUpper,1,2231,2024,89.5353906273091,4.494633973124005,1,4.322783716197346
NorthUpper,1,2231,2025,131.94689145077132,4.882399504132769,1,4.494633973124005
NorthUpper,1,2232,2023,632.2455215349459,6.449277802148073,1,6.5828091947725955
NorthUpper,1,2232,2024,618.5010536754905,6.427298895429297,1,6.449277802148073
NorthUpper,1,2232,2025,600.829594999048,6.398311358556046,1,6.427298895429297
NorthUpper,1,2233,2023,21.991148575128552,3.0906400349047134,1,3.224171427529236
NorthUpper,1,2233,2024,49.480084294039244,3.901570251121042,1,3.0906400349047134
NorthUpper,1,2233,2025,142.94246573833559,4.962442211806305,1,3.901570251121042
NorthUpper,1,2234,2023,193.99334635916972,5.267823861357487,1,5.367907319914469
NorthUpper,1,2234,2024,320.4424506661589,5.7697026991336715,1,5.267823861357487
NorthUpper,1,2234,2025,314.1592653589793,5.749900071837492,1,5.7697026991336715
NorthUpper,1,2235,2024,117.80972450961724,4.7690708188257656,1,4.469316165139715
NorthUpper,1,2235,2025,112.31193736583512,4.721280154989417,1,4.7690708188257656
NorthUpper,1,2236,2023,60.082959499904796,4.095726265562,1,4.494633973124005
NorthUpper,1,2236,2024,77.75441817634739,4.3535553748641,1,4.095726265562
NorthUpper,1,2236,2025,108.85618544688633,4.690027611485313,1,4.3535553748641
NorthUpper,1,2237,2023,149.02930150466582,5.004142941005249,1,5.254578634607466
NorthUpper,1,2237,2024,141.3716694115407,4.95139237561972,1,5.004142941005249
NorthUpper,1,2237,2025,141.37166941154067,4.95139237561972,1,4.95139237561972
NorthUpper,1,2238,2023,38.48451000647496,3.650255822840136,1,3.9173186080891815
NorthUpper,1,2238,2024,27.48893571891069,3.313783586218923,1,3.650255822840136
NorthUpper,1,2238,2025,37.69911184307752,3.6296365356374003,1,3.313783586218923
NorthUpper,1,2239,2023,3.141592653589793,1.1447298858494002,1,1.955660102065729
NorthUpper,1,2239,2024,7.0685834705770345,1.955660102065729,1,1.1447298858494002
NorthUpper,1,2239,2025,7.0685834705770345,1.955660102065729,1,1.955660102065729
NorthUpper,1,2240,2023,106.81415022205297,4.6710904104655615,1,4.0069307667788685
NorthUpper,1,2240,2024,157.07963267948966,5.056752891277546,1,4.6710904104655615
NorthUpper,1,2240,2025,148.44025288211773,5.000182539789152,1,5.056752891277546
NorthUpper,1,2241,2023,0,NA,0,4.038567851722051
NorthUpper,1,2242,2023,109.95574287564276,4.700077947338814,1,4.882399504132769
NorthUpper,1,2242,2024,160.22122533307947,5.076555518573726,1,4.700077947338814
NorthUpper,1,2242,2025,163.36281798666926,5.095973604430828,1,5.076555518573726
NorthUpper,1,2243,2024,15.707963267948966,2.7541677982835004,1,2.7541677982835004
NorthUpper,1,2243,2025,15.707963267948966,2.7541677982835004,1,2.7541677982835004
NorthUpper,1,2244,2023,7.0685834705770345,1.955660102065729,1,1.955660102065729
NorthUpper,1,2244,2024,7.0685834705770345,1.955660102065729,1,1.955660102065729
NorthUpper,1,2244,2025,7.0685834705770345,1.955660102065729,1,1.955660102065729
NorthUpper,1,2245,2024,49.480084294039244,3.901570251121042,1,3.224171427529236
NorthUpper,1,2245,2025,69.11503837897544,4.235772339207716,1,3.901570251121042
NorthUpper,1,2246,2023,259.1813939211579,5.557528179190036,1,5.622066700327607
NorthUpper,1,2246,2024,333.79421944391555,5.810524693653926,1,5.557528179190036
NorthUpper,1,2246,2025,387.9866927183395,5.960971041917432,1,5.810524693653926
NorthUpper,1,2247,2023,127.23450247038663,4.846031859961894,1,5.278295161224782
NorthUpper,1,2247,2024,28.274333882308138,3.3419544631856195,1,4.846031859961894
NorthUpper,1,2247,2025,32.98672286269283,3.496105143012878,1,3.3419544631856195
NorthUpper,1,2248,2023,290.2831611916969,5.670856864497039,1,5.7697026991336715
NorthUpper,1,2248,2024,344.71125391514005,5.842707121423698,1,5.670856864497039
NorthUpper,1,2248,2025,355.1570494883261,5.8725600845733785,1,5.842707121423698
NorthUpper,1,2249,2024,234.83405085583703,5.458879098120196,1,5.152063071081871
NorthUpper,1,2249,2025,341.64820107789,5.833781555818193,1,5.458879098120196
NorthUpper,1,2250,2024,633.0309196983433,6.450519267236138,1,6.268693865252659
NorthUpper,1,2250,2025,681.7256058289851,6.52462723938986,1,6.450519267236138
NorthUpper,1,2251,2023,402.90925782289094,5.9987113699002785,1,5.798690236006924
NorthUpper,1,2251,2024,477.12938426394976,6.1677876999442125,1,5.9987113699002785
NorthUpper,1,2251,2025,512.472301616835,6.239246663926358,1,6.1677876999442125
NorthUpper,1,2252,2023,201.45462891144547,5.305564189340334,1,5.305564189340334
NorthUpper,1,2252,2024,241.90263432641405,5.488535307703084,1,5.305564189340334
NorthUpper,1,2252,2025,263.89378290154264,5.575546684692714,1,5.488535307703084
NorthUpper,1,2253,2023,311.0176727053895,5.73984973598399,1,5.727143084714875
NorthUpper,1,2253,2024,347.14598822167216,5.849745406807208,1,5.73984973598399
NorthUpper,1,2253,2025,387.98669271833944,5.960971041917432,1,5.849745406807208
NorthUpper,1,2254,2023,75.39822368615503,4.322783716197346,1,3.7474195712937837
NorthUpper,1,2254,2024,77.75441817634737,4.353555374864099,1,4.322783716197346
NorthUpper,1,2254,2025,84.82300164692441,4.440566751853729,1,4.353555374864099
NorthUpper,1,2255,2023,200.2765316663493,5.299699069887936,1,5.41092470499816
NorthUpper,1,2255,2024,241.7455546937346,5.487885746134288,1,5.299699069887936
NorthUpper,1,2255,2025,296.88050576423547,5.693329720349097,1,5.487885746134288
NorthUpper,1,2256,2023,109.95574287564276,4.700077947338814,1,4.0069307667788685
NorthUpper,1,2256,2024,0,NA,0,4.700077947338814
NorthUpper,1,2257,2024,190.06635554218246,5.247373250886196,1,4.833609339963337
NorthUpper,1,2257,2025,219.9114857512855,5.393225127898759,1,5.247373250886196
NorthUpper,1,2258,2023,47.12388980384689,3.85278008695161,1,4.4028264238708825
NorthUpper,1,2258,2024,49.48008429403924,3.901570251121042,1,3.85278008695161
NorthUpper,1,2258,2025,41.23340357836603,3.7192486943270873,1,3.901570251121042
NorthUpper,1,2260,2023,25.132741228718345,3.224171427529236,1,5.046702555424045
NorthUpper,1,2260,2024,35.34291735288517,3.565098014499829,1,3.224171427529236
NorthUpper,1,2260,2025,49.480084294039244,3.901570251121042,1,3.565098014499829
NorthUpper,1,2261,2023,197.92033717615698,5.2878646122409325,1,5.152063071081871
NorthUpper,1,2261,2024,214.4136986075034,5.367907319914469,1,5.2878646122409325
NorthUpper,1,2261,2025,285.8849314766712,5.655589392366251,1,5.367907319914469
NorthUpper,1,2262,2023,109.95574287564276,4.700077947338814,1,4.700077947338814
NorthUpper,1,2262,2024,160.22122533307947,5.076555518573726,1,4.700077947338814
NorthUpper,1,2262,2025,173.57299411083608,5.1565982262472625,1,5.076555518573726
NorthUpper,1,2263,2023,25.132741228718345,3.224171427529236,1,4.463451045687317
NorthUpper,1,2263,2024,0,NA,0,3.224171427529236
NorthUpper,1,2264,2023,241.90263432641405,5.488535307703084,1,5.2878646122409325
NorthUpper,1,2264,2024,295.46678907012,5.68855644159644,1,5.488535307703084
NorthUpper,1,2264,2025,341.4125816288708,5.833091662724256,1,5.68855644159644
NorthUpper,1,2265,2023,296.095107600838,5.69068071217752,1,6.496113973334129
NorthUpper,1,2265,2024,296.88050576423547,5.693329720349097,1,5.69068071217752
NorthUpper,1,2265,2025,343.2189974046849,5.8383687198251,1,5.693329720349097
NorthUpper,1,2266,2023,27.48893571891069,3.313783586218923,1,2.5310242469692907
NorthUpper,1,2266,2024,27.48893571891069,3.313783586218923,1,3.313783586218923
NorthUpper,1,2266,2025,49.480084294039244,3.901570251121042,1,3.313783586218923
NorthUpper,1,2267,2023,43.19689898685965,3.7657687099619803,1,3.7657687099619803
NorthUpper,1,2267,2024,0,NA,0,3.7657687099619803
NorthUpper,1,2268,2023,12.566370614359172,2.5310242469692907,1,2.5310242469692907
NorthUpper,1,2268,2024,12.566370614359172,2.5310242469692907,1,2.5310242469692907
NorthUpper,1,2268,2025,15.707963267948966,2.7541677982835004,1,2.5310242469692907
NorthUpper,1,2269,2023,271.4336052701581,5.60371756165941,1,5.432445841052041
NorthUpper,1,2269,2024,276.46015351590177,5.622066700327607,1,5.60371756165941
NorthUpper,1,2269,2025,148.4402528821177,5.000182539789152,1,5.622066700327607
NorthUpper,1,2270,2023,49.48008429403925,3.9015702511210426,1,4.494633973124005
NorthUpper,1,2270,2024,0,NA,0,3.9015702511210426
NorthUpper,1,2271,2023,0,NA,0,4.124713802435252
NorthUpper,1,2272,2023,63.61725123519331,4.152884679401948,1,5.1337139324136745
NorthUpper,1,2272,2024,39.269908169872416,3.6704585301576556,1,4.152884679401948
NorthUpper,1,2272,2025,0,NA,0,3.6704585301576556
NorthUpper,1,2273,2023,1319.4689145077132,7.184984597126814,1,7.1361944329573825
NorthUpper,1,2273,2024,1402.7211198278428,7.246169286165954,1,7.184984597126814
NorthUpper,1,2273,2025,1395.3383770919068,7.2408922290651105,1,7.246169286165954
NorthUpper,1,2274,2023,441.079608564007,6.089225377441111,1,7.252865739761075
NorthUpper,1,2274,2024,489.4601354292898,6.193303019286048,1,6.089225377441111
NorthUpper,1,2274,2025,296.88050576423547,5.693329720349097,1,6.193303019286048
NorthUpper,1,2275,2023,186.9247628885927,5.230706198400984,1,5.230706198400984
NorthUpper,1,2275,2024,197.92033717615698,5.2878646122409325,1,5.230706198400984
NorthUpper,1,2275,2025,125.66370614359172,4.833609339963337,1,5.2878646122409325
NorthUpper,1,2276,2023,47.12388980384689,3.85278008695161,1,3.9173186080891815
NorthUpper,1,2276,2024,47.12388980384689,3.85278008695161,1,3.85278008695161
NorthUpper,1,2276,2025,65.97344572538566,4.189252323572823,1,3.85278008695161
NorthUpper,1,2277,2023,409.97784129346803,6.016103112612148,1,5.944644148630004
NorthUpper,1,2277,2024,573.0265000147782,6.350931963489631,1,6.016103112612148
NorthUpper,1,2277,2025,574.5187565252334,6.353532745189688,1,6.350931963489631
NorthUpper,1,2278,2023,125.66370614359172,4.833609339963337,1,4.6710904104655615
NorthUpper,1,2278,2024,241.90263432641405,5.488535307703084,1,4.833609339963337
NorthUpper,1,2278,2025,252.89820861397834,5.532987070273918,1,5.488535307703084
NorthUpper,1,2279,2023,212.05750411731103,5.356857483727884,1,6.056925107132403
NorthUpper,1,2279,2024,109.95574287564276,4.700077947338814,1,5.356857483727884
NorthUpper,1,2279,2025,109.95574287564276,4.700077947338814,1,4.700077947338814
NorthUpper,1,2280,2023,565.4866776461627,6.33768673673961,1,6.068353802956026
NorthUpper,1,2280,2024,601.379373713426,6.399225972848587,1,6.33768673673961
NorthUpper,1,2280,2025,653.1371126813181,6.481787080713367,1,6.399225972848587
NorthUpper,1,2281,2023,186.53206380689397,5.228603148204205,1,5.756130621588127
NorthUpper,1,2281,2024,68.72233929727673,4.230074318093078,1,5.228603148204205
NorthUpper,1,2281,2025,95.42587685278997,4.558349787510113,1,4.230074318093078
NorthUpper,1,2282,2024,150.79644737231007,5.015930896757291,1,4.440566751853729
NorthUpper,1,2282,2025,176.71458676442586,5.174535926933929,1,5.015930896757291
NorthUpper,1,2283,2023,774.402589109884,6.652091879332145,1,6.329318487069094
NorthUpper,1,2283,2024,696.9623301988955,6.5467313636743185,1,6.652091879332145
NorthUpper,1,2283,2025,740.1592291857553,6.606865337626832,1,6.5467313636743185
NorthUpper,1,2284,2023,65.97344572538566,4.189252323572823,1,4.189252323572823
NorthUpper,1,2284,2024,80.11061266653974,4.383408338013781,1,4.189252323572823
NorthUpper,1,2284,2025,131.94689145077132,4.882399504132769,1,4.383408338013781
NorthUpper,1,2285,2023,358.1415625092364,5.880928334243896,1,5.644539556179665
NorthUpper,1,2285,2024,313.37386719558185,5.747396941619373,1,5.880928334243896
NorthUpper,1,2285,2025,125.66370614359172,4.833609339963337,1,5.747396941619373
NorthUpper,1,2286,2023,176.24334786638738,5.171865698378051,1,5.131860363764352
NorthUpper,1,2286,2024,279.05196745511336,5.631398027756491,1,5.171865698378051
NorthUpper,1,2286,2025,267.0353755551324,5.587381142339717,1,5.631398027756491
NorthUpper,1,2900,2025,117.80972450961724,4.7690708188257656,1,4.795388127143139
NorthUpper,1,2904,2025,47.12388980384689,3.85278008695161,1,2.97731134959771
SouthLower,1,2287,2023,859.5397500221674,6.756397071597796,1,6.887733073658882
SouthLower,1,2287,2024,797.3362154810897,6.681276441129688,1,6.756397071597796
SouthLower,1,2287,2025,848.2300164692442,6.743151844847775,1,6.681276441129688
SouthLower,1,2288,2023,534.070751110265,6.280528322899662,1,6.168610406695676
SouthLower,1,2288,2024,593.7610115284709,6.3864769009090425,1,6.280528322899662
SouthLower,1,2288,2025,772.831792783089,6.650061421781762,1,6.3864769009090425
SouthLower,1,2289,2023,263.89378290154264,5.575546684692714,1,5.247373250886196
SouthLower,1,2289,2024,381.7035074111599,5.944644148630004,1,5.575546684692714
SouthLower,1,2289,2025,483.80526865282815,6.1816824882630295,1,5.944644148630004
SouthLower,1,2290,2023,197.92033717615698,5.2878646122409325,1,5.0954927195934765
SouthLower,1,2290,2024,197.92033717615698,5.2878646122409325,1,5.2878646122409325
SouthLower,1,2290,2025,307.0906818884023,5.727143084714875,1,5.2878646122409325
SouthLower,1,2291,2023,518.3627878423158,6.25067535974998,1,6.135162472628137
SouthLower,1,2291,2024,527.7875658030853,6.268693865252659,1,6.25067535974998
SouthLower,1,2291,2025,475.00880922277673,6.163333349594833,1,6.268693865252659
SouthLower,1,2292,2024,414.6902302738527,6.027531808435771,1,5.575546684692714
SouthLower,1,2292,2025,428.8273972150068,6.061054500474414,1,6.027531808435771
SouthLower,1,2293,2023,445.32075864635317,6.098794828457262,1,5.784301498554824
SouthLower,1,2293,2024,603.1857894892403,6.402225257877181,1,6.098794828457262
SouthLower,1,2293,2025,742.2012644105886,6.609620452223252,1,6.402225257877181
SouthLower,1,2294,2023,449.2477494633405,6.107574516109308,1,5.82686111297362
SouthLower,1,2294,2024,501.084028247572,6.2167738080743,1,6.107574516109308
SouthLower,1,2294,2025,373.84952577718536,5.92385337896093,1,6.2167738080743
SouthLower,1,2295,2023,94.24777960769379,4.545927267511556,1,4.363605710717601
SouthLower,1,2295,2024,131.94689145077132,4.882399504132769,1,4.545927267511556
SouthLower,1,2295,2025,160.22122533307947,5.076555518573726,1,4.882399504132769
SouthLower,1,2296,2023,282.7433388230814,5.644539556179665,1,5.511008163555142
SouthLower,1,2296,2024,204.20352248333654,5.319117155745038,1,5.644539556179665
SouthLower,1,2296,2025,173.57299411083608,5.1565982262472625,1,5.319117155745038
SouthLower,1,2297,2024,134.30308594096365,4.900099081232169,1,4.5206094595272655
SouthLower,1,2297,2025,109.95574287564276,4.700077947338814,1,4.900099081232169
SouthLower,1,2298,2024,293.7389131106456,5.682691322144041,1,5.887485734790054
SouthLower,1,2298,2025,241.90263432641405,5.488535307703084,1,5.682691322144041
SouthLower,1,2299,2023,132.73228961416876,4.888334239652583,1,3.85278008695161
SouthLower,1,2299,2024,153.1526418625024,5.031435083293256,1,4.888334239652583
SouthLower,1,2299,2025,153.1526418625024,5.031435083293256,1,5.031435083293256
SouthLower,1,2300,2024,223.83847656827274,5.41092470499816,1,4.984182198442711
SouthLower,1,2300,2025,252.89820861397834,5.532987070273918,1,5.41092470499816
SouthLower,1,2301,2023,137.44467859455347,4.923221498653024,1,5.056752891277546
SouthLower,1,2301,2024,131.31857292005333,4.87762622538011,1,4.923221498653024
SouthLower,1,2301,2025,198.7057353395544,5.2918250134570295,1,4.87762622538011
SouthLower,1,2302,2023,49.480084294039244,3.901570251121042,1,3.496105143012878
SouthLower,1,2302,2024,50.26548245743669,3.9173186080891815,1,3.901570251121042
SouthLower,1,2302,2025,70.68583470577035,4.258245195059774,1,3.9173186080891815
SouthLower,1,2303,2023,197.92033717615698,5.2878646122409325,1,5.299699069887936
SouthLower,1,2303,2024,387.9866927183395,5.960971041917432,1,5.2878646122409325
SouthLower,1,2303,2025,389.47894922879465,5.964809818224598,1,5.960971041917432
SouthLower,1,2304,2023,65.97344572538566,4.189252323572823,1,5.644539556179665
SouthLower,1,2304,2024,75.39822368615503,4.322783716197346,1,4.189252323572823
SouthLower,1,2304,2025,75.39822368615503,4.322783716197346,1,4.322783716197346
SouthLower,1,2305,2023,153.1526418625024,5.031435083293256,1,4.95139237561972
SouthLower,1,2305,2024,122.52211349000194,4.808291531979046,1,5.031435083293256
SouthLower,1,2305,2025,132.73228961416876,4.888334239652583,1,4.808291531979046
SouthLower,1,2306,2023,358.1415625092364,5.880928334243896,1,5.575546684692714
SouthLower,1,2306,2024,358.1415625092364,5.880928334243896,1,5.880928334243896
SouthLower,1,2306,2025,356.2566069170826,5.875651277143052,1,5.880928334243896
SouthLower,1,2307,2023,527.7875658030853,6.268693865252659,1,5.982795914594379
SouthLower,1,2307,2024,528.3373445174634,6.269734989761069,1,6.268693865252659
SouthLower,1,2307,2025,212.05750411731103,5.356857483727884,1,6.269734989761069
SouthLower,1,2308,2023,682.8251632577416,6.526238843284201,1,6.315142855638046
SouthLower,1,2308,2024,653.1371126813181,6.481787080713367,1,6.526238843284201
SouthLower,1,2308,2025,312.43138939950495,5.744384891149381,1,6.481787080713367
SouthLower,1,2309,2023,86.3937979737193,4.458915890521926,1,3.783787215464659
SouthLower,1,2309,2024,63.61725123519331,4.152884679401948,1,4.458915890521926
SouthLower,1,2309,2025,63.61725123519331,4.152884679401948,1,4.152884679401948
SouthLower,1,2310,2023,213.62830044410595,5.364237591025507,1,5.4541858276884465
SouthLower,1,2310,2024,253.6836067773758,5.5360878479521665,1,5.364237591025507
SouthLower,1,2310,2025,216.76989309769573,5.37883639044666,1,5.5360878479521665
SouthLower,1,2311,2023,197.92033717615698,5.2878646122409325,1,5.230706198400984
SouthLower,1,2311,2024,160.22122533307947,5.076555518573726,1,5.2878646122409325
SouthLower,1,2311,2025,219.9114857512855,5.393225127898759,1,5.076555518573726
SouthLower,1,2312,2023,373.06412761378795,5.92175032876415,1,5.526756520523282
SouthLower,1,2312,2024,318.0862561759665,5.762322591836049,1,5.92175032876415
SouthLower,1,2312,2025,253.6836067773758,5.5360878479521665,1,5.762322591836049
SouthLower,1,2313,2023,1071.2830948741193,6.976612363132917,1,6.775224564735769
SouthLower,1,2313,2024,1240.3007796372503,7.123109193408727,1,6.976612363132917
SouthLower,1,2313,2025,1096.8085351845364,7.000159910114741,1,7.123109193408727
SouthLower,1,2314,2023,176.71458676442586,5.174535926933929,1,5.2390744480715
SouthLower,1,2314,2024,180.6415775814131,5.196514833652705,1,5.174535926933929
SouthLower,1,2314,2025,241.90263432641405,5.488535307703084,1,5.196514833652705
SouthLower,1,2315,2023,32.98672286269283,3.496105143012878,1,3.650255822840136
SouthLower,1,2315,2024,38.48451000647496,3.650255822840136,1,3.496105143012878
SouthLower,1,2315,2025,56.548667764616276,4.0351016437455645,1,3.650255822840136
SouthLower,1,2316,2023,88.35729338221293,4.481388746373985,1,5.015930896757291
SouthLower,1,2316,2024,130.69025438933542,4.872830053116618,1,4.481388746373985
SouthLower,1,2316,2025,0,NA,0,4.872830053116618
SouthLower,1,2317,2023,0,NA,0,5.2390744480715
SouthLower,1,2318,2023,150.79644737231007,5.015930896757291,1,5.015930896757291
SouthLower,1,2318,2024,0,NA,0,5.015930896757291
SouthLower,1,2319,2023,1070.497696710722,6.975878956426042,1,6.845173459240087
SouthLower,1,2319,2024,923.6282401553992,6.828309653188081,1,6.975878956426042
SouthLower,1,2319,2025,207.81635403496483,5.336654776410365,1,6.828309653188081
SouthLower,1,2320,2023,153.1526418625024,5.031435083293256,1,5.2390744480715
SouthLower,1,2320,2024,0,NA,0,5.031435083293256
SouthLower,1,2321,2023,577.2676500971245,6.358306023942347,1,6.665190303378063
SouthLower,1,2321,2024,0,NA,0,6.358306023942347
SouthLower,1,2322,2023,141.37166941154067,4.95139237561972,1,5.015930896757291
SouthLower,1,2322,2024,173.57299411083608,5.1565982262472625,1,4.95139237561972
SouthLower,1,2322,2025,69.11503837897544,4.235772339207716,1,5.1565982262472625
SouthLower,1,2323,2023,155.50883635269477,5.046702555424045,1,4.808291531979046
SouthLower,1,2323,2024,155.50883635269477,5.046702555424045,1,5.046702555424045
SouthLower,1,2323,2025,169.64600329384882,5.1337139324136745,1,5.046702555424045
SouthLower,1,2324,2023,1040.4954868689395,6.947452308360504,1,6.849012235547252
SouthLower,1,2324,2024,1268.10387462152,7.145278051690425,1,6.947452308360504
SouthLower,1,2324,2025,1181.86715628048,7.07485080271633,1,7.145278051690425
SouthLower,1,2325,2023,326.7256359733385,5.789120784990773,1,5.575546684692714
SouthLower,1,2325,2024,367.5663404700058,5.906903820647156,1,5.789120784990773
SouthLower,1,2325,2025,301.59289474462014,5.709078077317236,1,5.906903820647156
SouthLower,1,2326,2023,476.0298268351934,6.165480513686749,1,6.145314844092154
SouthLower,1,2326,2024,419.87385815227583,6.0399543284343284,1,6.165480513686749
SouthLower,1,2326,2025,0,NA,0,6.0399543284343284
SouthLower,1,2327,2023,0,NA,0,4.700077947338814
SouthLower,1,2328,2023,929.9114254625788,6.835089340173461,1,6.747770790704069
SouthLower,1,2328,2024,559.8318108697011,6.327636400886109,1,6.835089340173461
SouthLower,1,2328,2025,617.7941953284328,6.426155384727219,1,6.327636400886109
SouthLower,1,2329,2024,368.5873580824225,5.909677747529882,1,6.070170333882424
SouthLower,1,2329,2025,224.62387473167024,5.414427335549362,1,5.909677747529882
SouthLower,1,2330,2024,252.89820861397834,5.532987070273918,1,5.590318002013026
SouthLower,1,2330,2025,0,NA,0,5.532987070273918
SouthLower,1,2331,2023,578.2493978013713,6.360005259695306,1,6.189766606662988
SouthLower,1,2331,2024,534.0707511102648,6.280528322899662,1,6.360005259695306
SouthLower,1,2331,2025,295.46678907012006,5.68855644159644,1,6.280528322899662
SouthLower,1,2332,2024,58.90486225480862,4.07592363826582,1,5.784301498554824
SouthLower,1,2332,2025,0,NA,0,4.07592363826582
SouthLower,1,2333,2023,544.2809272344317,6.299465523919413,1,5.762322591836049
SouthLower,1,2333,2024,565.4866776461628,6.33768673673961,1,6.299465523919413
SouthLower,1,2333,2025,82.46680715673205,4.412395874887032,1,6.33768673673961
SouthLower,1,2334,2023,60.47565858160351,4.102240946583193,1,4.0069307667788685
SouthLower,1,2334,2024,106.02875205865551,4.663710303167939,1,4.102240946583193
SouthLower,1,2334,2025,160.22122533307947,5.076555518573726,1,4.663710303167939
SouthLower,1,2335,2023,226.98006922186258,5.4248622128419415,1,4.795388127143139
SouthLower,1,2335,2024,214.88493750554184,5.370102710477905,1,5.4248622128419415
SouthLower,1,2335,2025,226.1946710584651,5.421396004865455,1,5.370102710477905
SouthLower,1,2336,2023,94.24777960769379,4.545927267511556,1,4.258245195059774
SouthLower,1,2336,2024,109.95574287564276,4.700077947338814,1,4.545927267511556
SouthLower,1,2336,2025,125.66370614359172,4.833609339963337,1,4.700077947338814
SouthLower,1,2337,2023,469.6681017116741,6.152026278680141,1,5.880928334243896
SouthLower,1,2337,2024,626.7477343911636,6.440544122179318,1,6.152026278680141
SouthLower,1,2337,2025,555.1194218893164,6.319183265175051,1,6.440544122179318
SouthLower,1,2338,2023,155.50883635269477,5.046702555424045,1,4.594717431680988
SouthLower,1,2338,2024,224.62387473167018,5.414427335549362,1,5.046702555424045
SouthLower,1,2338,2025,234.83405085583703,5.458879098120196,1,5.414427335549362
SouthLower,1,2339,2023,109.95574287564276,4.700077947338814,1,4.258245195059774
SouthLower,1,2339,2024,131.94689145077132,4.882399504132769,1,4.700077947338814
SouthLower,1,2339,2025,150.79644737231007,5.015930896757291,1,4.882399504132769
SouthLower,1,2340,2023,234.83405085583703,5.458879098120196,1,5.414427335549362
SouthLower,1,2340,2024,234.83405085583703,5.458879098120196,1,5.458879098120196
SouthLower,1,2340,2025,255.2544031041707,5.542260707059247,1,5.458879098120196
SouthLower,1,2341,2023,1658.643111370901,7.413755144306156,1,7.356834854053473
SouthLower,1,2341,2024,0,NA,0,7.413755144306156
SouthLower,1,2342,2023,640.8849013323179,6.462849879693617,1,6.308372349070835
SouthLower,1,2342,2024,797.1791358484099,6.681079416205397,1,6.462849879693617
SouthLower,1,2342,2025,852.1570072862313,6.747770790704069,1,6.681079416205397
SouthLower,1,2343,2023,1190.820695343211,7.082398008351713,1,6.937743494233544
SouthLower,1,2343,2024,1283.3405989914304,7.157221800149458,1,7.082398008351713
SouthLower,1,2343,2025,439.0375733391736,6.084584997884608,1,7.157221800149458
SouthLower,1,2344,2024,270.3733177495715,5.599803662338274,1,6.016103112612148
SouthLower,1,2344,2025,288.39820559954296,5.664342183475845,1,5.599803662338274
SouthLower,1,2345,2024,535.6415474370597,6.2834651825729715,1,6.2834651825729715
SouthLower,1,2345,2025,523.8605749860981,6.261225570645133,1,6.2834651825729715
SouthLower,1,2346,2024,270.9623663721196,5.601979941760869,1,5.501438712538992
SouthLower,1,2346,2025,296.88050576423547,5.693329720349097,1,5.601979941760869
SouthLower,1,2347,2023,607.5054793879262,6.4093611947426306,1,6.204155344115088
SouthLower,1,2347,2024,520.2477434344697,6.254305127800559,1,6.4093611947426306
SouthLower,1,2347,2025,168.46790604875267,5.126745263097582,1,6.254305127800559
SouthLower,1,2348,2023,113.09733552923255,4.72824882430551,1,5.2878646122409325
SouthLower,1,2348,2024,155.94080534256332,5.04947648230677,1,4.72824882430551
SouthLower,1,2348,2025,87.96459430051421,4.476934396024604,1,5.04947648230677
SouthLower,1,2349,2023,268.6061718819273,5.593246261792115,1,5.5360878479521665
