plot,tr,id,year,area,log_size,surv,size_t0
N-west,1,1134,2024,28.91946710584651,3.3645149706286266,1,3.331888337881174
N-west,1,1134,2025,30.33318379996192,3.4122422881650043,1,3.3645149706286266
N-west,1,1135,2023,71.0761011528471,4.263751150246415,1,4.302760655512402
N-west,1,1135,2024,66.94866776461627,4.20392617297902,1,4.263751150246415
N-west,1,1135,2025,68.54866776461628,4.227543971313509,1,4.20392617297902
N-west,1,1136,2023,18.979644737231006,2.9433670752632417,1,3.369429583016294
N-west,1,1136,2024,19.022122533307947,2.94560264570215,1,2.9433670752632417
N-west,1,1136,2025,20.77875959474386,3.0339312916249352,1,2.94560264570215
N-west,1,1137,2023,40.98672286269283,3.7132481816419554,1,3.798368534623541
N-west,1,1137,2024,42.32964323001333,3.745487626196188,1,3.7132481816419554
N-west,1,1137,2025,49.790925782289094,3.907832754220718,1,3.745487626196188
N-west,1,1138,2023,30.132741228718345,3.405612329047532,1,3.550913391692312
N-west,1,1138,2024,21.84955592153876,3.0841805973780287,1,3.405612329047532
N-west,1,1138,2025,12.460176124166829,2.5225376484252835,1,3.0841805973780287
N-west,1,1139,2023,40.98672286269283,3.7132481816419554,1,3.774082344870132
N-west,1,1139,2024,42.55751918948772,3.750856553613794,1,3.7132481816419554
N-west,1,1139,2025,44.12831551628262,3.7871016516098637,1,3.750856553613794
N-west,1,1140,2023,26.276546738526,3.268676782338719,1,3.3086193784569358
N-west,1,1140,2024,25.776546738526,3.2494650373567016,1,3.268676782338719
N-west,1,1140,2025,24.420352248333657,3.1954168931622133,1,3.2494650373567016
N-west,1,1141,2023,37.41592653589793,3.6220964569808283,1,3.6086430713671627
N-west,1,1141,2024,43.19911184307752,3.7658199358507014,1,3.6220964569808283
N-west,1,1141,2025,33.27433388230814,3.5047863455175596,1,3.7658199358507014
N-west,1,1142,2023,29.061944901923447,3.369429583016294,1,3.40326008289462
N-west,1,1142,2024,35.77433388230814,3.577230705627186,1,3.369429583016294
N-west,1,1142,2025,35.77433388230814,3.577230705627186,1,3.577230705627186
N-west,1,1143,2023,40.785837720205684,3.7083349064510225,1,3.0550024439655044
N-west,1,1143,2024,41.10641276137879,3.716164137588438,1,3.7083349064510225
N-west,1,1143,2025,43.269908169872416,3.7674574319759886,1,3.716164137588438
N-west,1,1144,2023,44.19911184307752,3.7887046948337444,1,3.065703942201151
N-west,1,1144,2024,34.55928947446201,3.5426763845364913,1,3.7887046948337444
N-west,1,1144,2025,22.84955592153876,3.128931682645399,1,3.5426763845364913
N-west,1,1145,2023,24.2920337176157,3.190148466047526,1,3.190148466047526
N-west,1,1145,2024,27.491148575128552,3.313864082865935,1,3.190148466047526
N-west,1,1145,2025,27.491148575128552,3.313864082865935,1,3.313864082865935
N-west,1,1146,2024,23.34955592153876,3.1505779655845374,1,2.8700084334374365
N-west,1,1146,2025,22.84955592153876,3.128931682645399,1,3.1505779655845374
N-west,1,1147,2023,32.088493147667116,3.468497496950601,1,3.8251724408893333
N-west,1,1147,2024,31.388493147667116,3.4464413654858572,1,3.468497496950601
N-west,1,1147,2025,33.23760800517997,3.5036820060615637,1,3.4464413654858572
N-west,1,1148,2024,28.089820861397833,3.335407263787089,1,3.335407263787089
N-west,1,1148,2025,32.5026524130261,3.4813216987140514,1,3.335407263787089
N-west,1,1149,2023,42.55751918948772,3.750856553613794,1,3.700974089813517
N-west,1,1149,2024,41.312386719558184,3.72116237557022,1,3.750856553613794
N-west,1,1149,2025,38.84513020910303,3.6595827204138347,1,3.72116237557022
N-west,1,1150,2023,36.34513020910303,3.59306022551659,1,3.405612329047532
N-west,1,1150,2024,38.41592653589793,3.6484721271462153,1,3.59306022551659
N-west,1,1150,2025,37.41592653589793,3.6220964569808283,1,3.6484721271462153
N-west,1,1151,2024,37.91592653589793,3.6353712490400714,1,3.438260038036318
N-west,1,1151,2025,39.48672286269283,3.6759644853442963,1,3.6353712490400714
N-west,1,1152,2024,21.77875959474386,3.0809351643101865,1,3.0060767479079957
N-west,1,1152,2025,20.77875959474386,3.0339312916249352,1,3.0809351643101865
N-west,1,1153,2023,29.132741228718345,3.3718626698298095,1,3.327126775988418
N-west,1,1153,2024,29.132741228718345,3.3718626698298095,1,3.3718626698298095
N-west,1,1153,2025,25.991148575128552,3.2577560406406953,1,3.3718626698298095
N-west,1,1154,2023,25.420352248333657,3.235550122798802,1,3.106806451579799
N-west,1,1154,2024,29.061944901923447,3.369429583016294,1,3.235550122798802
N-west,1,1154,2025,28.561944901923447,3.3520752339596087,1,3.369429583016294
N-west,1,1155,2024,33.70353755551324,3.5176028038228306,1,3.2741346316447273
N-west,1,1155,2025,23.84955592153876,3.171765597519022,1,3.5176028038228306
N-west,1,1156,2024,31.632741228718345,3.454192699029232,1,3.405612329047532
N-west,1,1156,2025,30.703537555513243,3.4243778777759837,1,3.454192699029232
N-west,1,1157,2023,39.91592653589793,3.686775405552839,1,3.3970589691429938
N-west,1,1157,2024,37.77433388230814,3.6316298741795836,1,3.686775405552839
N-west,1,1157,2025,38.84513020910303,3.6595827204138347,1,3.6316298741795836
N-west,1,1158,2023,87.68583470577035,4.473760366443802,1,4.559543085621103
N-west,1,1158,2024,79.7451271946677,4.3788356387909095,1,4.473760366443802
N-west,1,1158,2025,71.22676500971244,4.265868660838078,1,4.3788356387909095
N-west,1,1159,2024,24.920352248333657,3.215684828985229,1,2.745112857476373
N-west,1,1159,2025,29.561944901923447,3.3864878889739045,1,3.215684828985229
N-west,1,1160,2023,32.20353755551324,3.472076308488439,1,3.422069411738013
N-west,1,1160,2024,33.70353755551324,3.5176028038228306,1,3.472076308488439
N-west,1,1160,2025,36.84513020910303,3.6067234581821315,1,3.5176028038228306
N-west,1,1161,2024,24.84955592153876,3.212839882022348,1,3.171765597519022
N-west,1,1161,2025,25.420352248333657,3.235550122798802,1,3.212839882022348
N-west,1,1162,2023,26.162830044410597,3.2643397028635213,1,3.502656423122993
N-west,1,1162,2024,29.076104167282427,3.3699166742023805,1,3.2643397028635213
N-west,1,1162,2025,16.38716694115407,2.7964985249262475,1,3.3699166742023805
N-west,1,1163,2023,19.77875959474386,2.9846086141545904,1,3.1505779655845374
N-west,1,1163,2024,20.84955592153876,3.0373326492908315,1,2.9846086141545904
N-west,1,1163,2025,21.34955592153876,3.061030939530385,1,3.0373326492908315
N-west,1,1164,2024,9.853981633974483,2.287875600305795,1,2.897963255045375
N-west,1,1164,2025,10.353981633974483,2.3373711446684475,1,2.287875600305795
N-west,1,1165,2023,53.911500823462205,3.987343828502189,1,3.8528739990765084
N-west,1,1165,2024,58.26548245743669,4.065009850389755,1,3.987343828502189
N-west,1,1165,2025,62.47787143782138,4.134812437054522,1,4.065009850389755
N-west,1,1166,2023,28.061944901923447,3.334414384529047,1,3.3520752339596087
N-west,1,1166,2024,29.061944901923447,3.369429583016294,1,3.334414384529047
N-west,1,1166,2025,30.561944901923447,3.4197556043518955,1,3.369429583016294
N-west,1,1167,2023,29.81946710584651,3.3951614388163023,1,3.5176028038228306
N-west,1,1167,2024,41.48672286269283,3.7253734450283558,1,3.3951614388163023
N-west,1,1167,2025,38.34513020910303,3.646627536936785,1,3.7253734450283558
N-west,1,1168,2023,60.12388980384689,4.096407263454566,1,4.078436928689522
N-west,1,1168,2024,60.62388980384689,4.104689036576105,1,4.096407263454566
N-west,1,1168,2025,64.1946861306418,4.161920436719494,1,4.104689036576105
N-west,1,1169,2023,34.34513020910303,3.53646023886853,1,3.489645705486193
N-west,1,1169,2024,31.203537555513243,3.4405314715775757,1,3.53646023886853
N-west,1,1169,2025,30.774333882308138,3.426681027069674,1,3.4405314715775757
N-west,1,1170,2024,21.77875959474386,3.0809351643101865,1,3.103633740023793
N-west,1,1170,2025,16.566370614359172,2.807374773914183,1,3.0809351643101865
N-west,1,1171,2023,35.130528372500486,3.559070506657099,1,3.5905918765002993
N-west,1,1171,2024,35.130528372500486,3.559070506657099,1,3.559070506657099
N-west,1,1171,2025,31.738493147667118,3.457530239102585,1,3.559070506657099
N-west,1,1172,2023,21.84955592153876,3.0841805973780287,1,3.106806451579799
N-west,1,1172,2024,21.84955592153876,3.0841805973780287,1,3.0841805973780287
N-west,1,1172,2025,20.27875959474386,3.0095740128851256,1,3.0841805973780287
N-west,1,1173,2023,69.97787143782138,4.248179069755329,1,4.2410083052936844
N-west,1,1173,2024,72.61946409141117,4.285232986330913,1,4.248179069755329
N-west,1,1173,2025,70.61946409141117,4.257305801847986,1,4.285232986330913
N-west,1,1174,2023,22.84955592153876,3.128931682645399,1,3.0841805973780287
N-west,1,1174,2024,22.34955592153876,3.106806451579799,1,3.128931682645399
N-west,1,1174,2025,22.84955592153876,3.128931682645399,1,3.106806451579799
N-west,1,1175,2023,44.171678454846706,3.7880838247697883,1,3.742860437159895
N-west,1,1175,2024,52.325660088821195,3.9574868834234667,1,3.7880838247697883
N-west,1,1175,2025,34.846015351590175,3.5509387935559222,1,3.9574868834234667
N-west,1,1176,2023,71.26105674500096,4.266349989495198,1,4.205418740247909
N-west,1,1176,2024,74.40264939859075,4.3094915514011305,1,4.266349989495198
N-west,1,1176,2025,49.19911184307752,3.8958755713653543,1,4.3094915514011305
N-west,1,1177,2023,37.48672286269283,3.623986813288531,1,3.58118083321427
N-west,1,1177,2024,33.73805057642355,3.518626297630705,1,3.623986813288531
N-west,1,1177,2025,0,NA,0,3.518626297630705
N-west,1,1178,2023,13.995574287564276,2.6387411573212285,1,2.3373711446684475
N-west,1,1178,2024,17.13716694115407,2.841249610193618,1,2.6387411573212285
N-west,1,1178,2025,17.63716694115407,2.8700084334374365,1,2.841249610193618
N-west,1,1179,2023,34.27433388230814,3.534396790753563,1,3.502656423122993
N-west,1,1179,2024,41.55751918948772,3.7270784721848806,1,3.534396790753563
N-west,1,1179,2025,41.55751918948772,3.7270784721848806,1,3.7270784721848806
N-west,1,1180,2023,58.553093477052,4.069933923439683,1,3.7699800787367908
N-west,1,1180,2024,64.1946861306418,4.161920436719494,1,4.069933923439683
N-west,1,1180,2025,65.33627878423158,4.179547452978296,1,4.161920436719494
N-west,1,1181,2023,43.05751918948772,3.762536877398866,1,3.5468416286013493
N-west,1,1181,2024,55.053093477052,4.008298055541767,1,3.762536877398866
N-west,1,1181,2025,27.776546738526,3.3241920221309176,1,4.008298055541767
N-west,1,1182,2024,27.491148575128552,3.313864082865935,1,3.331888337881174
N-west,1,1182,2025,29.061944901923447,3.369429583016294,1,3.313864082865935
N-west,1,1183,2023,18.707963267948966,2.928949276420883,1,2.9846086141545904
N-west,1,1183,2024,0,NA,0,2.928949276420883
N-west,1,1184,2023,43.62831551628262,3.77570637800795,1,3.530010733382245
N-west,1,1184,2024,49.19911184307752,3.8958755713653543,1,3.77570637800795
N-west,1,1184,2025,53.411500823462205,3.97802609400298,1,3.8958755713653543
N-west,1,1185,2023,34.84513020910303,3.550913391692312,1,3.489645705486193
N-west,1,1185,2024,43.12831551628262,3.7641797539332784,1,3.550913391692312
N-west,1,1185,2025,42.62831551628262,3.7525187159519104,1,3.7641797539332784
N-west,1,1186,2024,26.948006922186256,3.2939093399703654,1,3.351067753810314
N-west,1,1186,2025,0,NA,0,3.2939093399703654
N-west,1,1187,2023,29.132741228718345,3.3718626698298095,1,3.53646023886853
N-west,1,1187,2024,23.420352248333657,3.1536053985489345,1,3.3718626698298095
N-west,1,1187,2025,21.84955592153876,3.0841805973780287,1,3.1536053985489345
N-west,1,1188,2023,20.77875959474386,3.0339312916249352,1,2.95532494658627
N-west,1,1188,2024,27.561944901923447,3.316436013391505,1,3.0339312916249352
N-west,1,1188,2025,26.491148575128552,3.2768106611635117,1,3.316436013391505
N-west,1,1189,2024,22.84955592153876,3.128931682645399,1,3.1505779655845374
N-west,1,1189,2025,22.84955592153876,3.128931682645399,1,3.128931682645399
N-west,1,1190,2023,39.98672286269283,3.6885474705808217,1,3.6096134749524564
N-west,1,1190,2024,41.05751918948772,3.7149739906102823,1,3.6885474705808217
N-west,1,1190,2025,39.98672286269283,3.6885474705808217,1,3.7149739906102823
N-west,1,1191,2023,57.482297150257104,4.051477024752165,1,4.000183730364615
N-west,1,1191,2024,58.553093477052,4.069933923439683,1,4.051477024752165
N-west,1,1191,2025,46.69911184307752,3.843725146144483,1,4.069933923439683
N-west,1,1192,2024,35.41592653589793,3.5671616211081134,1,3.0095740128851256
N-west,1,1192,2025,26.061944901923447,3.260476200605041,1,3.5671616211081134
N-west,1,1193,2023,25.391148575128554,3.234400631996623,1,3.465390084227335
N-west,1,1193,2024,27.04778563656447,3.2976051400770956,1,3.234400631996623
N-west,1,1193,2025,19.707963267948966,2.98102278086574,1,3.2976051400770956
N-west,1,1195,2023,58.982297150257104,4.077237350581495,1,3.8925153103139145
N-west,1,1195,2024,54.411500823462205,3.9965755437134844,1,4.077237350581495
N-west,1,1195,2025,63.40707511102649,4.1495754500280855,1,3.9965755437134844
N-west,1,1196,2023,30.061944901923447,3.40326008289462,1,3.5217951251714608
N-west,1,1196,2024,42.05751918948772,3.7390381858789867,1,3.40326008289462
N-west,1,1196,2025,29.632741228718345,3.388879872618999,1,3.7390381858789867
N-west,1,1197,2023,30.132741228718345,3.405612329047532,1,2.95532494658627
N-west,1,1197,2024,33.77433388230814,3.5197011614403233,1,3.405612329047532
N-west,1,1197,2025,32.70353755551324,3.487483254177731,1,3.5197011614403233
N-west,1,1198,2023,39.47256359733385,3.675605838093402,1,3.6812062166467077
N-west,1,1198,2024,40.215926535897935,3.69426309965044,1,3.675605838093402
N-west,1,1198,2025,31.93982086139783,3.4638535341737002,1,3.69426309965044
N-west,1,1199,2024,26.920352248333657,3.292882589695884,1,3.1505779655845374
N-west,1,1199,2025,29.561944901923447,3.3864878889739045,1,3.292882589695884
N-west,1,1200,2023,27.061944901923447,3.298128493845124,1,3.1536053985489345
N-west,1,1200,2024,25.420352248333657,3.235550122798802,1,3.298128493845124
N-west,1,1200,2025,22.27875959474386,3.103633740023793,1,3.235550122798802
N-west,1,1201,2023,19.27875959474386,2.95900395074052,1,2.95532494658627
N-west,1,1201,2024,23.420352248333657,3.1536053985489345,1,2.95900395074052
N-west,1,1201,2025,23.420352248333657,3.1536053985489345,1,3.1536053985489345
N-west,1,1202,2023,38.91592653589793,3.661403589350528,1,3.3091855247007906
N-west,1,1202,2024,39.71548396465436,3.6817411359520373,1,3.661403589350528
N-west,1,1202,2025,33.77433388230814,3.5197011614403233,1,3.6817411359520373
N-west,1,1203,2023,33.20353755551324,3.502656423122993,1,3.454192699029232
N-west,1,1203,2024,40.98672286269283,3.7132481816419554,1,3.502656423122993
N-west,1,1203,2025,36.84513020910303,3.6067234581821315,1,3.7132481816419554
N-west,1,1204,2023,19.207963267948966,2.95532494658627,1,3.1536053985489345
N-west,1,1204,2024,27.991148575128552,3.331888337881174,1,2.95532494658627
N-west,1,1204,2025,24.991148575128552,3.2185217051803665,1,3.331888337881174
N-west,1,1205,2023,24.920352248333657,3.215684828985229,1,3.0577093730538487
N-west,1,1205,2024,23.84955592153876,3.171765597519022,1,3.215684828985229
N-west,1,1205,2025,0,NA,0,3.171765597519022
N-west,1,1206,2023,13.995574287564276,2.6387411573212285,1,2.4786184169590766
N-west,1,1206,2024,19.707963267948966,2.98102278086574,1,2.6387411573212285
N-west,1,1206,2025,11.42477796076938,2.4357845020854536,1,2.98102278086574
N-west,1,1207,2023,29.561944901923447,3.3864878889739045,1,3.1505779655845374
N-west,1,1207,2024,37.34513020910303,3.6202025204572035,1,3.3864878889739045
N-west,1,1207,2025,38.91592653589793,3.661403589350528,1,3.6202025204572035
N-west,1,1208,2024,25.920352248333657,3.2550284612194202,1,3.192513612053827
N-west,1,1208,2025,27.491148575128552,3.313864082865935,1,3.2550284612194202
N-west,1,1209,2023,44.62831551628262,3.798368534623541,1,3.4679664733151574
N-west,1,1209,2024,0,NA,0,3.798368534623541
N-west,1,1210,2023,62.46636759992384,4.134628293503468,1,4.12219780290165
N-west,1,1210,2024,77.26105674500096,4.347190034920947,1,4.134628293503468
N-west,1,1210,2025,75.69026041820607,4.326649491904483,1,4.347190034920947
N-west,1,1211,2023,36.84513020910303,3.6067234581821315,1,3.530010733382245
N-west,1,1211,2024,46.69911184307752,3.843725146144483,1,3.6067234581821315
N-west,1,1211,2025,41.98672286269283,3.7373534459893385,1,3.843725146144483
N-west,2,1212,2023,21.77875959474386,3.0809351643101865,1,3.215684828985229
N-west,2,1212,2024,28.561944901923447,3.3520752339596087,1,3.0809351643101865
N-west,2,1212,2025,25.920352248333657,3.2550284612194202,1,3.3520752339596087
N-west,2,1213,2023,33.132741228718345,3.5005219544741286,1,3.313864082865935
N-west,2,1213,2024,32.20353755551324,3.472076308488439,1,3.5005219544741286
N-west,2,1213,2025,40.55751918948772,3.7027211934450706,1,3.472076308488439
N-west,2,1214,2023,44.12831551628262,3.7871016516098637,1,3.811077437155696
N-west,2,1214,2024,46.19911184307752,3.832960573727095,1,3.7871016516098637
N-west,2,1214,2025,46.19911184307752,3.832960573727095,1,3.832960573727095
N-west,2,1215,2024,31.703537555513243,3.4564282694681405,1,3.1505779655845374
N-west,2,1215,2025,28.561944901923447,3.3520752339596087,1,3.4564282694681405
N-west,2,1216,2023,42.48672286269283,3.7491916238915595,1,3.6930080189657146
N-west,2,1216,2024,43.55751918948772,3.774082344870132,1,3.7491916238915595
N-west,2,1216,2025,30.1402634326414,3.4058619334601334,1,3.774082344870132
N-west,2,1217,2023,52.13583696659685,3.953852561945952,1,3.992603277365056
N-west,2,1217,2024,48.61548321104552,3.8839420647585676,1,3.953852561945952
N-west,2,1217,2025,0,NA,0,3.8839420647585676
N-west,2,1218,2023,32.132741228718345,3.4698754862864525,1,3.502656423122993
N-west,2,1218,2024,37.34513020910303,3.6202025204572035,1,3.4698754862864525
N-west,2,1218,2025,30.95353755551324,3.432487291646244,1,3.6202025204572035
N-west,2,1219,2023,21.77875959474386,3.0809351643101865,1,3.0809351643101865
N-west,2,1219,2024,19.207963267948966,2.95532494658627,1,3.0809351643101865
N-west,2,1219,2025,15.066370614359172,2.7124651484875866,1,2.95532494658627
N-west,2,1220,2023,28.91946710584651,3.3645149706286266,1,3.307356556788678
N-west,2,1220,2024,33.70353755551324,3.5176028038228306,1,3.3645149706286266
N-west,2,1220,2025,31.001104167282428,3.4340228221502627,1,3.5176028038228306
N-west,2,1221,2023,17.63716694115407,2.8700084334374365,1,3.0339312916249352
N-west,2,1221,2024,21.27875959474386,3.0577093730538487,1,2.8700084334374365
N-west,2,1221,2025,0,NA,0,3.0577093730538487
N-west,2,1222,2023,46.62831551628262,3.8422079857045603,1,3.876808347244083
N-west,2,1222,2024,51.340704496667314,3.9384838975277967,1,3.8422079857045603
N-west,2,1222,2025,45.69911184307752,3.822078863205344,1,3.9384838975277967
N-west,2,1223,2023,49.269908169872416,3.897313512739895,1,3.9286973033587476
N-west,2,1223,2024,57.482297150257104,4.051477024752165,1,3.897313512739895
N-west,2,1223,2025,57.482297150257104,4.051477024752165,1,4.051477024752165
N-west,2,1224,2023,40.48672286269283,3.700974089813517,1,3.6741699614256853
N-west,2,1224,2024,47.19911184307752,3.854375075530519,1,3.700974089813517
N-west,2,1224,2025,50.340704496667314,3.9188139843781618,1,3.854375075530519
N-west,2,1225,2023,101.32300164692441,4.618313450108433,1,4.618313450108433
N-west,2,1225,2024,102.82300164692441,4.633009079421673,1,4.618313450108433
N-west,2,1225,2025,105.39379797371932,4.657703791621873,1,4.633009079421673
N-west,2,1226,2023,33.77433388230814,3.5197011614403233,1,3.5047863455175596
N-west,2,1226,2024,39.48672286269283,3.6759644853442963,1,3.5197011614403233
N-west,2,1226,2025,19.707963267948966,2.98102278086574,1,3.6759644853442963
N-west,2,1227,2024,30.132741228718345,3.405612329047532,1,3.103633740023793
N-west,2,1227,2025,0,NA,0,3.405612329047532
N-west,2,1228,2023,18.13716694115407,2.897963255045375,1,2.9251578095705666
N-west,2,1228,2024,21.27875959474386,3.0577093730538487,1,2.897963255045375
N-west,2,1228,2025,20.27875959474386,3.0095740128851256,1,3.0577093730538487
N-west,2,1229,2023,20.207963267948966,3.0060767479079957,1,2.98102278086574
N-west,2,1229,2024,19.707963267948966,2.98102278086574,1,3.0060767479079957
N-west,2,1229,2025,21.77875959474386,3.0809351643101865,1,2.98102278086574
N-west,2,1230,2024,36.34513020910303,3.59306022551659,1,3.6741699614256853
N-west,2,1230,2025,0,NA,0,3.59306022551659
N-west,2,1231,2023,37.41592653589793,3.6220964569808283,1,3.6503133211063323
N-west,2,1231,2024,38.41592653589793,3.6484721271462153,1,3.6220964569808283
N-west,2,1231,2025,38.41592653589793,3.6484721271462153,1,3.6484721271462153
N-west,2,1232,2023,26.491148575128552,3.2768106611635117,1,3.235550122798802
N-west,2,1232,2024,33.20353755551324,3.502656423122993,1,3.2768106611635117
N-west,2,1232,2025,32.70353755551324,3.487483254177731,1,3.502656423122993
N-west,2,1233,2023,49.19911184307752,3.8958755713653543,1,3.711519389107225
N-west,2,1233,2024,64.83627878423158,4.171865304477683,1,3.8958755713653543
N-west,2,1233,2025,68.47787143782138,4.226510648374662,1,4.171865304477683
N-west,2,1234,2023,37.84513020910303,3.6335023113445377,1,3.7390381858789867
N-west,2,1234,2024,43.62831551628262,3.77570637800795,1,3.6335023113445377
N-west,2,1234,2025,43.05751918948772,3.762536877398866,1,3.77570637800795
N-west,2,1235,2024,0,NA,0,3.5651606235630275
N-west,2,1236,2023,73.61946409141117,4.298909448535779,1,4.150830771519374
N-west,2,1236,2024,75.19026041820607,4.320021706852565,1,4.298909448535779
N-west,2,1236,2025,72.81238445873169,4.287886056925891,1,4.320021706852565
N-west,2,1237,2023,35.91592653589793,3.58118083321427,1,3.518626297630705
N-west,2,1237,2024,40.62831551628262,3.704465250028261,1,3.58118083321427
N-west,2,1237,2025,18.207963267948966,2.901859040584074,1,3.704465250028261
N-west,2,1238,2023,37.84513020910303,3.6335023113445377,1,3.457795098339555
N-west,2,1238,2024,51.340704496667314,3.9384838975277967,1,3.6335023113445377
N-west,2,1238,2025,53.911500823462205,3.987343828502189,1,3.9384838975277967
N-west,2,1239,2023,28.061944901923447,3.334414384529047,1,3.2577560406406953
N-west,2,1239,2024,30.632741228718345,3.422069411738013,1,3.334414384529047
N-west,2,1239,2025,27.991148575128552,3.331888337881174,1,3.422069411738013
N-west,2,1240,2023,25.420352248333657,3.235550122798802,1,3.171765597519022
N-west,2,1240,2024,35.34513020910303,3.5651606235630275,1,3.235550122798802
N-west,2,1240,2025,36.41592653589793,3.5950062211440192,1,3.5651606235630275
N-west,2,1241,2023,27.561944901923447,3.316436013391505,1,3.1747296550749082
N-west,2,1241,2024,19.707963267948966,2.98102278086574,1,3.316436013391505
N-west,2,1241,2025,21.27875959474386,3.0577093730538487,1,2.98102278086574
N-west,2,1242,2023,27.491148575128552,3.313864082865935,1,3.0809351643101865
N-west,2,1242,2024,30.561944901923447,3.4197556043518955,1,3.313864082865935
N-west,2,1242,2025,32.132741228718345,3.4698754862864525,1,3.4197556043518955
N-west,2,1243,2023,29.561944901923447,3.3864878889739045,1,3.422069411738013
N-west,2,1243,2024,34.70353755551324,3.5468416286013493,1,3.3864878889739045
N-west,2,1243,2025,36.34513020910303,3.59306022551659,1,3.5468416286013493
N-west,2,1244,2023,284.3141351498763,5.650079736555281,1,5.061242796550398
N-west,2,1244,2024,0,NA,0,5.650079736555281
N-west,2,1245,2023,34.20353755551324,3.5323290760150003,1,3.2741346316447273
N-west,2,1245,2024,37.84513020910303,3.6335023113445377,1,3.5323290760150003
N-west,2,1245,2025,37.84513020910303,3.6335023113445377,1,3.6335023113445377
N-west,2,1246,2023,12.42477796076938,2.5196927014624024,1,2.5196927014624024
N-west,2,1246,2024,0,NA,0,2.5196927014624024
N-west,2,1247,2023,39.98672286269283,3.6885474705808217,1,3.5281417956867114
N-west,2,1247,2024,47.19911184307752,3.854375075530519,1,3.6885474705808217
N-west,2,1247,2025,48.19911184307752,3.875340594394617,1,3.854375075530519
N-west,2,1248,2023,29.061944901923447,3.369429583016294,1,3.2550284612194202
N-west,2,1248,2024,35.20353755551324,3.5611465762905636,1,3.369429583016294
N-west,2,1248,2025,35.20353755551324,3.5611465762905636,1,3.5611465762905636
N-west,2,1249,2023,63.88008429403924,4.157007642914495,1,4.066504788819856
N-west,2,1249,2024,67.97123437638547,4.219084591799581,1,4.157007642914495
N-west,2,1249,2025,67.02123437638546,4.205009500169776,1,4.219084591799581
N-west,2,1250,2023,40.604421944391554,3.7038769755633827,1,3.6131874485101747
N-west,2,1250,2024,43.62831551628262,3.77570637800795,1,3.7038769755633827
N-west,2,1250,2025,39.71548396465436,3.6817411359520373,1,3.77570637800795
N-west,2,1251,2023,28.991148575128552,3.366990561849606,1,3.235550122798802
N-west,2,1251,2024,35.41061718819273,3.5670116957429614,1,3.366990561849606
N-west,2,1251,2025,36.77433388230814,3.6048001529939664,1,3.5670116957429614
N-west,2,1252,2023,37.34513020910303,3.6202025204572035,1,3.6202025204572035
N-west,2,1252,2024,40.91592653589793,3.711519389107225,1,3.6202025204572035
N-west,2,1252,2025,40.91592653589793,3.711519389107225,1,3.711519389107225
N-west,2,1254,2023,25.991148575128552,3.2577560406406953,1,3.215684828985229
N-west,2,1254,2024,30.561944901923447,3.4197556043518955,1,3.2577560406406953
N-west,2,1254,2025,26.991148575128552,3.2955089817053524,1,3.4197556043518955
N-west,2,1255,2023,36.05176727053895,3.5849558852905177,1,3.911668885740312
N-west,2,1255,2024,11.835176124166829,2.4710761244916197,1,3.5849558852905177
N-west,2,1255,2025,10.657078879070655,2.3662243548320196,1,2.4710761244916197
N-west,2,1256,2023,27.991148575128552,3.331888337881174,1,3.1747296550749082
N-west,2,1256,2024,31.703537555513243,3.4564282694681405,1,3.331888337881174
N-west,2,1256,2025,28.561944901923447,3.3520752339596087,1,3.4564282694681405
N-west,2,1257,2023,33.20353755551324,3.502656423122993,1,3.435983433336557
N-west,2,1257,2024,35.84513020910303,3.5792077198579544,1,3.502656423122993
N-west,2,1257,2025,34.34513020910303,3.53646023886853,1,3.5792077198579544
N-west,2,1258,2023,29.061944901923447,3.369429583016294,1,3.40326008289462
N-west,2,1258,2024,30.061944901923447,3.40326008289462,1,3.369429583016294
N-west,2,1258,2025,38.91592653589793,3.661403589350528,1,3.40326008289462
N-west,2,1259,2023,44.05751918948772,3.7854960345118216,1,3.711519389107225
N-west,2,1259,2024,45.62831551628262,3.8205284781124327,1,3.7854960345118216
N-west,2,1259,2025,45.62831551628262,3.8205284781124327,1,3.8205284781124327
N-west,2,1260,2023,36.84513020910303,3.6067234581821315,1,3.5323290760150003
N-west,2,1260,2024,38.41592653589793,3.6484721271462153,1,3.6067234581821315
N-west,2,1260,2025,39.98672286269283,3.6885474705808217,1,3.6484721271462153
N-west,2,1261,2023,6.21238898038469,1.826545520902457,1,2.114227593354238
N-west,2,1261,2024,0,NA,0,1.826545520902457
N-west,2,1262,2023,54.982297150257104,4.0070112634258805,1,4.072349196852891
N-west,2,1262,2024,58.41636759992384,4.067596117688672,1,4.0070112634258805
N-west,2,1262,2025,58.41636759992384,4.067596117688672,1,4.067596117688672
N-west,2,1263,2023,34.34513020910303,3.53646023886853,1,3.58118083321427
N-west,2,1263,2024,36.41592653589793,3.5950062211440192,1,3.53646023886853
N-west,2,1263,2025,35.91592653589793,3.58118083321427,1,3.5950062211440192
N-west,2,1264,2023,21.27875959474386,3.0577093730538487,1,2.8836629002655894
N-west,2,1264,2024,21.27875959474386,3.0577093730538487,1,3.0577093730538487
N-west,2,1264,2025,18.707963267948966,2.928949276420883,1,3.0577093730538487
N-west,2,1265,2023,20.77875959474386,3.0339312916249352,1,3.0339312916249352
N-west,2,1265,2024,19.207963267948966,2.95532494658627,1,3.0339312916249352
