pop,tr,plantID,year,area,log_size,surv,log_size_t0
NorthLower,1,2,2025,247.40042147019622,5.511008163555142,1,5.644539556179665
NorthLower,1,20,2023,27.48893571891069,3.313783586218923,1,3.496105143012878
NorthLower,1,20,2024,49.480084294039244,3.901570251121042,1,3.313783586218923
NorthLower,1,20,2025,37.69911184307752,3.6296365356374003,1,3.901570251121042
NorthLower,1,21,2023,94.24777960769379,4.545927267511556,1,4.663710303167939
NorthLower,1,21,2024,141.37166941154067,4.95139237561972,1,4.545927267511556
NorthLower,1,21,2025,141.37166941154067,4.95139237561972,1,4.95139237561972
NorthLower,1,22,2023,12.566370614359172,2.5310242469692907,1,3.2729615916986683
NorthLower,1,22,2024,12.566370614359172,2.5310242469692907,1,2.5310242469692907
NorthLower,1,22,2025,0,NA,0,2.5310242469692907
NorthLower,1,23,2023,112.31193736583512,4.721280154989417,1,4.545927267511556
NorthLower,1,23,2024,120.95131716320704,4.795388127143139,1,4.721280154989417
NorthLower,1,23,2025,164.93361431346412,5.1055430554469785,1,4.795388127143139
NorthLower,1,24,2023,60.47565858160351,4.102240946583193,1,3.313783586218923
NorthLower,1,24,2024,109.95574287564276,4.700077947338814,1,4.102240946583193
NorthLower,1,24,2025,102.10176124166829,4.625969975185092,1,4.700077947338814
NorthLower,1,25,2023,94.24777960769379,4.545927267511556,1,4.882399504132769
NorthLower,1,25,2024,179.0707812546182,5.18778115368395,1,4.545927267511556
NorthLower,1,25,2025,183.7831702350029,5.213756640087211,1,5.18778115368395
NorthLower,1,26,2023,75.39822368615503,4.322783716197346,1,3.9173186080891815
NorthLower,1,26,2024,160.22122533307947,5.076555518573726,1,4.322783716197346
NorthLower,1,26,2025,102.10176124166829,4.625969975185092,1,5.076555518573726
NorthLower,1,27,2023,726.4933011426397,6.588229262241935,1,6.399487137645058
NorthLower,1,27,2024,480.66367599923836,6.175167807241835,1,6.588229262241935
NorthLower,1,27,2025,313.84510609362036,5.748899571503908,1,6.175167807241835
NorthLower,1,28,2024,263.89378290154264,5.575546684692714,1,4.795388127143139
NorthLower,1,28,2025,212.05750411731103,5.356857483727884,1,5.575546684692714
NorthLower,1,29,2024,163.36281798666926,5.095973604430828,1,5.015930896757291
NorthLower,1,29,2025,113.09733552923255,4.72824882430551,1,5.095973604430828
NorthLower,1,3,2024,51.83627878423158,3.9480902667559348,1,4.545927267511556
NorthLower,1,3,2025,23.561944901923447,3.1596329063916646,1,3.9480902667559348
NorthLower,1,30,2023,358.1415625092364,5.880928334243896,1,5.364237591025507
NorthLower,1,30,2024,505.7964172279567,6.226134250833863,1,5.880928334243896
NorthLower,1,30,2025,461.8141200776996,6.135162472628137,1,6.226134250833863
NorthLower,1,31,2023,188.49555921538757,5.2390744480715,1,5.356857483727884
NorthLower,1,31,2024,267.0353755551324,5.587381142339717,1,5.2390744480715
NorthLower,1,31,2025,298.45130209103036,5.698606777449941,1,5.587381142339717
NorthLower,1,32,2023,659.5773776211771,6.491599292979602,1,6.261225570645133
NorthLower,1,32,2024,0,NA,0,6.491599292979602
NorthLower,1,33,2023,54.97787143782138,4.0069307667788685,1,3.783787215464659
NorthLower,1,33,2024,0,NA,0,4.0069307667788685
NorthLower,1,34,2023,755.5530331883452,6.627449975395216,1,6.370476559562602
NorthLower,1,34,2024,0,NA,0,6.627449975395216
NorthLower,1,35,2023,263.89378290154264,5.575546684692714,1,5.213756640087211
NorthLower,1,35,2024,551.3495107050087,6.312368928755321,1,5.575546684692714
NorthLower,1,35,2025,551.3495107050087,6.312368928755321,1,6.312368928755321
NorthLower,1,36,2023,226.1946710584651,5.421396004865455,1,5.475463226135731
NorthLower,1,36,2024,0,NA,0,5.421396004865455
NorthLower,1,37,2023,445.32075864635317,6.098794828457262,1,5.798690236006924
NorthLower,1,37,2024,546.637121724624,6.303785185063929,1,6.098794828457262
NorthLower,1,37,2025,381.7035074111599,5.944644148630004,1,6.303785185063929
NorthLower,1,38,2023,0,NA,0,6.709250293172094
NorthLower,1,39,2023,895.353906273091,6.797219066118051,1,6.4882595952189845
NorthLower,1,39,2024,1014.7344271095031,6.922382209072056,1,6.797219066118051
NorthLower,1,39,2025,1030.442390377452,6.937743494233544,1,6.922382209072056
NorthLower,1,4,2023,252.89820861397834,5.532987070273918,1,5.644539556179665
NorthLower,1,4,2024,19.634954084936208,2.97731134959771,1,5.532987070273918
NorthLower,1,4,2025,259.1813939211579,5.557528179190036,1,2.97731134959771
NorthLower,1,40,2023,49.480084294039244,3.901570251121042,1,3.2993948487668234
